,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.691264,,,1.703694,1.607635,1.879634,3.364933,,,,,,,,,,,,,,,,,,1.853635,,,,2.325878,1.905571,,,,1.048426,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.964489,4.266233,,3.029869,,,0.967732,,2.357597,3.383035,,,,,,,,,,,,,,,,,,0.100000,1.032195,,,0.952512,1.013025,,,0.100000,0.975943,,0.868214,,0.994111,1.163216,1.016792,0.956264,1.016832,,,,,,,,,
R8,,0.100000,2.466657,2.546013,0.775675,2.638197,,0.100000,0.985853,,1.004480,3.433358,,,,,,,,,,,,,1.557736,,,,0.100000,0.100000,0.998480,0.100000,,,0.987763,,0.201561,1.999071,1.226684,,1.721600,0.382596,,,1.045650,1.023360,,0.988870,,0.962978,,,,,1.000984,
L1,0.973213,0.960182,1.040897,1.037568,0.999847,0.987233,1.037005,0.975532,1.007377,0.990016,1.031565,,,,,,0.980244,0.961767,,,,,,,1.027387,1.016667,1.033253,,1.040835,1.037513,,0.954874,,1.013061,,,,0.983532,0.986092,,,,0.953833,,,,,,,,,0.983535,,,,
L2,0.974061,,0.996636,0.986558,1.048512,0.992659,0.966469,3.648470,0.992146,1.046384,2.360714,0.989081,,,,,0.100000,3.687977,1.019275,,,,,,1.085863,0.969637,0.991808,,0.972530,3.996081,,,,0.973567,,0.952599,0.982114,,0.955132,,0.994920,,,,0.976343,,,,,,,2.307090,,,,
L3,,0.951389,0.990802,0.992298,0.962221,,,,0.950636,,0.976623,1.030923,,,,,1.000356,1.018519,1.018854,1.030319,,,,,0.975559,,,,1.013955,1.011580,0.970070,,0.972229,,1.028140,0.960376,,0.962416,1.016300,1.035790,0.966414,1.009591,0.996722,1.024089,1.033355,0.975864,1.015689,0.964175,,,,,0.969301,,1.018932,1.022324
L4,2.104938,,,0.100000,0.100000,0.100000,0.169385,1.482576,1.030645,,,1.991139,,,,,0.469088,1.629617,1.016624,1.785226,,,,,,1.800091,,,,2.085731,1.012488,1.974435,,,,0.991638,1.819375,,,,,,0.994145,,,,,,,,,0.208018,,,,
L5,,,,0.100000,0.100000,,,2.713547,1.099241,0.961377,2.143053,0.100000,,,,,0.585235,2.102794,0.955156,,,,,,1.768525,2.985122,1.785626,,3.132697,2.223600,0.950747,3.096912,,0.976888,0.965327,1.028473,0.314209,1.027716,1.136724,,2.295943,2.183682,1.216383,,0.958432,,,,0.970651,0.438473,1.042620,0.774297,,0.979919,,
Mi1,,0.986621,1.032201,0.546597,1.035883,,,1.156628,1.041041,1.021379,1.081600,0.597856,1.006318,1.049395,0.984360,0.986851,1.075874,1.017316,1.000894,,,,,,1.020123,1.411670,0.719076,1.001845,0.762354,1.467118,0.956098,1.044273,1.018142,,0.977113,0.982456,1.023496,1.112243,1.373337,,1.009959,1.040456,0.974968,,,0.952506,,0.981399,0.952650,0.956177,0.976475,1.042848,1.003756,1.034424,1.000205,1.045123
Tm3,,,,0.716718,0.990987,,,,1.019222,1.196662,1.047617,0.853922,0.977918,0.955258,1.033801,1.004010,,,1.008480,,,0.955305,,1.025449,,1.189629,1.250117,0.842023,0.972226,1.098650,1.032409,1.229480,,,0.992645,0.988206,1.137748,,,0.992392,,,1.054356,,,,0.959105,,0.996071,1.200294,1.034775,0.919932,,0.918126,,
Mi4,,,,,3.395380,2.478285,,0.100000,0.967330,1.240003,0.100000,0.100000,1.009518,1.018119,0.996376,0.991481,0.100000,0.100000,1.041148,0.272836,,,,,1.660972,,0.100000,,0.100000,3.003192,0.996022,0.100000,2.088272,,0.520304,,1.013410,,1.378088,1.573810,0.100000,,1.256121,1.054291,1.001018,1.021813,0.100000,0.954896,1.049919,,0.971511,2.123940,0.998553,1.958263,,
Mi9,,,,,,0.124917,4.026564,,0.970439,1.164260,0.100000,,1.011055,1.399870,1.044086,1.022964,0.100000,0.100000,0.975659,1.653883,,,,,,0.100000,0.774305,0.100000,0.100000,,1.007004,0.100000,0.991288,,1.415162,,0.484772,0.100000,,1.605327,2.607177,0.100000,1.283336,1.004337,0.961274,,1.032754,,0.974025,0.986805,,2.202742,0.997545,1.289788,1.039213,
T4a,,,,,,,,,,,,1.011463,0.968622,0.992974,1.025517,1.002360,,,,,0.958102,,,,,,,,,0.982302,,,,,,1.028300,,,,,,,0.968475,,,,,,,1.042762,,,,,1.013575,1.021189
T4b,,,,,,,,,1.016800,,0.984345,0.672678,0.960746,1.044990,,1.015470,,,,,,1.001629,,,,,,,,,,,,,,1.036984,,,,,,,1.046621,,,,,,1.004562,0.970014,0.998618,,,,,
T4c,,,,,,,,,,,,0.991134,,,0.991348,,,,,,,,1.046740,1.021714,,0.959284,,,,,,,,,,,,,,,,,,,,,,,,0.955790,1.034822,,0.952078,1.009063,,
T4d,,,,,,,,,1.030201,,,,,,1.039076,1.016211,,,,,,,,1.015728,,,,,,,,,,,,,,,,,,,,,,,,,,1.031098,0.960601,,0.999806,1.031383,,
Tm1,,,,,0.100000,,,2.781098,1.064705,0.980637,1.508800,0.196684,,,1.047179,,0.296557,2.008543,0.950929,0.183154,1.588012,2.773720,2.042462,0.961304,0.129579,1.711716,2.084811,1.934080,1.967337,2.114409,,3.664901,1.243614,,1.008149,1.040479,,0.667686,1.591546,0.385334,1.839220,1.433052,0.964320,1.028004,,,1.269846,1.031094,,0.979942,,0.536620,0.969137,0.682567,0.965170,0.740747
