,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,5.096530,,,0.415691,2.263198,1.056546,10.000000,,,,,,,,,,,,,,,,,,1.466075,,,,1.970311,0.844526,,,,1.764618,,,,,,,,,,,,,,,,,,,,,,
R7,,,4.550382,1.925200,,3.149487,,,1.101963,,1.621193,3.963399,,,,,,,,,,,,,,,,,,1.595677,0.100000,,,0.285086,7.295656,,,1.664908,0.845875,,0.980492,,1.214575,1.489371,1.528361,0.841017,1.708025,,,,,,,,,
R8,,3.634090,6.818000,2.785520,0.100000,1.856420,,0.100000,0.841342,,1.757775,3.544044,,,,,,,,,,,,,0.146072,,,,1.589476,1.285196,1.685599,4.957490,,,2.938426,,1.789480,1.771647,0.896939,,2.923785,1.460090,,,1.478457,0.973157,,1.776406,,3.281584,,,,,0.952413,
L1,0.825173,0.100000,0.100000,0.100000,5.073471,5.137562,0.100000,3.305695,2.747469,2.820521,0.839543,,,,,,0.100000,0.870521,,,,,,,1.578787,0.841077,1.365017,,0.841413,0.841838,,0.100000,,0.188956,,,,1.037606,0.503412,,,,2.082167,,,,,,,,,2.129107,,,,
L2,5.307128,,6.523241,0.840567,5.459345,0.174430,8.346697,0.100000,0.100000,1.607408,1.523362,4.451416,,,,,1.948401,3.459991,4.116153,,,,,,0.842423,3.814450,0.100000,,2.673220,4.037462,,,,0.100000,,0.100000,0.100000,,0.208727,,4.429667,,,,0.954018,,,,,,,0.100139,,,,
L3,,1.084012,1.557549,0.100000,0.100000,,,,1.364851,,0.754746,0.873185,,,,,1.153802,1.041476,1.040771,0.909507,,,,,1.958239,,,,0.776305,1.627131,0.335568,,1.457275,,0.721077,0.980824,,1.690853,1.145186,1.393813,0.841888,0.997763,0.961850,0.960485,0.286138,1.073545,0.100000,1.187894,,,,,0.973024,,1.744358,1.817884
L4,3.355445,,,0.100000,4.472639,0.400427,0.813346,1.031537,1.047207,,,1.587208,,,,,2.496878,3.486296,2.264307,0.250191,,,,,,0.103290,,,,1.003445,1.018741,0.223774,,,,1.000133,1.044187,,,,,,0.978152,,,,,,,,,0.789442,,,,
L5,,,,0.911848,0.839626,,,1.986360,0.100002,0.100000,0.573424,2.822126,,,,,3.730266,0.841349,0.100000,,,,,,0.377458,1.670137,0.689002,,3.848079,2.367283,0.989402,0.876061,,1.685558,1.047806,0.174538,2.082214,1.787154,2.438533,,1.328335,1.951350,0.806418,,0.362650,,,,1.018280,0.843807,2.820282,0.184572,,0.760948,,
Mi1,,1.204165,1.090068,3.394141,0.246545,,,0.100000,1.183198,1.082768,0.737193,0.841827,0.100000,0.841874,0.841741,1.335270,0.621700,2.247782,0.931993,,,,,,0.988779,0.459636,0.611324,1.220648,0.165902,0.849358,1.074592,1.492212,1.707794,,1.486325,1.821339,1.044754,0.333396,1.111824,,0.841870,0.414954,0.814325,,,1.675385,,0.100000,1.048793,1.387445,1.401940,1.378430,0.535948,0.841394,1.688963,1.159498
Tm3,,,,2.088266,0.100000,,,,0.999716,0.836906,1.632932,1.632266,1.425802,1.650368,1.586657,2.032533,,,0.841526,,,1.044554,,0.951414,,0.877800,0.865715,0.725402,0.184897,0.100000,1.039884,0.483685,,,0.704119,1.760332,1.661888,,,0.985917,,,0.777604,,,,0.156206,,0.192886,1.304613,1.386532,0.827347,,1.445547,,
