,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,2.149702,,,4.516921,3.061004,0.100000,0.100000,,,,,,,,,,,,,,,,,,0.100000,,,,0.100000,0.100000,,,,1.959736,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.077286,10.000000,,0.100000,,,0.454833,,0.112202,0.100000,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,2.027869,10.000000,,,0.100000,0.100000,,7.054363,,0.100000,1.500022,0.444753,0.523907,10.000000,,,,,,,,,
R8,,4.158112,8.233154,10.000000,0.100000,0.100000,,0.844160,0.100000,,0.100000,0.100000,,,,,,,,,,,,,8.307599,,,,0.100000,0.100000,0.100000,3.893584,,,0.100000,,10.000000,0.100000,0.100000,,7.894478,6.531280,,,10.000000,0.100000,,10.000000,,0.100000,,,,,1.002957,
L1,0.100000,0.100000,0.100000,0.100000,1.057407,0.100000,0.100000,2.047213,0.729614,1.328536,0.100000,,,,,,0.100000,0.100000,,,,,,,0.100000,5.349685,10.000000,,7.460048,5.785215,,10.000000,,2.069459,,,,0.100000,10.000000,,,,0.100000,,,,,,,,,9.387923,,,,
L2,8.241412,,0.100000,0.100000,0.100000,1.116313,6.250108,0.100000,0.100000,0.928746,0.100000,0.278539,,,,,0.258169,0.490531,0.183895,,,,,,0.100000,0.100000,10.000000,,0.100000,0.248534,,,,0.100000,,10.000000,0.100000,,0.100000,,7.708340,,,,10.000000,,,,,,,9.537339,,,,
L3,,0.100000,0.100000,9.867126,4.396209,,,,1.436425,,0.100000,0.100000,,,,,0.100000,8.365598,7.505103,0.182046,,,,,7.520433,,,,0.100000,0.100000,0.100000,,10.000000,,0.655375,7.413884,,0.960817,0.100000,1.788743,0.100000,0.972599,0.100000,10.000000,10.000000,8.248948,3.326634,2.913175,,,,,1.041990,,1.294187,10.000000
L4,0.100000,,,0.729717,0.169321,2.154656,10.000000,0.100000,0.100000,,,1.392187,,,,,0.100000,0.124337,0.117842,0.331623,,,,,,0.100000,,,,0.100000,0.100000,5.316301,,,,10.000000,0.100000,,,,,,10.000000,,,,,,,,,0.100000,,,,
L5,,,,2.319409,5.341184,,,0.237577,0.686299,0.898139,0.231221,0.100000,,,,,0.221646,0.100000,0.100000,,,,,,10.000000,0.100000,0.100000,,0.574942,4.932007,8.644844,0.100000,,0.100602,1.419828,10.000000,0.100000,0.100000,8.181726,,5.492885,1.033931,0.100000,,0.100000,,,,0.100000,0.188138,4.008973,0.100000,,8.873835,,
Mi1,,6.106915,10.000000,0.100000,0.100000,,,0.100000,0.100000,1.008615,1.589779,0.100000,0.100000,2.231537,0.100000,0.100000,0.300448,2.646899,0.100000,,,,,,10.000000,0.100000,0.100000,3.188471,1.982689,5.920542,10.000000,0.100000,0.100000,,0.100000,10.000000,10.000000,2.826356,3.339902,,9.884979,1.366499,3.249429,,,10.000000,,0.100000,0.970018,10.000000,0.100000,0.100000,0.100000,0.100000,0.100000,10.000000
Tm3,,,,0.100000,0.100000,,,,0.183999,0.100000,0.100000,0.100000,9.402154,0.100000,3.424031,0.100000,,,0.100000,,,0.955297,,0.999497,,0.100000,6.033640,0.100000,0.100000,1.506760,0.100000,0.481289,,,0.100000,10.000000,0.100000,,,5.151643,,,1.650023,,,,10.000000,,0.100000,0.398681,0.100000,10.000000,,0.100000,,
