cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,v_th_ca,a_ca,tau_ca,tau_lp,tau_hp,a_h,v_pre,v_onset,v_spot_end,delta_v
36,Mi14,0.958653,50.000000,2.220080,4.190773,-3.653895,-100.000000,-100.000000,0.977455,350.427765,10.000000,221.100403,0.000000,161.429749,163.089554,158.245178,-4.844376
37,Mi15,1.004463,-19.918264,2.220080,0.465206,-0.701072,-100.000000,-100.000000,0.952241,350.387573,10.000000,221.100403,0.000000,-19.631708,-19.918264,-20.009315,-0.091051
38,Mi2,0.996810,0.453520,2.220080,0.721185,-4.062756,-100.000000,-100.000000,0.962671,350.048279,10.000000,221.100403,0.000000,0.768897,0.453520,2.589502,2.135982
39,Tm16,1.016174,-50.000000,2.220080,1.436906,-2.746936,-100.000000,-100.000000,0.986503,351.599426,10.000000,221.100403,0.000000,-111.168900,-112.196739,-115.570183,-3.373444
40,Tm20,1.041049,-50.000000,2.220080,2.677779,-2.895700,-100.000000,-100.000000,1.004212,348.189758,10.000000,221.100403,0.000000,-67.724998,-68.127480,-79.914070,-11.786591
41,Tm21,1.010244,28.156660,2.220080,0.606612,-2.281028,-100.000000,-100.000000,0.958565,351.042633,10.000000,221.100403,0.000000,27.876726,28.156660,29.733067,1.576406
42,Tm27,0.967290,50.000000,2.220080,1.268728,-2.619443,-100.000000,-100.000000,0.951915,349.159119,10.000000,221.100403,0.000000,63.948910,64.662102,70.516838,5.854736
43,Tm5a,1.035780,50.000000,2.220080,6.127825,13.613761,-100.000000,-100.000000,1.019378,347.876587,10.000000,221.100403,0.000000,88.115067,100.637047,142.722595,42.085548
44,Tm5b,0.991711,-32.389080,2.220080,9.982468,18.925320,-100.000000,-100.000000,0.990807,351.865479,10.000000,221.100403,0.000000,-33.015747,-32.389080,-27.974808,4.414272
45,Tm5c,0.963329,50.000000,2.220080,4.430140,2.762355,-100.000000,-100.000000,0.997469,348.921143,10.000000,221.100403,0.000000,50.182560,51.001728,52.228264,1.226536
46,Tm5f,1.032716,50.000000,2.220080,10.000000,16.960669,-100.000000,-100.000000,0.951331,352.110382,10.000000,221.100403,0.000000,188.451904,196.440460,222.757263,26.316803
47,TmY10,0.953535,46.817249,2.220080,0.920259,-4.601434,-100.000000,-100.000000,1.020181,348.651428,10.000000,221.100403,0.000000,44.363186,46.817249,53.847919,7.030670
48,TmY11,0.967839,-21.021559,2.220080,1.506437,-3.052730,-100.000000,-100.000000,1.016286,349.623566,10.000000,221.100403,0.000000,-21.490767,-21.021559,-20.081848,0.939711
49,TmY14,1.044206,-41.295818,2.220080,2.103072,-2.449305,-100.000000,-100.000000,0.986306,349.791412,10.000000,221.100403,0.000000,-37.042999,-41.295818,-37.232914,4.062904
50,TmY15,0.991899,50.000000,2.220080,3.962423,-15.221887,-100.000000,-100.000000,0.985041,348.512634,10.000000,221.100403,0.000000,104.243561,105.935860,108.683868,2.748009
51,TmY3,0.961332,50.000000,2.220080,10.000000,12.970619,-100.000000,-100.000000,0.991855,349.805084,10.000000,221.100403,0.000000,274.358704,271.252197,294.221985,22.969788
52,TmY4,1.041502,50.000000,2.220080,2.157766,-3.186534,-100.000000,-100.000000,1.041479,350.179657,10.000000,221.100403,0.000000,83.856873,84.573257,85.952690,1.379433
53,TmY5a,0.970604,50.000000,2.220080,0.999520,-8.137323,-100.000000,-100.000000,0.998115,348.999359,10.000000,221.100403,0.000000,128.949326,135.863052,156.942566,21.079514
54,TmY9q,1.026140,25.249655,2.220080,0.100000,-1.931404,-100.000000,-100.000000,0.968720,347.539703,10.000000,221.100403,0.000000,24.598991,25.249655,25.942860,0.693205
55,TmY9q__perp,0.958619,50.000000,2.220080,3.270416,-5.526898,-100.000000,-100.000000,0.977944,351.771393,10.000000,221.100403,0.000000,241.795502,247.787857,255.615204,7.827347
