,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,2.472595,,,1.484355,1.395180,2.729965,3.381533,,,,,,,,,,,,,,,,,,0.447071,,,,0.239979,0.100000,,,,0.917792,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.530482,3.679407,,3.190389,,,0.100000,,0.100000,3.720925,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,0.915013,2.486878,,,0.100000,2.289353,,3.436151,,0.314141,2.961074,0.624859,3.453127,0.100000,,,,,,,,,
R8,,0.201709,2.954819,2.550823,0.860564,3.261848,,0.100000,0.100000,,0.100000,3.818176,,,,,,,,,,,,,0.582373,,,,0.131682,0.100000,2.001397,0.100000,,,2.998886,,0.100000,0.100000,0.100000,,3.665360,0.100000,,,0.245441,3.479461,,0.333380,,0.201300,,,,,1.008412,
L1,0.100000,0.100000,0.100000,0.100000,2.105892,1.995522,0.100000,1.838845,1.943456,2.336333,2.213149,,,,,,0.100000,0.100000,,,,,,,2.305382,0.246747,0.100000,,0.279861,0.100000,,0.100000,,2.896554,,,,1.854724,0.100000,,,,0.938629,,,,,,,,,0.690180,,,,
L2,2.810995,,3.836275,0.100000,0.100000,0.100000,2.555885,0.709539,0.100000,0.100000,0.305079,1.635716,,,,,1.140887,1.160130,0.891198,,,,,,0.100000,1.846401,2.037658,,1.759220,2.481622,,,,2.249015,,3.060049,2.737179,,2.584868,,1.253247,,,,0.496313,,,,,,,2.045581,,,,
L3,,3.093263,3.608586,0.100000,0.100000,,,,0.144382,,0.440623,1.610283,,,,,0.378264,0.100000,3.006662,2.313974,,,,,0.100000,,,,2.072901,2.649153,0.100000,,3.516166,,0.808125,3.505958,,0.997415,3.201786,0.493520,0.940998,1.032785,0.884180,0.100000,0.639191,1.662308,1.225643,0.805740,,,,,1.045858,,1.834146,0.239174
L4,2.546423,,,0.100000,0.164786,0.643082,0.553881,3.403714,1.712297,,,0.118137,,,,,0.100000,0.100000,0.100000,0.700528,,,,,,2.403348,,,,2.342164,0.541675,0.944515,,,,3.406108,3.088655,,,,,,0.335851,,,,,,,,,2.430891,,,,
L5,,,,2.776974,2.822296,,,0.100000,1.853022,1.244378,3.438713,0.100000,,,,,0.100000,0.100000,0.374433,,,,,,2.758351,1.383990,0.757257,,2.240077,3.144301,1.109300,0.318616,,1.950580,0.219148,2.082792,2.279052,2.824174,2.404680,,0.100000,2.472480,2.932289,,0.100000,,,,0.429806,0.100000,0.100000,2.903420,,1.934434,,
Mi1,,0.908705,2.436635,3.552387,3.570557,,,0.100000,0.100000,0.100000,2.750084,0.114053,0.920273,0.182967,0.158038,0.100000,0.584424,2.892031,2.237459,,,,,,2.837110,0.100000,0.100000,0.100000,1.340407,1.584941,0.423470,0.100000,0.116168,,0.100000,2.136491,0.100000,1.698681,2.076902,,0.100000,1.616407,2.026300,,,0.100000,,1.486599,0.979795,2.750548,0.100000,2.129099,3.291392,1.281426,2.645014,0.100000
Tm3,,,,2.958401,3.561262,,,,0.745323,0.100000,0.253167,0.100000,1.127346,0.108930,0.100000,0.100000,,,0.100000,,,1.027211,,0.977845,,0.356686,0.129113,0.100000,0.133001,2.567734,0.100000,0.100000,,,0.100000,2.461794,1.892096,,,0.100000,,,2.681300,,,,0.100000,,2.215377,0.166551,0.100000,2.703610,,1.854071,,
Mi4,,,,,0.100000,0.100000,,3.570773,0.724818,2.749987,0.100000,2.173058,0.100000,1.774188,1.902477,2.692805,2.455477,2.897691,0.456730,2.258809,,,,,0.539433,,1.789324,,0.265776,0.161544,1.540316,0.100000,0.100000,,1.487151,,0.247935,,1.177374,2.086911,2.304870,,0.330847,1.521655,1.854784,1.599023,2.078034,0.378656,0.116527,,1.952451,0.354705,1.010851,0.100000,,
Mi9,,,,,,0.295546,2.301382,,0.257480,0.100000,0.436476,,0.100000,1.556792,1.551428,0.100000,2.281417,3.157655,2.566635,0.724925,,,,,,0.100000,0.880014,0.100000,0.100000,,1.556917,0.100000,0.759254,,1.353329,,0.100000,1.318183,,1.784795,0.786192,0.100000,0.300773,0.185549,2.365523,,1.034336,,0.100000,1.004301,,0.198459,1.565097,0.100000,0.100000,
T4a,,,,,,,,,,,,0.100000,0.954125,1.048911,0.204648,1.025630,,,,,0.100000,,,,,,,,,2.678950,,,,,,2.436091,,,,,,,1.951837,,,,,,,0.100000,,,,,2.680388,2.793090
T4b,,,,,,,,,1.601696,,1.398252,0.100000,1.158048,0.100000,,0.955697,,,,,,1.206408,,,,,,,,,,,,,,1.724168,,,,,,,3.274385,,,,,,2.764728,0.195922,0.100000,,,,,
T4c,,,,,,,,,,,,0.100000,,,0.100000,,,,,,,,0.636400,2.291260,,0.623633,,,,,,,,,,,,,,,,,,,,,,,,0.163595,0.100000,,3.209776,2.516556,,
T4d,,,,,,,,,1.317297,,,,,,0.978779,0.572806,,,,,,,,2.629756,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.458253,2.038438,,
Tm1,,,,,0.100000,,,2.395128,1.700048,2.297483,1.142823,0.634657,,,0.962715,,0.100000,0.100000,0.100000,0.970956,0.407566,1.406976,1.276366,3.415830,0.100000,0.100000,2.050188,3.306025,2.753472,2.716731,,3.479184,2.933089,,0.652443,3.511635,,3.334146,3.399129,0.236424,0.397961,1.910164,0.932390,0.479618,,,1.409803,1.067267,,1.221345,,0.100000,0.100000,1.653368,2.624545,1.597623
Tm2,,,,0.100000,0.100000,,,2.391407,1.908280,1.410397,1.601776,0.206866,0.100000,,0.680967,,0.100000,,0.100000,0.909246,0.881772,1.785634,1.209796,3.288884,0.100000,2.265274,1.535073,3.430307,,3.309151,0.380121,3.561399,3.250980,,,0.100000,,,3.488107,,,2.663073,1.848622,,,,,,1.953473,0.100000,0.346275,2.034679,0.721509,3.049508,3.555263,1.273533
Tm4,,,,,0.100000,,,,0.100000,2.652052,1.473258,,,,,,0.100000,0.100000,0.100000,,0.886872,1.333413,0.645087,1.930528,0.211933,0.935593,1.965573,3.479068,2.790297,3.083289,,3.434939,,,0.582917,3.489998,3.519363,,2.849177,,,2.186703,0.973839,,,,,,1.250982,0.100000,0.340316,1.945116,,3.007904,,0.807618
Tm9,,,,,,0.779554,,,,,0.455529,0.100000,,,,,0.100000,0.100000,0.100000,3.282816,0.719020,0.100000,0.407970,3.295533,,0.743039,2.312348,,,,,,2.926685,,,,,,,,0.237321,0.530789,,,,2.080151,0.285259,,,0.100000,2.709032,,1.015881,,2.669076,2.774628
T5a,,,,,,,,,,,,,0.771463,,,,,0.100000,,,0.541522,0.100000,,,,1.731972,,,,,,,,,,,,,,,,,1.713847,,,,,,,0.100000,,,,0.660954,3.286437,1.726404
T5b,,,,,,,,,,,,,,1.473802,,,,,,,0.100000,1.867281,,,,0.982027,,,,,,,,,,,,,,,,,,,,,,,1.397861,0.100000,0.839941,,,0.100000,,
T5c,,,,,,,,,,,,,,,0.548420,,,,,,,0.953265,0.323826,2.486155,,3.154607,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.100000,3.607919,,
T5d,,,,,,,,,,,,,,,1.300876,0.963285,,,,,,,,2.136375,,2.335839,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.231187,,0.131282,3.468418,,
T1,3.032331,0.100000,2.864948,,0.100000,0.383995,,1.902798,,,,0.835186,,,,,0.678283,0.100000,0.150283,,,,,,,,,,,,,,,0.522991,,,,,,,0.529910,,,,,,,,,,,,0.953444,,,
T2,,,,,,,,0.100000,0.934633,0.100000,,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,,1.148104,0.975235,2.902392,,,,3.460925,,,,,0.100000,,,,,1.014915,1.018237,,0.427803,0.100000,,,1.975052,0.100000,0.100000,1.361944,,2.623074,1.045781,2.661105
