idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.280294,0.629108,52.771294,1.000000,-50.549684,-0.237562,-50.394262
1,R2,0.283675,0.634020,52.771294,1.000000,-50.549684,-0.237562,-50.394262
2,R3,0.237645,0.659661,52.771294,1.000000,-50.549684,-0.237562,-50.394262
3,R4,0.231220,0.620009,52.771294,1.000000,-50.549684,-0.237562,-50.394262
4,R5,0.272335,0.676221,52.771294,1.000000,-50.549684,-0.237562,-50.394262
5,R6,0.353184,0.631962,52.771294,1.000000,-50.549684,-0.237562,-50.394262
6,R7,0.273874,0.288128,47.906480,1.000000,-50.549684,-0.237562,-50.394262
7,R8,0.227105,0.717578,54.220552,1.000000,-50.549684,-0.237562,-50.394262
8,L1,0.598148,0.582578,52.411627,1.000000,-50.549684,-0.237562,-50.394262
9,L2,0.755241,0.351561,51.632316,1.000000,-50.549684,-0.237562,-50.394262
10,L3,0.669621,0.323630,0.185459,1.000000,-50.549684,-0.237562,-50.394262
11,L4,0.228625,0.280536,0.000000,1.000000,-50.549684,-0.237562,-50.394262
12,L5,0.354348,0.263798,49.168027,1.000000,-50.549684,-0.237562,-50.394262
13,Lawf1,0.388745,0.305468,0.000000,1.000000,-50.549684,-0.237562,-50.394262
14,Lawf2,0.378954,0.407499,0.000000,1.000000,-50.549684,-0.237562,-50.394262
15,Am,0.572147,0.595810,0.000000,1.000000,-50.549684,-0.237562,-50.394262
16,C2,0.346688,0.368161,0.000000,1.000000,-50.549684,-0.237562,-50.394262
17,C3,0.355975,0.389082,0.000000,1.000000,-50.549684,-0.237562,-50.394262
18,CT1(Lo1),0.718928,0.711144,0.000000,1.000000,-50.549684,-0.237562,-50.394262
19,CT1(M10),0.733065,0.673952,0.000000,1.000000,-50.549684,-0.237562,-50.394262
20,Mi1,0.703592,0.408484,0.000000,1.000000,-50.549684,-0.237562,-50.394262
21,Mi2,0.424107,0.404510,0.000000,1.000000,-50.549684,-0.237562,-50.394262
22,Mi3,0.386232,0.315965,0.000000,1.000000,-50.549684,-0.237562,-50.394262
23,Mi4,0.748201,0.560061,0.000000,1.000000,-50.549684,-0.237562,-50.394262
24,Mi9,0.387915,0.371831,0.000000,1.000000,-50.549684,-0.237562,-50.394262
25,Mi10,0.447092,0.419169,0.000000,1.000000,-50.549684,-0.237562,-50.394262
26,Mi11,0.545171,0.587831,0.000000,1.000000,-50.549684,-0.237562,-50.394262
27,Mi12,0.419274,0.372160,0.000000,1.000000,-50.549684,-0.237562,-50.394262
28,Mi13,0.641625,0.608926,0.000000,1.000000,-50.549684,-0.237562,-50.394262
29,Mi14,0.253869,0.387969,0.000000,1.000000,-50.549684,-0.237562,-50.394262
30,Mi15,0.390653,0.252901,0.000000,1.000000,-50.549684,-0.237562,-50.394262
31,T1,0.315953,0.267212,0.000000,1.000000,-50.549684,-0.237562,-50.394262
32,T2,0.721004,0.701070,0.000000,1.000000,-50.549684,-0.237562,-50.394262
