idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,2.408057,1.790716,1.283691,0.986362,0.000000,23.589469,198.720201,0.000000,0.000000,19.702483,19.702487
1,R7,2.408057,5.197111,3.713057,0.953146,0.000000,24.078974,197.419882,0.000000,0.000000,19.632698,19.632698
2,R8,2.408057,2.482729,0.555307,1.020388,0.000000,22.187032,209.529130,0.000000,0.000000,19.753345,19.753345
3,L1,2.408057,0.100000,17.369462,2.821852,0.000000,23.650632,196.118085,0.000000,0.600000,-103.132158,-103.131774
4,L2,2.408057,0.100000,18.444398,2.479323,0.000000,30.126572,203.645899,0.000000,0.600000,-262.657192,-262.656825
5,L3,2.408057,0.748805,20.677005,0.874400,0.000000,27.653441,198.132353,0.000000,0.000000,-36.172857,-36.172318
6,L4,2.408057,0.696966,19.674121,0.812154,0.000000,37.958565,195.897684,0.000000,1.000000,0.000000,0.000037
7,L5,2.408057,4.532556,23.627153,0.510094,0.000000,36.376292,194.764967,0.000000,1.000000,0.000000,0.000118
8,Mi1,2.408057,2.390223,22.390576,0.847322,0.000000,40.869644,202.800094,0.000000,0.000000,60.137675,60.137710
9,Tm3,2.408057,2.160093,21.730567,1.261086,0.000000,39.769628,192.802269,0.000000,0.000000,134.395009,134.395181
10,Mi4,2.408057,4.455790,29.484640,2.236316,0.000000,42.667607,207.570113,0.000000,0.000000,230.263115,230.282620
11,Mi9,2.408057,5.439800,24.000010,0.993947,0.000000,39.190421,206.514109,0.000000,0.000000,-807.240174,-807.325946
12,T4a,2.408057,2.382766,30.879266,1.036238,0.000000,42.562581,193.049400,0.000000,0.000000,96.961951,96.961757
13,T4b,2.408057,0.248536,18.464264,1.046791,0.000000,40.793398,190.505683,0.000000,0.000000,-63.321839,-63.326977
14,T4c,2.408057,0.100000,17.759849,0.968018,0.000000,41.289377,202.596799,0.000000,0.000000,-68.240341,-68.252536
15,T4d,2.408057,4.674381,28.942902,1.035727,0.000000,39.185438,209.556275,0.000000,0.000000,144.484082,144.483737
16,Tm1,2.408057,4.208390,21.257356,1.098934,0.000000,38.787729,193.147849,0.000000,0.000000,-367.391140,-367.411006
