idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,2.896702,1.613623,2.348750,0.990906,0.000000,36.970082,200.321490,0.000000,0.000000,19.881152,19.880956
1,R7,2.896702,3.922404,1.915723,1.021731,0.000000,35.351840,207.089090,0.000000,0.000000,16.990586,16.990587
2,R8,2.896702,2.410701,2.334745,0.993789,0.000000,37.528031,200.774620,0.000000,0.000000,14.733287,14.733457
3,L1,2.896702,1.684234,17.251919,0.564012,0.000000,35.929447,197.028761,0.000000,0.600000,1.776958,1.648537
4,L2,2.896702,0.798658,18.965969,1.203324,0.000000,35.857863,188.748250,0.000000,0.600000,-13.464458,-13.572978
5,L3,2.896702,1.406074,18.384523,2.211908,0.000000,37.363561,195.004862,0.000000,0.000000,-36.102457,-36.097238
6,L4,2.896702,0.100000,18.570500,0.151042,0.000000,35.694873,197.831332,0.000000,1.000000,0.000000,0.001050
7,L5,2.896702,3.571351,22.187221,0.368599,0.000000,35.588724,188.210750,0.000000,1.000000,0.000000,-0.286260
8,Mi1,2.896702,2.807512,21.185449,0.980756,0.000000,37.033481,194.219254,0.000000,0.000000,5.254566,4.557651
9,Tm3,2.896702,3.658213,19.487525,0.985477,0.000000,36.660291,201.999860,0.000000,0.000000,-15.562153,-16.047510
10,Mi4,2.896702,2.567095,22.553457,1.246768,0.000000,38.722530,193.638424,0.000000,0.000000,51.701901,51.213111
11,Mi9,2.896702,2.348170,20.112061,1.387951,0.000000,37.258454,199.392981,0.000000,0.000000,-127.918007,-127.827350
12,T4a,2.896702,2.592854,22.333413,0.980098,0.000000,43.111023,191.511038,0.000000,0.000000,13.078403,13.148794
13,T4b,2.896702,0.100000,18.088519,1.008784,0.000000,42.077078,190.393984,0.000000,0.000000,-14.075384,-14.058910
14,T4c,2.896702,0.100000,18.278523,1.038593,0.000000,40.420691,192.803893,0.000000,0.000000,-5.110452,-5.084388
15,T4d,2.896702,0.949110,20.051838,1.049045,0.000000,41.907802,202.914832,0.000000,0.000000,-9.394626,-9.374642
16,Tm1,2.896702,0.690026,18.008874,1.685155,0.000000,36.543080,195.209577,0.000000,0.000000,-133.418613,-133.541163
17,Tm2,2.896702,0.854940,17.800891,3.406093,0.000000,36.538588,195.164783,0.000000,0.000000,-17.416624,-17.428069
18,Tm4,2.896702,3.453103,22.227467,2.452293,0.000000,36.248408,204.196010,0.000000,0.000000,-104.669597,-104.788419
19,Tm9,2.896702,0.100000,18.368942,0.290180,0.000000,36.049986,191.561234,0.000000,0.000000,-41.648472,-41.602385
20,T5a,2.896702,1.946321,20.594610,1.009783,0.000000,40.145489,203.004865,0.000000,0.000000,0.979338,0.980040
21,T5b,2.896702,0.573912,18.755958,0.964985,0.000000,36.576729,204.531317,0.000000,0.000000,0.609556,0.609827
22,T5c,2.896702,1.745838,20.474305,0.960507,0.000000,35.516028,208.636874,0.000000,0.000000,1.144030,1.144807
23,T5d,2.896702,4.600965,23.340053,1.002805,0.000000,35.391428,204.139917,0.000000,0.000000,2.827950,2.829750
