,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.827933,,,1.807845,1.721574,2.078007,2.481754,,,,,,,,,,,,,,,,,,0.621846,,,,1.922419,0.100000,,,,1.109925,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.802111,3.093849,,2.673068,,,0.100000,,0.100000,2.967985,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,1.467378,2.562455,,,0.100000,2.490069,,2.301759,,0.100000,1.308353,0.988183,1.976829,0.100000,,,,,,,,,
R8,,0.661034,2.815910,2.525745,1.690345,2.564063,,0.100000,0.100000,,0.100000,3.072030,,,,,,,,,,,,,0.668107,,,,1.213941,0.100000,1.131937,0.100000,,,2.885755,,0.119603,0.100000,0.245344,,2.617943,0.100000,,,0.961791,3.046283,,0.100000,,0.100000,,,,,0.958601,
L1,0.100000,0.593727,0.100000,0.100000,1.543204,1.531559,0.100000,1.677889,2.569965,2.188907,3.022402,,,,,,0.458556,0.795813,,,,,,,1.941649,2.673045,1.078121,,0.100000,0.133473,,0.100000,,2.858943,,,,3.098196,0.908092,,,,2.794261,,,,,,,,,0.858190,,,,
L2,2.204012,,2.907906,0.226776,0.323127,0.786595,2.222318,0.270297,0.100000,0.100000,0.100000,2.115257,,,,,1.557439,0.337960,1.597824,,,,,,0.199250,0.562517,2.650712,,2.258243,1.809103,,,,1.224503,,2.091064,1.689081,,2.148638,,1.793584,,,,0.100000,,,,,,,1.858152,,,,
L3,,1.888269,2.904812,0.265269,0.218522,,,,0.219348,,0.100000,1.834232,,,,,0.446762,0.100250,2.256486,2.663081,,,,,0.100000,,,,1.023895,1.996704,1.060256,,2.573757,,2.098753,2.484511,,0.978755,2.492933,0.890551,1.260630,0.983149,0.100000,0.100000,0.668112,2.882831,1.075552,0.100000,,,,,0.955390,,1.098678,0.100000
L4,2.013008,,,0.202766,0.457069,1.368381,0.438036,2.337503,0.100000,,,1.233238,,,,,0.224514,0.100000,0.178938,2.349792,,,,,,0.187979,,,,1.634964,1.828417,1.904736,,,,2.362434,2.121417,,,,,,0.100000,,,,,,,,,0.387839,,,,
L5,,,,2.072669,0.972501,,,0.281652,0.983919,0.477389,2.304446,0.100000,,,,,0.100000,1.526050,0.834973,,,,,,2.191158,0.296795,0.767147,,1.910776,2.053172,1.591592,0.100000,,1.548411,0.100000,1.589072,2.224185,2.875427,1.717527,,0.307920,0.266650,1.653040,,0.100000,,,,0.100000,0.242498,1.167996,0.254806,,2.526464,,
Mi1,,0.100000,0.100000,2.738837,2.484562,,,0.100000,0.453545,0.100000,2.609754,0.100000,0.916360,0.100000,0.153537,0.345794,0.100000,3.045508,2.071102,,,,,,1.623209,0.100000,0.100000,0.100000,0.535937,1.068867,1.799718,0.100000,1.390013,,0.900644,1.923317,0.100000,1.393205,1.590735,,0.515268,0.100000,1.827423,,,0.100000,,2.232640,1.035120,0.747633,0.149318,0.100000,1.556563,1.875364,1.980619,0.100000
Tm3,,,,2.187980,2.477856,,,,0.824713,0.100000,2.129062,0.366924,1.160221,0.100000,0.111059,0.100000,,,0.262705,,,0.984465,,0.987584,,0.113696,0.446242,0.100000,0.100000,2.773507,0.873016,0.100000,,,0.301304,1.680006,1.942072,,,0.100000,,,1.816739,,,,0.100000,,1.557294,0.454666,0.464768,0.810232,,1.631998,,
