idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,2.243615,1.903263,1.582496,0.957910,0.000000,38.913263,201.569929,0.000000,0.816435,3.689718,3.689718
1,R7,2.243615,2.980610,-0.239224,1.037026,0.000000,36.970611,209.587571,0.000000,0.305798,13.512526,13.512526
2,R8,2.243615,1.320996,1.225781,1.003723,0.000000,40.184619,195.922748,0.000000,0.461845,9.756955,9.756955
3,L1,2.243615,2.073299,19.359276,0.546789,0.000000,38.300049,199.649416,0.000000,1.000000,0.000000,-0.000000
4,L2,2.243615,1.478938,19.319068,0.895417,0.000000,36.962786,203.242422,0.000000,1.000000,0.000000,0.000000
5,L3,2.243615,2.389805,20.109887,0.833515,0.000000,38.777935,205.979659,0.000000,0.477417,-4.091809,-4.091809
6,L4,2.243615,0.605744,19.586897,0.393886,0.000000,37.565038,201.081524,0.000000,0.100170,1.131809,1.131809
7,L5,2.243615,1.857225,20.451269,0.445532,0.000000,37.433470,193.748647,0.000000,0.732081,-5.362229,-5.362229
8,Mi1,2.243615,2.096195,20.974231,0.734555,0.000000,38.033010,192.691645,0.000000,0.275815,-23.347626,-23.347626
9,Tm3,2.243615,2.405458,18.595563,0.661797,0.000000,37.264472,202.508439,0.000000,0.783992,-2.955852,-2.955852
10,Mi4,2.243615,0.757419,20.314930,0.704079,0.000000,40.267090,201.572872,0.000000,0.630449,-1.936449,-1.936449
11,Mi9,2.243615,2.687411,21.273348,0.468002,0.000000,38.638947,191.634708,0.000000,0.425458,4.769631,4.769631
12,T4a,2.243615,1.612755,21.444688,1.048894,0.000000,41.195786,201.685812,0.000000,0.156313,1.432874,1.432874
13,T4b,2.243615,0.100000,18.800191,1.043085,0.000000,41.525244,192.058356,0.000000,0.000000,-4.803805,-4.803805
14,T4c,2.243615,0.100000,18.693255,0.964969,0.000000,41.419945,203.007771,0.000000,0.000000,-3.983454,-3.983454
15,T4d,2.243615,0.100000,19.639757,0.996450,0.000000,40.697753,200.797152,0.000000,1.000000,0.000000,0.000000
16,Tm1,2.243615,1.592226,19.549341,0.770227,0.000000,38.501584,206.215110,0.000000,0.000000,2.680860,2.680860
17,Tm2,2.243615,0.570815,18.589397,2.209279,0.000000,38.299737,190.645617,0.000000,0.881370,-0.446769,-0.446769
18,Tm4,2.243615,2.074379,21.423570,0.928814,0.000000,38.594006,200.909895,0.000000,0.444895,0.406219,0.406219
19,Tm9,2.243615,0.280486,18.639956,0.238506,0.000000,37.216671,200.789195,0.000000,0.000000,6.430459,6.430459
20,T5a,2.243615,0.100000,18.724228,0.956454,0.000000,40.608448,206.905909,0.000000,1.000000,0.000000,0.000000
21,T5b,2.243615,1.373018,20.139108,1.044702,0.000000,38.828314,200.572175,0.000000,0.206151,3.252092,3.252092
22,T5c,2.243615,0.530633,19.266911,1.012940,0.000000,37.826693,210.406075,0.000000,0.977259,0.059149,0.059149
23,T5d,2.243615,2.702673,21.183457,1.033073,0.000000,38.320060,191.236286,0.000000,0.000000,8.678823,8.678823
24,T1,2.243615,0.307300,18.711522,0.994244,0.000000,41.530029,189.172053,0.000000,0.000000,-23.918440,-23.918440
25,T2,2.243615,0.100000,19.786966,0.997004,0.000000,41.747565,188.862057,0.000000,1.000000,0.000000,-0.000000
