idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.637917,1.815432,-23.687191,0.980481,0.443850,11.129389,205.479381,0.000000,0.000000,20.031251,20.031251
1,R7,1.637917,4.437926,-20.095813,1.020021,-0.494346,31.675616,205.711209,0.000000,0.000000,20.001754,20.001754
2,R8,1.637917,3.596278,-20.631180,1.025490,-0.041911,14.598580,209.253209,0.000000,0.000000,19.998678,19.998678
3,L1,1.637917,5.107379,1.340230,1.566530,2.356224,13.809747,170.893483,0.000000,0.600000,0.168896,0.168846
4,L2,1.637917,2.780866,0.949803,1.408741,3.157307,10.000000,158.358795,0.000000,0.600000,-0.013571,-0.013571
5,L3,1.637917,0.100000,-1.651661,0.558244,-3.441922,35.238360,190.670440,0.000000,0.000000,0.141871,0.141871
6,L4,1.637917,0.100000,-4.685742,0.235584,0.720318,10.013918,162.889004,0.000000,1.000000,0.000000,-0.000000
7,L5,1.637917,4.628518,0.165851,1.981046,-4.246880,48.933467,203.820841,0.000000,1.000000,0.000000,-0.000060
8,Mi1,1.637917,2.855434,1.862149,0.695993,-2.281720,45.810194,207.413876,0.000000,0.000000,-1.574704,-1.574764
9,Tm3,1.637917,4.171633,1.297343,0.229918,-2.434702,10.000000,202.975318,0.000000,0.000000,-1.067799,-1.067926
10,Mi4,1.637917,4.723090,0.109667,1.242879,1.601947,16.514597,192.225253,0.000000,0.000000,-1.994356,-1.994482
11,Mi9,1.637917,7.268470,0.886238,0.844604,0.213046,16.540252,209.068292,0.000000,0.000000,0.520346,0.520346
12,T4a,1.637917,2.679123,-0.670872,1.026180,-0.054440,33.197835,201.771290,0.000000,0.000000,-0.394258,-0.394258
13,T4b,1.637917,0.522815,-0.667991,1.001950,0.171345,47.269339,190.433824,0.000000,0.000000,-0.232806,-0.232806
14,T4c,1.637917,1.661345,-2.806636,1.040119,-0.015275,36.701230,197.513410,0.000000,0.000000,-0.702804,-0.702803
15,T4d,1.637917,4.494323,-0.119067,1.037456,-0.375073,10.000000,199.065716,0.000000,0.000000,-0.111183,-0.111193
16,Tm1,1.637917,3.774136,-0.572407,0.483668,3.017744,45.451433,191.031937,0.000000,0.000000,1.803507,1.803507
17,Tm2,1.637917,4.032440,-0.006442,0.389037,2.143658,47.202510,193.422285,0.000000,0.000000,1.413759,1.413759
18,Tm4,1.637917,10.000000,-1.720992,0.207540,2.212778,44.667915,205.542313,0.000000,0.000000,1.079787,1.079787
19,Tm9,1.637917,0.100000,-1.396524,1.383270,1.986242,16.226721,202.386221,0.000000,0.000000,0.037170,0.037170
20,T5a,1.637917,0.199964,-0.653567,0.966637,-0.447135,47.647932,197.470067,0.000000,0.000000,0.101601,0.101601
21,T5b,1.637917,5.428224,5.799647,1.044814,-0.454929,46.245980,190.948985,0.000000,0.000000,0.247395,0.247395
22,T5c,1.637917,0.448235,-0.519616,0.965049,-0.187901,55.836954,199.680154,0.000000,0.000000,0.136286,0.136286
23,T5d,1.637917,4.526304,2.720989,0.977420,0.234696,44.109560,195.992166,0.000000,0.000000,3.214150,3.214150
24,T1,1.637917,5.056406,-2.146950,1.009184,-0.311082,51.048944,195.777884,0.000000,0.000000,0.771505,0.771506
25,T2,1.637917,0.155475,0.045058,1.026395,-0.443556,53.962599,191.542198,0.000000,0.000000,0.115667,0.115666
26,T2a,1.637917,0.100000,-2.010270,0.996369,-0.221531,53.096551,191.563825,0.000000,0.000000,-0.065392,-0.065392
27,T3,1.637917,2.994676,-2.306106,1.017701,0.041105,41.648160,192.967126,0.000000,0.000000,3.905062,3.905063
28,C2,1.637917,9.180647,-0.213155,0.975187,0.026822,40.243068,208.876484,0.000000,0.000000,-4.755276,-4.755320
29,C3,1.637917,5.597907,0.974678,1.015850,0.090115,48.050956,208.700660,0.000000,0.000000,-4.366424,-4.366456
30,Lawf1,1.637917,2.089635,0.457590,0.991810,0.325174,86.506981,201.525480,0.000000,0.000000,2.088521,2.088521
31,Lawf2,1.637917,1.499575,0.845628,0.995554,0.211518,30.586322,196.887817,0.000000,0.000000,0.856914,0.856923
32,Dm3v,1.637917,0.100000,-1.568510,1.016066,0.176665,51.453830,207.260236,0.000000,0.000000,0.085142,0.085141
33,Lai,1.637917,5.520226,-0.167741,0.993773,-0.162095,32.090232,205.003271,0.000000,0.000000,0.244197,0.244198
