cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.953036,13.569250,2.138483,1.305092,-6.435288,-43.146996,20.779003,203.265549,210.299210,0.000000,13.475479,13.569250,33.525196,19.955946
1,R7,0.983605,-6.145898,2.138483,5.192970,-4.289873,-45.391804,34.633591,198.924194,207.962479,0.000000,-6.143479,-6.145898,7.640782,13.786680
2,R8,1.008244,-10.326912,2.138483,2.769138,-10.307933,-39.509506,10.000000,170.786407,217.276382,1.000000,-10.307933,-10.326912,-4.471095,5.855817
3,L1,1.028680,-23.334919,2.138483,2.447274,0.965935,-50.905128,20.541519,196.883484,199.459442,0.000000,-22.858000,-23.334919,-34.081482,-10.746563
4,L2,1.031607,6.338277,2.138483,1.132907,-0.754574,-49.681175,10.000000,199.525391,210.427856,0.814492,5.137388,6.338277,4.914098,-1.424180
5,L3,1.044943,-17.217197,2.138483,0.985554,-2.167880,-48.260960,10.000000,182.270386,208.382034,0.297464,-13.953594,-17.217197,-58.512241,-41.295044
6,L4,1.000894,5.260849,2.138483,3.466171,3.226743,-52.730122,10.000000,209.282349,192.744659,0.000000,5.193128,5.260849,5.172650,-0.088198
7,L5,0.595329,0.947765,2.138483,0.596580,0.698060,-50.408268,10.000000,185.817795,200.381317,1.000000,0.698060,0.947765,8.278002,7.330237
8,Mi1,0.873116,-8.677732,2.138483,3.692986,-5.126815,-44.461193,10.000000,216.558441,184.034470,0.968540,-6.615450,-8.677732,3.098906,11.776638
9,Tm3,1.024097,-21.189796,2.138483,2.204268,-2.049797,-48.373978,27.291870,206.075333,206.297882,0.000000,-23.358276,-21.189796,24.233727,45.423523
10,Mi4,2.000000,-9.804600,2.138483,3.331156,2.240040,-51.821678,23.372192,210.100342,187.641830,0.476114,-10.148005,-9.804600,17.834814,27.639414
11,Mi9,0.959572,-14.196033,2.138483,3.654301,0.228590,-49.897270,27.910130,193.101578,217.551025,0.216550,-12.402250,-14.196033,-64.884644,-50.688610
12,T4a,1.352349,-1.448471,2.138483,1.485058,-0.238040,-49.424767,16.410488,209.646988,217.779709,1.000000,-0.238040,-1.448471,13.172020,14.620491
13,T4b,1.005864,2.408475,2.138483,2.902643,1.749358,-52.114136,19.135668,197.088242,223.162247,0.739624,2.982312,2.408475,-2.730042,-5.138517
14,T4c,1.028135,0.087588,2.138483,1.959699,0.713721,-50.268936,13.066554,189.175873,211.624283,1.000000,0.713721,0.087588,1.332085,1.244497
15,T4d,1.026688,-44.274830,2.138483,0.191547,-6.739513,-43.597862,22.716171,199.471436,198.029770,0.000000,-48.117088,-44.274830,-35.122120,9.152710
16,Tm1,0.955165,-6.700027,2.138483,0.772219,0.033904,-49.555519,10.000000,184.234634,195.602341,0.490847,-6.440505,-6.700027,-5.678074,1.021952
17,Tm2,0.959848,-0.525957,2.138483,1.230826,-0.929137,-49.565662,10.000000,172.215561,211.826965,1.000000,-0.929137,-0.525957,4.894073,5.420030
18,Tm4,1.025940,-35.194221,2.138483,3.239630,-2.277058,-47.885601,16.449282,204.773178,172.375183,0.040985,-36.232208,-35.194221,-19.717302,15.476919
19,Tm9,1.035389,-5.188203,2.138483,3.372851,1.297586,-50.952888,24.535442,198.717621,214.979294,0.000000,-3.409848,-5.188203,-49.603245,-44.415041
20,T5a,1.032122,-0.458362,2.138483,1.545791,-0.791559,-49.643291,14.306239,212.816986,187.846558,1.000000,-0.791559,-0.458362,3.571277,4.029639
21,T5b,0.985980,84.410851,2.138483,5.661134,6.181533,-55.165718,20.215473,206.090851,209.557297,0.000000,141.236084,84.410851,59.854298,-24.556553
22,T5c,0.990625,17.303415,2.138483,5.699503,-6.176286,-44.011517,28.377962,184.521011,221.446396,0.764499,13.837889,17.303415,-25.257132,-42.560547
23,T5d,0.986169,-2.193561,2.138483,0.100000,-1.928706,-48.232033,10.121075,191.203644,198.668625,1.000000,-1.928706,-2.193561,-14.246359,-12.052798
24,T1,1.028280,1.844163,2.138483,3.936046,0.955447,-51.354069,16.405380,186.639862,224.598419,1.000000,0.955447,1.844163,1.999676,0.155513
25,T2,0.981300,91.676765,2.138483,2.684059,2.840823,-55.374264,25.982052,211.302277,188.740845,0.174955,115.877960,91.676765,95.667549,3.990784
26,T2a,0.970998,90.245338,2.138483,3.031619,4.755646,-54.945572,21.585823,227.812454,196.452454,0.173700,118.756989,90.245338,95.020241,4.774902
27,T3,0.952111,24.389933,2.138483,4.104288,-5.515497,-47.348568,27.068439,218.381302,198.306946,1.000000,-5.515496,24.389933,83.683739,59.293806
28,C2,0.988377,35.386288,2.138483,2.126626,0.167512,-50.022629,33.535507,206.881165,192.154434,0.000000,36.056988,35.386288,44.510685,9.124397
29,C3,1.032528,-52.959816,2.138483,1.204013,0.125026,-49.922340,10.000000,198.099686,190.016541,0.000000,-61.155155,-52.959816,-19.999378,32.960438
30,Lawf1,1.013452,33.934261,2.138483,5.341071,-14.159013,-35.377121,10.000000,208.227173,211.169846,0.000000,40.185482,33.934261,-2.898381,-36.832642
31,Lawf2,1.022769,-14.106557,2.138483,3.688173,-10.788779,-39.439735,18.303402,190.057175,208.552567,0.000000,-8.492372,-14.106557,-44.130428,-30.023871
32,Dm3v,0.956108,25.912651,2.138483,4.496628,0.645905,-51.021297,10.000000,209.677551,187.752457,0.000000,26.343435,25.912651,24.093996,-1.818655
33,Lai,0.982248,32.168095,2.138483,0.853469,0.304982,-49.584564,19.952791,194.921494,204.920242,0.000000,35.602634,32.168095,14.544439,-17.623655
34,Mi10,0.953725,-15.070127,2.138483,2.271868,-8.865208,-41.120979,10.000000,178.543930,212.602493,1.000000,-8.865208,-15.070127,-5.935412,9.134714
35,Mi13,0.975086,-5.875086,2.138483,3.827009,0.126943,-50.170406,29.677948,201.752243,213.834412,0.000000,-2.558427,-5.875086,-41.998405,-36.123319
36,Mi14,0.993676,40.957100,2.138483,2.934117,0.270934,-50.248837,10.000000,191.168259,192.024048,0.000000,36.417847,40.957100,67.753403,26.796303
37,Mi15,0.992491,-58.697651,2.138483,2.650228,-10.113119,-40.133823,24.319689,220.090378,197.238770,0.083832,-64.582458,-58.697651,-29.872244,28.825407
38,Mi2,0.986625,4.223902,2.138483,3.365634,-3.859038,-46.023643,27.367193,189.756348,214.910706,0.000000,4.745590,4.223902,-1.891915,-6.115817
39,Tm16,1.020694,-38.378372,2.138483,5.546703,3.107840,-52.767754,10.000000,187.301056,223.289352,0.257461,-32.727173,-38.378372,-75.271027,-36.892654
40,Tm20,1.022766,-15.461543,2.138483,3.284659,0.824283,-50.709141,16.065079,190.463654,206.747391,0.001967,-8.691663,-15.461543,-42.163044,-26.701501
