,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.100000,,,7.450041,4.687384,4.036216,7.053145,,,,,,,,,,,,,,,,,,0.271519,,,,1.558476,0.100000,,,,1.674231,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.384931,9.059041,,5.593614,,,0.100000,,0.100000,1.220172,,,,,,,,,,,,,,,,,,1.045894,0.977018,,,1.188660,1.284662,,,0.100000,1.577344,,0.216587,,0.100000,0.850620,2.034289,2.229845,0.100000,,,,,,,,,
R8,,0.108730,1.930254,2.964046,1.951459,2.460934,,2.319908,0.100000,,0.100000,2.092273,,,,,,,,,,,,,0.790501,,,,2.449433,0.560503,2.167933,0.255698,,,2.493739,,0.268252,0.131053,0.311223,,1.952863,1.349106,,,1.690960,2.184403,,1.000747,,1.519245,,,,,1.027509,
L1,4.322362,3.361537,1.142937,0.100000,4.406717,5.319351,0.100000,0.100000,0.100000,0.100000,0.220845,,,,,,1.155627,0.100000,,,,,,,1.689695,0.100000,1.824506,,0.624215,2.296749,,1.955164,,1.474871,,,,2.770173,0.100000,,,,0.434707,,,,,,,,,0.824185,,,,
L2,0.100000,,2.641300,0.100000,0.100000,1.415483,3.980186,1.366158,0.100000,0.100000,0.978829,0.100000,,,,,0.100000,1.241859,0.100000,,,,,,4.089801,5.857541,0.900005,,0.110577,7.465701,,,,0.100000,,2.674166,0.100000,,2.356508,,0.138826,,,,1.597072,,,,,,,0.100000,,,,
L3,,2.497370,2.088779,2.267294,2.391309,,,,0.100438,,0.100002,0.323331,,,,,1.877992,2.190536,0.100000,0.630079,,,,,1.543119,,,,1.997055,0.100000,0.100000,,0.101960,,0.289451,0.105221,,1.393885,0.139846,1.697871,2.230791,0.978620,1.721877,1.980053,0.959605,1.846715,0.330638,1.905289,,,,,0.987943,,0.130194,0.442016
L4,0.204006,,,8.761867,0.642772,1.112524,9.398145,1.066931,0.189852,,,0.100000,,,,,6.429922,3.731254,0.100000,1.816928,,,,,,0.572188,,,,9.484061,10.000000,1.699690,,,,0.100000,4.159224,,,,,,1.575400,,,,,,,,,0.100000,,,,
L5,,,,5.628379,3.568397,,,1.150995,4.516490,3.462125,3.888090,0.100000,,,,,2.250331,0.100000,0.100000,,,,,,0.100000,3.839831,1.795195,,1.780057,4.310943,0.100000,1.741559,,0.390504,3.803411,4.101004,1.596813,2.284270,1.297944,,2.480521,2.539869,1.994807,,0.206799,,,,0.100000,0.100000,1.375600,2.040830,,0.680083,,
Mi1,,1.790370,1.886388,0.100000,1.816836,,,0.100000,3.377296,2.242632,2.813304,0.100000,0.100000,0.100000,0.100000,0.324149,0.100000,0.100000,0.100000,,,,,,0.100000,2.333410,2.287568,1.865811,1.437563,0.100000,3.882571,0.100000,0.630689,,0.100000,0.100000,0.100000,1.496443,0.375285,,1.071518,1.373884,1.167502,,,0.100000,,2.335510,0.985160,0.162195,0.854614,2.329361,0.100000,0.100000,1.629737,2.442076
Tm3,,,,0.100000,0.218753,,,,2.392787,1.709103,0.100000,0.100000,0.100000,0.100000,0.100000,1.018062,,,0.100000,,,1.048605,,0.953387,,2.089801,2.193266,1.842864,0.358242,0.100000,0.100000,1.548248,,,0.100000,0.100000,1.318949,,,0.100000,,,1.431374,,,,2.478449,,1.933474,0.100000,0.543734,2.138525,,0.100000,,
Mi4,,,,,0.100000,0.100000,,0.866176,0.100000,0.100000,0.100000,1.929159,2.228584,2.269198,2.470701,5.307675,1.959918,0.100000,0.878856,3.048785,,,,,1.722002,,0.100000,,4.344533,4.980148,1.392314,0.100000,5.506489,,2.471071,,8.580139,,4.093674,1.112288,1.563760,,0.100000,0.101950,2.100851,1.270333,0.546477,0.100000,0.100000,,0.645174,1.180924,0.959853,4.178674,,
Mi9,,,,,,0.166130,0.100000,,6.482710,7.125042,4.730397,,2.534495,1.943281,1.739104,3.294289,0.871400,0.100000,0.100000,0.324466,,,,,,8.173883,6.077255,1.690961,0.100000,,0.100000,8.596229,0.503456,,1.863171,,4.802902,0.140301,,0.100000,0.100000,0.444916,3.463135,1.026266,1.747856,,1.001978,,3.786893,0.973147,,0.179233,1.716058,1.562115,1.790175,
T4a,,,,,,,,,,,,0.100000,0.287913,1.034833,1.110177,0.980542,,,,,0.692227,,,,,,,,,1.960529,,,,,,0.180772,,,,,,,1.577199,,,,,,,1.157499,,,,,0.178929,2.245557
T4b,,,,,,,,,1.989225,,0.714669,0.100000,1.438022,0.100060,,1.018911,,,,,,0.100000,,,,,,,,,,,,,,0.116953,,,,,,,1.289901,,,,,,1.106651,0.677098,0.102659,,,,,
T4c,,,,,,,,,,,,0.100000,,,0.100000,,,,,,,,0.745706,1.008195,,0.445753,,,,,,,,,,,,,,,,,,,,,,,,0.337611,0.112962,,0.230987,0.100000,,
T4d,,,,,,,,,1.897671,,,,,,0.973194,1.507908,,,,,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,,,0.360876,0.353463,,0.100000,0.100000,,
Tm1,,,,,7.294144,,,0.100000,0.100000,4.909055,0.100000,7.007291,,,0.985239,,1.324392,0.100000,10.000000,4.218553,2.547226,1.220750,0.529697,2.230672,0.354165,0.100000,0.100000,0.910969,0.100000,0.213212,,0.100000,0.100000,,0.100000,5.151155,,2.712710,0.100000,6.162311,7.972352,0.100000,0.531875,6.736077,,,0.100000,0.100000,,0.562023,,10.000000,3.446605,10.000000,0.100000,0.100000
