idx,ctype,in_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.127388,0.100000,0.950297,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
1,C3,1.711484,1.695873,1.018979,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
2,L1,2.219316,0.298428,0.100000,50.193770,49.432437,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
3,L2,0.665799,0.152029,0.100000,54.449301,51.417214,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
4,L3,1.410564,0.432996,0.100000,52.205562,49.807316,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
5,L4,1.495935,0.223884,0.100000,48.542936,50.988557,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
6,L5,0.100000,1.593446,0.100000,50.490899,49.159267,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
7,Mi1,0.405636,1.193497,0.100000,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
8,Mi4,0.100000,0.100000,0.100000,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
9,Mi9,0.353719,0.493821,0.101406,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
10,R1-6,5.447936,0.533619,7.705706,43.528370,46.224915,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
11,R7,3.700665,4.403959,7.686877,44.051810,42.792374,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
