,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,3.290208,1.542483,0.389102,0.100000,,,,,,,,,,,,,,,,,,0.100000,,,,0.100000,0.639648,,,,0.186961,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.100000,10.000000,,0.145934,,,0.100000,,0.100000,2.319213,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,9.652964,0.100000,,,0.100000,3.491418,,0.100000,,0.100000,1.147206,0.100000,2.777491,0.100000,,,,,,,,,
R8,,1.126706,3.795980,10.000000,0.100000,0.840913,,0.100000,0.100000,,0.100000,2.489105,,,,,,,,,,,,,8.836147,,,,0.100000,0.100000,0.100000,0.100000,,,0.100000,,0.100000,0.100000,4.228471,,1.930528,0.114022,,,0.100000,0.100000,,1.237114,,10.000000,,,,,1.047986,
L1,0.100000,0.100000,0.100000,0.100000,4.152151,0.100000,0.100000,1.261841,0.521815,0.764526,1.919199,,,,,,0.100000,0.100000,,,,,,,10.000000,4.724010,2.785341,,1.674055,1.143134,,0.100000,,0.406971,,,,10.000000,10.000000,,,,10.000000,,,,,,,,,10.000000,,,,
L2,10.000000,,0.100000,0.100000,2.204012,0.100000,2.436836,0.100000,0.148841,0.100000,0.100000,1.138708,,,,,0.352326,0.441428,0.977882,,,,,,0.100000,0.100000,0.100000,,1.581865,0.265915,,,,3.993102,,0.100000,0.100000,,10.000000,,1.433054,,,,10.000000,,,,,,,3.367952,,,,
L3,,0.100000,0.100000,2.219573,0.100000,,,,0.100000,,0.100000,1.745922,,,,,0.825717,10.000000,10.000000,0.953514,,,,,10.000000,,,,0.100000,0.100000,0.100000,,0.100000,,10.000000,0.964216,,0.100000,0.117681,0.100000,0.100000,0.972044,0.100000,9.412224,0.100000,2.667402,4.455817,0.100000,,,,,1.009430,,0.100000,10.000000
L4,10.000000,,,0.100000,0.584587,0.100000,0.100000,10.000000,10.000000,,,0.100000,,,,,0.100000,0.100000,0.515968,0.693470,,,,,,2.188552,,,,0.100000,0.100000,10.000000,,,,10.000000,10.000000,,,,,,0.100000,,,,,,,,,0.281228,,,,
L5,,,,0.100000,0.100000,,,7.001191,1.320269,4.458703,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,0.100000,0.100000,10.000000,,0.100000,0.100000,0.100000,0.100000,,10.000000,10.000000,10.000000,0.100000,10.000000,0.100000,,0.487800,0.354485,0.100000,,2.451726,,,,2.347829,0.100000,0.100000,0.100000,,10.000000,,
Mi1,,3.128864,10.000000,0.100000,6.009134,,,0.100000,0.100000,0.100000,10.000000,0.100000,0.100000,7.574117,0.287420,6.385407,0.100000,10.000000,0.100000,,,,,,0.100000,0.100000,2.022461,0.641930,0.100000,0.100000,0.100000,0.763101,9.664621,,2.512000,0.100000,10.000000,0.100000,7.351151,,4.022665,1.471633,0.100000,,,10.000000,,0.101176,1.023041,0.100000,0.100000,3.727942,1.529891,0.100000,0.100000,0.100000
Tm3,,,,4.507841,0.100000,,,,0.100000,1.324659,10.000000,0.100000,9.931154,6.879370,4.224980,1.061242,,,0.100000,,,0.970200,,0.983184,,0.100000,0.100000,0.100000,0.100000,8.570826,2.131800,0.100000,,,10.000000,0.100000,8.105912,,,10.000000,,,0.100000,,,,0.100000,,0.100000,6.422555,4.957819,1.163504,,6.680454,,
Mi4,,,,,0.100000,10.000000,,8.872004,0.100000,6.055818,10.000000,1.410622,0.100000,10.000000,7.793971,9.169717,0.755614,0.682775,0.100000,2.359947,,,,,0.100000,,0.100000,,0.100000,0.100000,0.100000,6.293736,8.253469,,0.100000,,10.000000,,0.100000,1.392145,1.200405,,2.218751,10.000000,0.100000,2.982574,4.475841,5.285142,0.674972,,0.804877,3.889364,1.039628,10.000000,,
Mi9,,,,,,10.000000,8.461742,,0.100000,0.100000,1.855710,,3.337325,4.915716,3.406938,7.176546,0.100000,4.156636,2.768901,0.100000,,,,,,1.102093,7.453292,0.100000,1.753219,,3.663102,2.084746,0.100000,,5.605781,,6.728293,0.387301,,3.968450,10.000000,4.182111,0.100000,0.100000,4.719328,,0.981648,,3.208277,0.953612,,0.921885,0.100000,4.135086,7.036030,
T4a,,,,,,,,,,,,3.553698,9.935427,0.965725,10.000000,1.032514,,,,,10.000000,,,,,,,,,0.100000,,,,,,0.100000,,,,,,,1.731660,,,,,,,1.329051,,,,,5.445302,0.100000
