idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,C2,0.194493,0.100000,0.000000,1.000000,-50.996962,-0.200000,-51.668556
1,C3,0.100000,0.100000,0.000000,1.000000,-50.996962,-0.200000,-51.668556
2,L1,1.061145,0.817262,0.000000,1.000000,-50.996962,-0.200000,-51.668556
3,L2,0.489194,0.568377,0.000000,1.000000,-50.996962,-0.200000,-51.668556
4,L3,0.416067,0.389338,0.000000,1.000000,-50.996962,-0.200000,-51.668556
5,L4,1.032186,0.901122,0.000000,1.000000,-50.996962,-0.200000,-51.668556
6,L5,0.100000,0.100000,0.000000,1.000000,-50.996962,-0.200000,-51.668556
7,Mi1,0.728211,0.130371,0.000000,1.000000,-50.996962,-0.200000,-51.668556
8,Mi4,0.728211,0.130371,0.000000,1.000000,-50.996962,-0.200000,-51.668556
9,Mi9,0.634941,0.893412,53.709414,1.000000,-50.996962,-0.200000,-51.668556
10,R1-6,1.023809,0.577109,45.781528,1.000000,-50.996962,-0.200000,-51.668556
11,R7,0.848484,1.025062,0.000000,1.000000,-50.996962,-0.200000,-51.668556
12,R8,1.017001,1.050337,0.000000,1.000000,-50.996962,-0.200000,-51.668556
13,T1,0.901651,0.951005,0.000000,1.000000,-50.996962,-0.200000,-51.668556
14,T2,0.100000,0.506682,0.000000,1.000000,-50.996962,-0.200000,-51.668556
15,T2a,0.100000,0.107613,0.000000,1.000000,-50.996962,-0.200000,-51.668556
16,T3,0.100000,0.107613,0.000000,1.000000,-50.996962,-0.200000,-51.668556
17,T4a,1.015765,1.054087,0.000000,1.000000,-50.996962,-0.200000,-51.668556
18,T4b,0.529100,0.554866,0.000000,1.000000,-50.996962,-0.200000,-51.668556
19,T4c,0.996576,0.100000,0.000000,1.000000,-50.996962,-0.200000,-51.668556
20,T4d,0.644563,0.975328,0.000000,1.000000,-50.996962,-0.200000,-51.668556
21,T5a,0.848484,1.025062,0.000000,1.000000,-50.996962,-0.200000,-51.668556
22,T5b,0.911953,0.912955,0.000000,1.000000,-50.996962,-0.200000,-51.668556
23,T5c,1.023809,0.577109,45.781528,1.000000,-50.996962,-0.200000,-51.668556
24,T5d,0.848484,1.025062,0.000000,1.000000,-50.996962,-0.200000,-51.668556
25,Tm1,0.100000,0.100000,0.000000,1.000000,-50.996962,-0.200000,-51.668556
26,Tm2,1.061145,0.817262,0.000000,1.000000,-50.996962,-0.200000,-51.668556
27,Tm20,0.100000,0.506682,0.000000,1.000000,-50.996962,-0.200000,-51.668556
28,Tm21,0.967560,1.033706,0.000000,1.000000,-50.996962,-0.200000,-51.668556
29,Tm3,0.345523,0.289428,0.000000,1.000000,-50.996962,-0.200000,-51.668556
30,Tm4,0.100000,0.506682,0.000000,1.000000,-50.996962,-0.200000,-51.668556
31,Tm9,0.416067,0.389338,0.000000,1.000000,-50.996962,-0.200000,-51.668556
