,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,6.282664,,,3.409247,2.039629,0.100000,7.040606,,,,,,,,,,,,,,,,,,4.171025,,,,0.100000,0.100000,,,,3.767585,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.888284,5.519863,,0.100000,,,2.652082,,0.126199,0.865530,,,,,,,,,,,,,,,,,,0.136172,0.100000,,,0.102429,1.703843,,,1.151731,2.043837,,2.647420,,0.998905,3.963299,4.981746,1.048116,9.993310,,,,,,,,,
R8,,2.542894,3.641851,3.854354,0.100000,0.275871,,0.100000,0.100000,,2.441693,0.925254,,,,,,,,,,,,,3.260688,,,,2.502978,0.100000,0.100000,0.100000,,,0.100000,,3.898902,2.080844,2.550025,,0.518680,10.000000,,,3.778798,0.362835,,10.000000,,0.160557,,,,,1.033400,
L1,1.420118,1.575759,0.100000,0.100000,1.119767,0.413575,0.100000,5.099520,3.798619,5.790540,0.100000,,,,,,1.563764,0.100000,,,,,,,3.105774,0.960109,0.638471,,0.388209,9.943161,,0.106131,,0.969045,,,,0.989511,9.993714,,,,1.034038,,,,,,,,,1.525019,,,,
L2,10.000000,,1.813615,1.467368,10.000000,2.174013,9.885394,0.100000,0.119640,0.122854,1.628759,6.877406,,,,,1.668330,2.187987,0.100000,,,,,,0.100000,2.080856,0.100000,,10.000000,1.276178,,,,0.545441,,9.610895,0.100000,,0.100000,,2.565258,,,,1.029553,,,,,,,0.101289,,,,
L3,,1.665929,0.100000,5.368551,5.432248,,,,2.787810,,5.140109,1.563631,,,,,8.414245,2.420583,0.100000,5.211117,,,,,0.672226,,,,1.876315,6.885035,0.203645,,0.101113,,0.103350,2.686274,,3.541773,1.524932,6.649345,0.100000,0.963812,0.107755,0.100000,0.986469,2.003401,6.022196,3.762721,,,,,0.965604,,1.776275,6.559977
L4,10.000000,,,9.537558,1.701297,0.100000,9.734374,1.018517,1.007777,,,0.115508,,,,,6.832775,2.566467,3.910102,1.403735,,,,,,1.952760,,,,9.565876,0.990973,0.100000,,,,1.032290,0.965361,,,,,,1.033512,,,,,,,,,3.607025,,,,
L5,,,,3.262984,0.100000,,,1.877870,2.173042,2.235459,0.567356,0.765758,,,,,0.108970,3.010449,9.950802,,,,,,7.071785,4.357977,0.198325,,0.125060,4.733989,0.100000,2.249018,,0.786744,3.749786,0.443267,5.231074,0.100000,1.080708,,4.084684,2.604178,4.364050,,0.485002,,,,5.148552,0.936492,0.103314,2.495540,,0.100000,,
Mi1,,0.100000,0.895515,5.783894,5.605312,,,2.192663,0.499857,1.349308,1.323523,1.764111,1.736499,1.657227,3.954705,2.351596,0.652982,0.100000,4.623277,,,,,,0.100000,2.806008,0.100000,1.356271,0.161645,1.258165,7.058544,0.785986,0.228418,,0.100004,0.101878,1.337206,0.282473,1.055003,,2.302525,1.354602,2.252473,,,1.692595,,0.886036,1.038796,2.669481,0.100003,2.390464,7.596753,0.100000,1.636503,0.100000
Tm3,,,,5.058715,0.100000,,,,1.867522,1.706876,1.786722,1.057496,1.123791,1.984210,1.815079,3.452084,,,0.100000,,,0.977744,,1.041995,,1.632597,0.100000,2.979104,0.100000,10.000000,5.429508,0.108448,,,2.182268,1.025816,5.895030,,,10.000000,,,2.161574,,,,5.263003,,4.431197,4.319146,0.100213,0.780892,,0.100000,,
Mi4,,,,,4.117927,0.100000,,9.986761,0.135971,1.074219,2.000099,1.679388,0.105229,0.140101,0.122175,0.149964,1.852299,1.025461,0.100000,1.753033,,,,,1.142304,,10.000000,,2.282306,0.100000,1.882108,0.755724,4.077592,,10.000000,,10.000000,,1.021114,1.718790,4.215261,,1.923907,6.123075,1.967880,10.000000,1.873778,1.790847,1.708153,,1.774317,1.031516,1.003948,8.416507,,
Mi9,,,,,,7.876806,10.000000,,0.100000,0.979722,0.636151,,0.461888,0.117941,0.426263,1.118491,1.433241,0.100666,5.309588,4.828213,,,,,,0.100000,2.043866,0.139442,2.747698,,3.115112,5.032096,3.527325,,1.798855,,5.162303,4.573963,,1.377258,0.110472,1.024885,3.307905,0.963155,2.636811,,1.046889,,1.422278,0.968129,,1.024325,5.975071,8.197617,1.380250,
T4a,,,,,,,,,,,,2.052619,1.661867,1.027273,0.100000,1.004800,,,,,0.288324,,,,,,,,,4.213996,,,,,,0.444867,,,,,,,0.979278,,,,,,,2.571661,,,,,1.012728,0.636829
T4b,,,,,,,,,2.955522,,2.108935,0.729489,0.410558,2.504474,,1.011939,,,,,,2.433778,,,,,,,,,,,,,,1.839776,,,,,,,2.153396,,,,,,0.100000,1.740039,0.155975,,,,,
T4c,,,,,,,,,,,,2.033198,,,1.732402,,,,,,,,0.100000,10.000000,,0.900685,,,,,,,,,,,,,,,,,,,,,,,,1.878664,0.101044,,7.672527,0.447934,,
T4d,,,,,,,,,3.054304,,,,,,1.026247,3.908316,,,,,,,,1.048769,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.105337,,7.595991,0.100000,,
Tm1,,,,,0.102094,,,9.981869,5.049890,0.101044,1.957574,2.954129,,,0.964948,,8.437346,2.254008,8.442429,0.100000,6.912912,5.240078,6.243924,0.100000,1.288105,5.129294,0.580884,0.115502,0.100000,3.028247,,2.855969,0.100292,,1.337938,0.114267,,0.966182,1.275645,10.000000,1.382248,3.733692,1.925033,0.917675,,,7.456510,2.493960,,9.370789,,0.100000,8.620391,0.100000,1.570240,1.586866
Tm2,,,,0.100000,0.100023,,,2.723878,2.035049,6.072763,1.262571,2.159223,0.100000,,0.100000,,0.304454,,0.100000,10.000000,5.834507,4.989461,0.100000,0.100000,0.100000,4.820513,0.100000,0.141274,,2.084708,1.002124,0.573321,0.103588,,,4.510974,,,1.084030,,,4.375943,5.485583,,,,,,0.100000,0.100000,0.100615,2.297192,3.070034,2.489483,0.120135,0.100000
Tm4,,,,,10.000000,,,,0.100000,10.000000,1.763029,,,,,,4.240140,4.245800,4.899154,,0.776172,9.110996,8.676270,3.117174,0.958387,9.972091,8.269011,8.919236,2.211098,9.541021,,0.456008,,,5.898354,0.963169,1.542082,,0.100000,,,4.146089,7.755763,,,,,,3.283719,1.004029,8.258543,8.665428,,1.441906,,0.100000
