idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,0.906104,3.279508,-3.936776,0.995973,0.000000,10.000000,203.751840,0.000000,0.000000,19.883717,19.883717
1,R7,0.906104,4.348076,3.761958,0.954926,0.000000,15.875990,202.355409,0.000000,0.000000,17.412570,17.412571
2,R8,0.906104,3.494672,-4.002617,1.030379,0.000000,10.000000,190.385479,0.000000,0.000000,17.363359,17.363359
3,L1,0.906104,4.419353,4.369393,1.822879,0.000000,41.242952,182.682194,0.000000,0.600000,-12.354524,-12.358598
4,L2,0.906104,2.071622,1.263345,1.362035,0.000000,23.186059,182.276825,0.000000,0.600000,-10.124308,-10.122067
5,L3,0.906104,1.629459,1.105452,0.898900,0.000000,30.577523,206.961881,0.000000,0.000000,-0.771357,-0.771045
6,L4,0.906104,1.490919,-3.339656,0.182299,0.000000,10.000000,179.631816,0.000000,1.000000,0.000000,-0.000000
7,L5,0.906104,2.887628,3.446586,2.624662,0.000000,43.129454,204.120613,0.000000,1.000000,0.000000,-0.004358
8,Mi1,0.906104,4.889536,4.364871,1.049489,0.000000,57.965998,195.323917,0.000000,0.000000,2.517062,2.505274
9,Tm3,0.906104,2.727530,2.683469,0.952129,0.000000,52.146868,203.904169,0.000000,0.000000,4.164479,4.152264
10,Mi4,0.906104,1.898230,-3.191861,0.990302,0.000000,60.390542,191.773947,0.000000,0.000000,1.890959,1.889404
11,Mi9,0.906104,2.018625,0.206272,0.979058,0.000000,38.144421,193.249263,0.000000,0.000000,6.253359,6.254835
12,T4a,0.906104,1.051317,0.208148,0.966017,0.000000,51.868579,208.367931,0.000000,0.000000,3.281682,3.279158
13,T4b,0.906104,2.630769,1.473512,1.037475,0.000000,52.672822,201.059523,0.000000,0.000000,3.226906,3.225229
14,T4c,0.906104,2.572644,-0.495990,0.960642,0.000000,52.044194,193.245669,0.000000,0.000000,7.461117,7.456696
15,T4d,0.906104,3.782856,2.416035,1.011587,0.000000,56.598519,204.236647,0.000000,0.000000,6.036548,6.033086
16,Tm1,0.906104,4.225742,1.814623,0.971146,0.000000,64.954525,195.760076,0.000000,0.000000,8.841598,8.852117
17,Tm2,0.906104,3.060628,5.721175,0.951383,0.000000,49.745277,196.727049,0.000000,0.000000,0.646736,0.646786
18,Tm4,0.906104,9.748185,5.422514,1.031017,0.000000,85.407331,209.062117,0.000000,0.000000,11.330739,11.328349
19,Tm9,0.906104,5.024232,2.058541,0.990358,0.000000,44.826905,193.615102,0.000000,0.000000,5.327405,5.327799
20,T5a,0.906104,6.619656,1.112729,1.007446,0.000000,49.067779,190.429759,0.000000,0.000000,13.849176,13.848576
21,T5b,0.906104,5.864296,5.085562,1.024890,0.000000,57.189416,194.664038,0.000000,0.000000,20.326413,20.323067
22,T5c,0.906104,9.981070,9.832367,0.960746,0.000000,25.617289,199.962214,0.000000,0.000000,41.166114,41.156831
23,T5d,0.906104,3.728260,-4.659178,0.988197,0.000000,37.758746,196.252943,0.000000,0.000000,10.063472,10.061842
24,T1,0.906104,2.395439,-3.003336,0.979416,0.000000,54.202036,196.040121,0.000000,0.000000,-3.207663,-3.206138
25,T2,0.906104,4.875659,5.790780,1.022725,0.000000,53.115165,199.029545,0.000000,0.000000,13.892700,13.891969
26,T2a,0.906104,0.100000,-0.741567,1.036526,0.000000,46.322138,191.750974,0.000000,0.000000,2.986378,2.893022
27,T3,0.906104,1.749298,2.129577,0.975701,0.000000,51.400886,197.797291,0.000000,0.000000,25.367393,25.357339
28,C2,0.906104,0.122266,-2.735677,1.040650,0.000000,50.790935,201.849158,0.000000,0.000000,0.252328,0.252045
29,C3,0.906104,3.690595,1.949530,1.001339,0.000000,13.265091,202.025544,0.000000,0.000000,2.719700,2.696683
30,Lawf1,0.906104,4.164651,-0.914153,1.024487,0.000000,46.576785,203.674895,0.000000,0.000000,43.301664,43.302268
31,Lawf2,0.906104,4.087386,1.704951,1.027594,0.000000,49.474452,193.618334,0.000000,0.000000,3.774268,3.772264
32,Dm3v,0.906104,0.100003,-2.594224,0.999511,0.000000,47.772604,203.269061,0.000000,0.000000,0.487645,0.487511
33,Lai,0.906104,0.100000,-0.655292,1.042595,0.000000,51.613227,202.417156,0.000000,0.000000,-66.686545,-66.683986
34,Mi10,0.906104,3.023002,-1.194447,1.007229,0.000000,50.136113,196.493425,0.000000,0.000000,-0.431806,-0.430075
35,Mi13,0.906104,1.433765,-1.086605,1.020432,0.000000,45.053013,199.435959,0.000000,0.000000,-5.553266,-5.558103
36,Mi14,0.906104,5.698701,-0.860648,0.968804,0.000000,47.984065,194.708425,0.000000,0.000000,12.698922,12.699903
37,Mi15,0.906104,2.196404,-1.784347,1.017385,0.000000,47.996866,193.575161,0.000000,0.000000,-2.323620,-2.323462
38,Mi2,0.906104,1.253620,-5.178355,1.040051,0.000000,68.593423,199.329672,0.000000,0.000000,1.702097,1.701093
39,Tm16,0.906104,8.356695,31.937184,0.971801,0.000000,95.788500,199.748186,0.000000,0.000000,-1.668562,-1.669904
40,Tm20,0.906104,2.617089,4.787119,0.986680,0.000000,45.445243,208.092051,0.000000,0.000000,0.807208,0.806961
41,Tm21,0.906104,3.764847,2.148989,1.040365,0.000000,53.660401,197.605743,0.000000,0.000000,12.946522,12.890459
42,Tm27,0.906104,3.738997,2.905745,0.983597,0.000000,42.461153,201.807796,0.000000,0.000000,4.487265,4.484486
43,Tm5a,0.906104,0.100000,0.017371,1.016806,0.000000,48.842543,204.502962,0.000000,0.000000,-5.681315,-5.681312
44,Tm5b,0.906104,0.100000,-1.612288,0.964170,0.000000,53.903012,193.046674,0.000000,0.000000,-8.021046,-8.021008
45,Tm5c,0.906104,0.979878,0.304502,1.042363,0.000000,54.508676,195.592243,0.000000,0.000000,2.500079,2.500225
46,Tm5f,0.906104,2.448934,5.409296,1.008532,0.000000,75.321210,199.981038,0.000000,0.000000,1.675410,1.674819
47,TmY10,0.906104,3.153533,6.352498,0.994256,0.000000,75.601345,203.446836,0.000000,0.000000,1.214506,1.214222
48,TmY11,0.906104,3.982728,3.059581,0.955752,0.000000,37.040273,206.439423,0.000000,0.000000,13.798585,13.799034
49,TmY14,0.906104,4.250802,-1.102858,1.026154,0.000000,51.477844,207.155112,0.000000,0.000000,40.648638,40.645767
50,TmY15,0.906104,0.106378,-2.830352,0.998340,0.000000,52.295960,207.970393,0.000000,0.000000,150.796387,150.757643
51,TmY3,0.906104,2.356206,1.119238,0.979760,0.000000,43.739643,197.887741,0.000000,0.000000,11.089376,11.080624
52,TmY4,0.906104,9.984521,6.765840,0.973799,0.000000,54.967702,192.576228,0.000000,0.000000,24021595.102254,23688.236034
53,TmY5a,0.906104,3.174683,-6.692537,0.981741,0.000000,52.437090,199.507757,0.000000,0.000000,550859.373165,870.385652
54,TmY9q,0.906104,2.025816,-7.778925,1.025161,0.000000,43.638104,203.676630,0.000000,0.000000,3.053640,3.053734
55,TmY9q__perp,0.906104,5.050384,-3.109634,1.010667,0.000000,53.028596,192.077213,0.000000,0.000000,7.414671,7.414450
