,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,1.188726,0.100000,3.483172,10.000000,,,,,,,,,,,,,,,,,,0.100000,,,,10.000000,7.458852,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,
R7,,,4.856259,3.161639,,2.839061,,,2.619877,,0.100000,0.100000,,,,,,,,,,,,,,,,,,6.713159,2.509531,,,0.100000,2.209677,,,0.100000,10.000000,,4.750172,,0.100000,5.297419,5.717429,0.100000,0.100000,,,,,,,,,
R8,,5.811307,0.100000,1.922989,0.100000,4.908466,,0.100000,6.736240,,0.384081,0.100000,,,,,,,,,,,,,7.444378,,,,0.341567,0.100000,2.261305,0.100000,,,0.100000,,9.770620,1.705717,10.000000,,3.720459,1.347733,,,10.000000,0.417144,,5.459635,,0.103320,,,,,0.963617,
L1,0.100000,0.867866,10.000000,0.100000,10.000000,0.100000,2.587770,2.501013,1.590855,2.247988,0.100000,,,,,,6.701667,0.577641,,,,,,,0.100000,4.297526,3.672446,,0.100000,1.893317,,2.767379,,0.100000,,,,0.100000,5.474882,,,,6.134441,,,,,,,,,5.015415,,,,
L2,6.699504,,4.185802,3.713355,4.595571,0.418288,0.196855,0.100000,1.137671,0.755434,0.498876,1.265970,,,,,0.100000,0.781924,0.138516,,,,,,1.330745,4.866194,10.000000,,6.573594,9.741352,,,,3.570304,,10.000000,0.100000,,0.100000,,0.100000,,,,8.699320,,,,,,,4.529776,,,,
L3,,0.100000,0.493057,10.000000,0.100000,,,,0.100000,,0.100000,2.474994,,,,,7.824428,0.100000,0.185336,0.543547,,,,,4.392508,,,,0.100000,8.587783,0.217151,,8.704436,,0.100000,10.000000,,0.246799,4.473656,10.000000,2.118673,1.007411,0.100000,10.000000,0.100000,8.724787,10.000000,1.011705,,,,,1.032391,,0.100000,0.154549
L4,3.698047,,,0.100000,0.100000,3.013145,6.715845,0.496263,6.931216,,,0.639616,,,,,9.484160,0.100000,3.314068,1.007587,,,,,,9.494926,,,,0.100000,0.100000,0.100000,,,,10.000000,0.100000,,,,,,5.147274,,,,,,,,,5.423763,,,,
L5,,,,2.069566,10.000000,,,9.918642,0.100000,0.100000,0.100000,0.100000,,,,,0.583135,0.100000,0.100000,,,,,,10.000000,6.842984,0.100000,,0.100000,1.371370,0.100000,0.100000,,8.377138,0.100000,1.084723,0.100000,0.368996,0.100000,,0.100000,8.017992,1.563310,,0.100000,,,,10.000000,3.077740,4.773377,4.636112,,3.618030,,
Mi1,,3.303873,0.100000,1.349265,8.893193,,,0.100000,0.881635,0.100000,3.168832,0.100000,1.669111,0.674867,2.570383,0.100000,0.100000,8.802323,0.100000,,,,,,6.503567,6.824096,7.286935,3.595050,6.521310,3.593620,0.100000,7.274144,3.201595,,10.000000,0.960758,0.100000,2.022706,0.100000,,2.142166,8.128702,2.260492,,,0.100000,,5.627375,1.036243,8.185053,1.087317,5.921986,0.100000,8.951481,0.702525,4.565470
Tm3,,,,0.100000,6.337616,,,,0.842890,2.051599,0.100000,0.100000,7.263708,0.100000,0.100000,0.100000,,,0.100000,,,0.998252,,1.030528,,7.947006,8.495925,3.548229,0.100000,0.100000,0.141640,6.597029,,,0.100000,4.347926,0.436034,,,9.230601,,,5.676267,,,,5.889934,,0.100000,1.832730,0.100000,5.761892,,3.029205,,
Mi4,,,,,0.100000,1.234349,,0.100000,0.100000,0.100000,1.556807,2.314899,0.100000,10.000000,10.000000,7.115304,5.086199,0.100000,0.100000,5.165526,,,,,4.795254,,0.100000,,0.100000,3.152701,5.135922,2.042989,0.100000,,3.154053,,0.491385,,1.643869,1.674687,4.173452,,0.100000,6.322815,1.618048,0.100000,2.298130,0.854939,0.190481,,0.104414,0.388986,0.961789,2.678097,,
Mi9,,,,,,0.100000,0.100000,,0.954628,10.000000,4.203420,,0.000000,0.100000,0.100000,0.204291,0.100000,0.655117,10.000000,0.100000,,,,,,2.003019,0.100000,4.906031,8.334856,,0.100000,0.100000,7.369422,,0.100000,,6.116103,10.000000,,0.100000,3.678009,3.403670,7.690577,0.100000,10.000000,,0.973752,,3.262566,0.989480,,3.129436,10.000000,7.004909,10.000000,
T4a,,,,,,,,,,,,2.986511,0.100000,0.992825,5.094715,0.954254,,,,,0.291038,,,,,,,,,4.039799,,,,,,1.026727,,,,,,,3.326347,,,,,,,1.621853,,,,,6.684343,0.100000
T4b,,,,,,,,,10.000000,,0.100000,1.756357,0.100000,1.686490,,0.967062,,,,,,10.000000,,,,,,,,,,,,,,5.931581,,,,,,,6.243998,,,,,,3.358012,2.177585,7.232148,,,,,
T4c,,,,,,,,,,,,3.042091,,,0.100000,,,,,,,,0.100000,0.100000,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,1.411273,,4.972953,3.248265,,
T4d,,,,,,,,,0.100000,,,,,,1.034881,0.100000,,,,,,,,1.619324,,,,,,,,,,,,,,,,,,,,,,,,,,0.836712,0.100000,,0.121953,0.100000,,
Tm1,,,,,0.100000,,,0.392912,0.100000,0.100000,0.100000,3.440015,,,1.049180,,10.000000,0.100000,0.100000,0.100000,0.100000,4.427676,0.114700,5.285769,0.100000,0.100000,3.470357,0.100000,0.609614,4.427036,,2.344145,4.248405,,7.106759,1.311270,,10.000000,10.000000,4.822539,0.571175,10.000000,0.110033,10.000000,,,1.053180,1.852919,,0.100000,,6.315536,0.128733,7.825766,3.365971,0.100000
Tm2,,,,1.117606,8.052502,,,5.266021,2.721639,0.100000,0.100000,0.100000,0.100013,,3.397062,,0.100000,,2.877030,7.303437,0.100000,4.244803,0.930076,2.162042,7.516689,5.011426,0.100000,0.370184,,7.133510,0.100000,5.540190,10.000000,,,0.100000,,,0.100000,,,6.870648,0.100000,,,,,,0.100000,8.929135,1.554608,3.616872,2.029505,0.100000,1.088963,6.321305
Tm4,,,,,0.100000,,,,10.000000,0.536534,3.030508,,,,,,0.100000,0.100000,0.100000,,1.336798,0.357655,0.100000,0.996688,0.100000,10.000000,4.048648,3.266618,5.058752,4.622443,,0.100000,,,0.100000,1.530320,5.323384,,6.847650,,,4.065446,7.580096,,,,,,4.731935,5.404651,0.100000,5.099114,,1.840302,,6.598264
Tm9,,,,,,1.971684,,,,,0.100000,0.100000,,,,,0.100000,8.550640,0.721399,3.048439,0.100000,4.123363,0.853077,5.655621,,5.125598,2.766195,,,,,,0.100000,,,,,,,,6.273870,6.502110,,,,10.000000,7.358436,,,0.315057,10.000000,,1.830206,,4.791217,0.100000
T5a,,,,,,,,,,,,,5.157233,,,,,10.000000,,,6.006125,1.918485,,,,4.361386,,,,,,,,,,,,,,,,,8.082853,,,,,,,0.122171,,,,5.793600,4.900636,4.835662
T5b,,,,,,,,,,,,,,0.100000,,,,,,,5.114308,3.530471,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,5.537840,9.943954,5.176976,,,2.054718,,
T5c,,,,,,,,,,,,,,,0.768058,,,,,,,1.003399,1.651131,0.111623,,0.407462,,,,,,,,,,,,,,,,,,,,,,,,0.253867,0.129046,,3.710957,0.100000,,
T5d,,,,,,,,,,,,,,,3.797089,0.996918,,,,,,,,0.188871,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,1.959200,,0.105758,0.100000,,
T1,0.639679,10.000000,0.100000,,2.553823,3.142325,,0.100000,,,,4.186466,,,,,0.120806,0.100000,0.100000,,,,,,,,,,,,,,,10.000000,,,,,,,0.313860,,,,,,,,,,,,1.004341,,,
T2,,,,,,,,0.825075,1.660929,0.100000,,1.686660,,,,,10.000000,1.443096,3.705473,,,,,,,1.896887,0.100000,8.035501,,,,1.140851,,,,,0.140407,,,,,6.795538,0.103151,,6.926809,5.906177,,,0.100000,6.251847,6.706621,5.134040,,0.100000,0.990045,0.246858
T2a,,,,,,,,,0.932537,9.822081,,,,,,,1.988841,,3.362695,,,,,,,9.095544,8.586920,9.753563,3.320357,,,0.100000,0.100000,,3.723457,8.865080,,,,,0.100000,0.100000,,0.689687,9.730591,,10.000000,,,0.848829,2.521839,,4.484465,0.100000,4.920756,0.270641
T3,,,,,,,,,,0.100000,,,,,,1.040947,10.000000,,,,,,,,,6.360639,10.000000,0.100000,,0.100000,,0.100000,,,,,,,10.000000,,,2.410534,,,,,0.100000,,,,,,,5.093057,,10.000000
C2,10.000000,0.100000,1.733248,0.100000,0.100000,4.726306,0.100000,0.308403,0.228551,,0.401481,,,,,,0.100000,,,0.837327,,,,,0.100000,4.448181,4.357834,0.100000,5.991020,10.000000,,,,0.100000,,,,0.100000,0.100000,9.806219,,,7.631028,,,,,,,,,,,,,
C3,10.000000,,,0.100000,0.100000,0.100000,7.787668,4.121408,10.000000,1.446112,6.190314,2.534694,0.100000,1.269144,3.747336,8.810795,4.753298,0.100000,3.364456,0.974956,,,,,0.100000,0.100000,0.188643,6.087461,0.100000,,,,,0.100000,,2.419229,,0.100000,10.000000,,7.148150,1.676065,5.563601,,,,,,,0.238888,,,,,,
Lawf1,0.100000,,,0.857980,10.000000,0.100000,,0.100000,,0.997479,,3.478059,,,,,,,,,,,,,0.100000,,,,,,0.354647,,,9.793768,,,,,,,,,,,,,,,,,,,,,,
Lawf2,0.156052,,,1.504159,0.100000,6.668935,,1.351286,,,,,,,,,0.100000,3.152091,,6.096890,,,,,0.100000,,,,0.629015,0.334977,5.276201,,,1.998202,,10.000000,0.100000,,,,,,,,,,,,,0.100000,,,,0.100000,,
Dm3v,,,,,,,,,,,0.100000,7.767724,,,,,0.778274,9.096671,,,,,,,,,0.100000,,,,,,0.100000,,,,,,,,1.912638,10.000000,,,,,8.220088,,,,,,0.127467,9.593240,4.103434,0.175910
Lai,6.509871,,,0.100000,9.395663,0.100000,,0.100000,,,,,,,,,,,,,,,,,3.513819,,,,,10.000000,,,,9.943429,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,0.120899,,,,,6.938594,0.980189,0.100000,,2.594443,1.027334,,10.000000,0.100000,,,,,,,0.100000,,,,,0.100000,,,,8.245677,,3.474162,0.100000,,9.853280,,,0.100000,,7.001571,,,,0.100000,,,,,,,
Mi13,,,,,,,4.677088,0.100000,2.290952,2.991931,,0.100000,,,,,0.100000,5.286787,10.000000,9.936191,,,,,10.000000,0.100000,10.000000,,,,,,,,,,,,,,0.100000,,,,5.106015,,,,,,,,,1.049586,,
Mi14,,,,,0.100000,,,0.483926,,,,3.804298,,,,,5.381467,2.357818,0.100000,,,,,,10.000000,0.100000,,0.100000,,,,,,,,10.000000,,,,,1.023147,,7.544902,,,,,,,,,8.961930,,0.100000,,
Mi15,,,,,,,,,,,2.422334,,,,,,,,1.724195,,,,,,0.100000,,0.100000,,,4.073582,0.100000,,,,5.396193,,0.932222,1.479717,0.100000,,,0.117735,1.014993,10.000000,,10.000000,,,,,,,,0.100000,,
Mi2,,,,,,,,,4.702027,,,,,,,,3.229031,,2.949922,,,,,,,2.300384,0.100000,0.100000,,,,,,,,,8.095149,,,,1.513117,0.100000,0.109545,,,,,2.135572,,,,,,1.035576,,
Tm16,,,,,,,,,0.100000,,0.100000,5.387437,,,,,10.000000,0.100000,2.417615,2.470591,,,,,,0.100000,,,,8.525689,5.867207,10.000000,,,0.316939,,,,,,2.962189,0.100000,0.100000,,,10.000000,9.578423,0.100000,0.100000,0.910677,4.558701,,,0.100000,,0.100000
Tm20,,,,,,,,,,,0.603081,1.538311,,,,,0.415134,10.000000,,0.454436,,,,,8.091963,0.100000,10.000000,,,0.100000,,,,,,,,,10.000000,0.100000,0.939464,0.100000,0.967832,0.100000,,10.000000,6.352275,0.100000,6.695161,,,2.151907,0.924393,0.100000,1.004799,
Tm21,,,,,,,,,0.129175,,,,,,,,8.790328,,,,,,,,,7.652259,9.403167,,,,,,,,,,1.024526,,0.100000,,,1.108638,,,,,,,,,8.546553,,,0.100000,,
Tm27,,,,,,,,,,,0.100000,1.306028,,,,,,,10.000000,,,,,,,4.153509,,,,,,,,,2.752241,,,,,,,1.465322,9.226924,,,,,,,,0.100000,,,0.152760,,
Tm5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.278184,,,7.687624,,10.000000,9.990790,,,,,,,1.625299,,
Tm5b,,,,,,,,,,,0.100000,,,,,,10.000000,,,,,,,,,,,,,,,,,,9.031836,,,0.100000,,0.100000,7.745003,,,0.100000,9.899158,8.910707,10.000000,,6.573964,,,3.488480,,0.100000,,
Tm5c,,,,,,,,0.100000,,,2.877568,,,,,,0.180358,,,,,,,,,,9.230039,,,,,,,,,5.354851,1.018380,7.124627,0.100000,,0.100000,0.793501,9.016082,2.107840,2.959234,7.348235,4.963286,1.217151,,,,1.041967,4.940250,1.330041,0.100000,
Tm5f,,,,,,,,,,,0.100000,,,,,,,,0.839351,,,,,,,,,5.774299,,,,,,,3.545203,,,,,,7.540342,,,1.458896,6.244296,,6.165287,1.442752,4.876461,,6.047306,,0.973385,6.010178,,
TmY10,,,,,,,,,,,0.100000,,,,,,,,,0.100000,,,,,,,0.100000,,,,0.100000,8.226457,4.254877,,,,,,3.613592,0.100000,3.579280,,,0.100000,,0.337658,6.242735,0.543454,2.956055,,,,0.119865,,1.051291,0.100000
TmY11,,,,,,,,,,,2.958635,0.100000,,,,,,,,,,,,,,0.100000,0.100000,,,,,,,,0.100000,0.100000,0.100000,,,0.100000,,,,,,0.100000,5.764284,,1.157499,5.640244,0.100000,,10.000000,10.000000,9.799891,5.156200
