idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.205679,0.641276,0.000000,1.000000,-50.251533,-0.200000,-48.236311
1,R2,0.388286,0.602831,0.000000,1.000000,-50.251533,-0.200000,-48.236311
2,R3,0.225400,0.728370,0.000000,1.000000,-50.251533,-0.200000,-48.236311
3,R4,0.385792,0.654343,0.000000,1.000000,-50.251533,-0.200000,-48.236311
4,R5,0.387514,0.753870,0.000000,1.000000,-50.251533,-0.200000,-48.236311
5,R6,0.223745,0.797090,0.000000,1.000000,-50.251533,-0.200000,-48.236311
6,R7,0.366669,0.742902,0.000000,1.000000,-50.251533,-0.200000,-48.236311
7,R8,0.252119,0.771638,0.000000,1.000000,-50.251533,-0.200000,-48.236311
8,L1,0.723453,0.615228,45.148046,1.200042,-50.251533,-0.200000,-48.236311
9,L2,0.720304,0.346546,54.205743,1.200003,-50.251533,-0.200000,-48.236311
10,L3,0.677260,0.637810,0.000000,1.200028,-50.251533,-0.200000,-48.236311
11,L4,0.498055,0.388887,0.000000,1.198534,-50.251533,-0.200000,-48.236311
12,L5,0.475552,0.232484,53.823425,1.175835,-50.251533,-0.200000,-48.236311
13,Lawf1,0.333119,0.310052,0.000000,1.000000,-50.251533,-0.200000,-48.236311
14,Lawf2,0.747459,0.597462,0.000000,1.000000,-50.251533,-0.200000,-48.236311
15,Am,0.603129,0.641178,0.000000,1.000000,-50.251533,-0.200000,-48.236311
16,C2,0.359167,0.305306,0.000000,1.000000,-50.251533,-0.200000,-48.236311
17,C3,0.604448,0.658530,0.000000,1.000000,-50.251533,-0.200000,-48.236311
18,CT1(Lo1),0.228349,0.213426,0.000000,1.000000,-50.251533,-0.200000,-48.236311
19,CT1(M10),0.331576,0.341110,0.000000,1.000000,-50.251533,-0.200000,-48.236311
20,Mi1,0.636637,0.463820,0.000000,1.200128,-50.251533,-0.200000,-48.236311
21,Mi2,0.782151,0.625687,0.000000,1.000000,-50.251533,-0.200000,-48.236311
22,Mi3,0.636562,0.791829,0.000000,1.000000,-50.251533,-0.200000,-48.236311
23,Mi4,0.639812,0.796915,0.000000,1.199415,-50.251533,-0.200000,-48.236311
24,Mi9,0.711191,0.697390,0.000000,1.198991,-50.251533,-0.200000,-48.236311
25,Mi10,0.430064,0.552948,0.000000,1.000000,-50.251533,-0.200000,-48.236311
