cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp,a_h,v_th_ca,a_ca,tau_ca,v_pre,v_onset,v_spot_end,delta_v,v_ca_pre,v_ca_onset,v_ca_spot_end,delta_v_ca,ca_pre,ca_onset,ca_spot_end,delta_ca
13,T4b,1.026773,43.959549,3.049137,1.722135,-2.241464,-47.497829,10.476662,204.495453,0.000000,-50.000000,1.000000,500.000000,-6.670934,-7.133317,-13.202023,-6.068706,43.964706,43.534145,38.034698,-5.499447,43.964706,43.959549,43.888878,-0.070671
14,T4c,0.958304,17.021687,3.049137,3.390137,-15.333860,-34.982323,10.006915,191.720947,0.000000,-50.000000,1.000000,500.000000,-63.191330,-64.007286,-60.154892,3.852394,17.023125,16.906761,18.198835,1.292074,17.023125,17.021687,17.027813,0.006126
15,T4d,0.988920,41.465340,3.049137,7.827918,5.299977,-55.108372,16.534262,196.461014,0.000000,-50.000000,1.000000,500.000000,-20.839624,-21.396044,-25.454363,-4.058319,41.468903,41.162022,37.674335,-3.487686,41.468903,41.465340,41.416660,-0.048679
16,Tm1,2.000000,8.229971,3.049137,0.100000,-15.863805,-37.045757,10.000000,207.420151,0.000000,-27.909998,0.500445,465.568970,-11.479970,-11.424689,-19.898382,-8.473693,8.229592,8.257619,4.473234,-3.784385,8.229592,8.229971,8.188459,-0.041512
17,Tm2,1.984557,26.344662,3.049137,0.170740,-11.692960,-38.259842,10.000000,206.657211,0.000000,-55.295715,0.488100,446.299316,-1.322242,-1.293890,-5.804256,-4.510366,26.344454,26.358292,24.156782,-2.201509,26.344454,26.344660,26.304348,-0.040312
18,Tm4,1.998403,8.992564,3.049137,2.897698,-17.288101,-35.332745,10.000000,201.728363,0.000000,-39.196289,0.366304,468.168732,-14.648336,-14.537306,-26.579508,-12.042202,8.992021,9.032692,4.722903,-4.309789,8.992021,8.992563,8.953021,-0.039542
19,Tm9,1.723490,7.854206,3.049137,0.100000,-13.394238,-49.751957,29.061577,198.107452,0.000000,-31.362909,0.422487,476.734070,-12.772611,-12.762793,-21.866224,-9.103432,7.854156,7.858304,4.313696,-3.544608,7.854156,7.854206,7.821029,-0.033177
20,T5a,0.964568,57.644741,3.049137,6.124834,-23.936239,-26.234777,11.983529,203.654327,0.000000,-50.000000,1.000000,500.000000,4.911574,7.776009,10.710236,2.934227,57.611797,60.544239,63.582455,3.038216,57.611797,57.644741,57.901344,0.256603
21,T5b,1.037620,59.506203,3.049137,4.938079,6.566052,-56.337475,22.409319,192.365814,0.000000,-50.000000,1.000000,500.000000,9.433140,9.459432,9.101549,-0.357882,59.505848,59.536423,59.180553,-0.355869,59.505848,59.506203,59.505558,-0.000645
22,T5c,1.004699,65.091591,3.049137,4.397997,-0.532417,-49.124626,23.641060,206.194382,0.000000,-50.000000,1.000000,500.000000,7.461898,7.549391,6.683863,-0.865528,65.089188,65.300560,64.608177,-0.692383,65.089188,65.091599,65.101814,0.010216
23,T5d,1.027673,40.919472,3.049137,4.469386,5.694916,-55.511848,17.952896,205.722946,0.000000,-50.000000,1.000000,500.000000,-18.381180,-18.688560,-18.843105,-0.154545,40.920895,40.795856,40.716320,-0.079536,40.920895,40.919472,40.909542,-0.009930
24,T1,1.041854,38.309895,3.049137,1.514813,-12.956243,-36.567108,36.516113,200.625961,0.000000,-50.000000,1.000000,500.000000,-12.866757,-12.673810,-31.043047,-18.369237,38.307697,38.500843,21.108534,-17.392309,38.307697,38.309895,38.179867,-0.130028
25,T2,0.999167,50.035572,3.049137,0.311795,-6.085371,-44.247494,33.756977,190.401825,0.000000,-50.000000,1.000000,500.000000,0.036129,-0.016192,15.214896,15.231088,50.036129,49.983807,65.214897,15.231091,50.036129,50.035572,50.240234,0.204662
26,T2a,0.959739,52.284943,3.049137,3.995507,-3.256909,-46.951138,18.008177,194.960602,0.000000,-50.000000,1.000000,500.000000,2.285499,2.237328,4.484373,2.247045,52.285500,52.237324,54.484375,2.247051,52.285500,52.284943,52.306622,0.021679
27,T3,1.009148,50.549541,3.049137,0.100000,-1.389494,-48.148579,21.532087,207.706207,0.000000,-50.000000,1.000000,500.000000,0.549377,0.563849,0.534735,-0.029114,50.549377,50.563847,50.534733,-0.029114,50.549377,50.549541,50.550522,0.000980
28,C2,1.031919,0.818574,3.049137,2.976388,-6.689465,-43.323273,10.644022,203.662598,0.000000,-50.000000,1.000000,500.000000,-69.633171,-69.784805,-11.915216,57.869589,0.818653,0.813160,40.741539,39.928379,0.818653,0.818574,1.362423,0.543849
29,C3,0.962766,0.570234,3.049137,2.348330,-4.135736,-46.060337,10.000411,201.777756,0.000000,-50.000000,1.000000,500.000000,-86.040581,-86.165596,-31.802528,54.363068,0.570288,0.565999,25.272654,24.706654,0.570288,0.570234,0.877543,0.307309
30,Lawf1,1.002224,61.480366,3.049137,1.247697,-20.145811,-29.687460,10.000000,195.405869,0.000000,-50.000000,1.000000,500.000000,11.484078,11.176959,-6.739213,-17.916172,61.484077,61.176960,43.260788,-17.916172,61.484077,61.480366,61.260757,-0.219608
31,Lawf2,0.987450,47.667019,3.049137,0.462267,-7.312954,-42.315872,10.403378,201.267639,0.000000,-50.000000,1.000000,500.000000,-2.334211,-2.232708,-4.058436,-1.825729,47.665787,47.767292,45.941563,-1.825729,47.665787,47.667015,47.658279,-0.008736
32,Dm3v,0.992276,55.784939,3.049137,3.730269,-1.719199,-48.082813,19.299341,202.283112,0.000000,-50.000000,1.000000,500.000000,5.784031,5.861021,0.087093,-5.773928,55.784035,55.861023,50.087093,-5.773930,55.784035,55.784939,55.733372,-0.051567
33,Lai,0.996363,2.437506,3.049137,0.377678,-1.087825,-48.975025,12.560593,195.440750,0.000000,-50.000000,1.000000,500.000000,-150.052780,-151.181549,-175.864990,-24.683441,2.437644,2.426183,2.218322,-0.207861,2.437644,2.437505,2.432911,-0.004594
34,Mi10,0.961423,47.538940,3.049137,0.261724,-8.017248,-41.767044,21.914671,199.717422,0.000000,-50.000000,1.000000,500.000000,-2.460162,-2.539017,-3.242330,-0.703313,47.539833,47.460983,46.757675,-0.703308,47.539833,47.538937,47.525192,-0.013744
35,Mi13,1.047786,47.984730,3.049137,0.100000,-5.049278,-45.267002,35.721584,207.654709,0.000000,-50.000000,1.000000,500.000000,-2.015378,-2.009204,-2.516768,-0.507564,47.984627,47.990799,47.483227,-0.507572,47.984627,47.984726,47.977776,-0.006950
36,Mi14,0.987604,67.146553,3.049137,2.637490,-1.429779,-48.960625,13.652141,194.804047,0.000000,-50.000000,1.000000,500.000000,16.375658,16.726297,14.912825,-1.813473,67.141312,67.585297,65.880333,-1.704964,67.141312,67.146553,67.166756,0.020203
37,Mi15,0.987342,5.250991,3.049137,1.870378,-3.667321,-46.388515,10.096831,206.505020,0.000000,-50.000000,1.000000,500.000000,-78.739441,-80.128029,-72.971703,7.156326,5.252121,5.159597,6.921392,1.761795,5.252121,5.250991,5.264069,0.013078
38,Mi2,1.020933,29.169321,3.049137,0.419209,-17.110010,-32.419090,10.023977,204.507797,0.000000,-50.000000,1.000000,500.000000,-21.276030,-21.377544,-16.548317,4.829227,29.169855,29.126829,33.978630,4.851801,29.169855,29.169325,29.239569,0.070244
39,Tm16,0.980096,28.932283,3.049137,6.557286,-19.663298,-30.467342,50.700451,205.433014,0.000000,-50.000000,1.000000,500.000000,-21.067532,-21.085510,-125.405914,-104.320404,28.932468,28.914492,3.745656,-25.168836,28.932468,28.932283,28.566097,-0.366186
40,Tm20,1.009765,34.757080,3.049137,5.923315,-18.024899,-32.222332,41.601921,200.211960,0.000000,-50.000000,1.000000,500.000000,-15.586802,-15.291720,-47.880280,-32.588559,34.753899,35.050484,19.824743,-15.225740,34.753899,34.757080,34.599838,-0.157242
41,Tm21,1.004144,52.264462,3.049137,4.899253,-0.854033,-49.534195,40.327618,208.737793,0.000000,-50.000000,1.000000,500.000000,-10.994206,-10.545437,9.929012,20.474449,52.254902,53.134689,69.560135,16.425446,52.254902,52.264458,52.532623,0.268166
42,Tm27,0.954652,40.919453,3.049137,0.172207,-11.777942,-38.040161,10.000032,193.281235,0.000000,-50.000000,1.000000,500.000000,-9.094172,-9.141331,-61.532230,-52.390900,40.920036,40.871437,15.319554,-25.551883,40.920036,40.919453,40.610718,-0.308735
43,Tm5a,1.042006,200.000000,3.049137,9.880482,20.352087,-70.671242,20.105911,190.531769,0.000000,-50.000000,1.000000,500.000000,866.213562,1375.740234,4447.181152,3071.440918,916.213562,1425.740234,4497.181152,3071.440918,916.213562,921.363220,1006.242554,84.879333
44,Tm5b,1.010586,43.258144,3.049137,10.000000,20.236204,-70.721436,33.682178,203.992249,0.000000,-50.000000,1.000000,500.000000,-57.791576,-59.339993,-71.446365,-12.106373,43.262947,42.835011,39.437771,-3.397240,43.262947,43.258148,43.194958,-0.063190
45,Tm5c,1.003587,69.755188,3.049137,6.595893,-0.150434,-50.223232,28.900909,193.210449,0.000000,-50.000000,1.000000,500.000000,19.752497,19.986977,15.379576,-4.607401,69.752495,69.986977,65.627777,-4.359200,69.752495,69.755188,69.704353,-0.050835
46,Tm5f,1.036302,200.000000,3.049137,1.743281,9.104589,-58.606998,19.849720,196.728424,0.000000,-50.000000,1.000000,500.000000,193.254364,253.419403,601.666687,348.247284,243.398376,303.585022,651.867126,348.282104,243.398376,244.009750,253.819214,9.809464
47,TmY10,1.035552,46.638672,3.049137,0.447077,-10.587904,-39.900059,10.000172,207.529266,0.000000,-50.000000,1.000000,500.000000,-3.761651,-3.571470,-111.177048,-107.605578,46.636509,46.806702,8.257869,-38.548833,46.636509,46.638668,46.106640,-0.532028
48,TmY11,0.996641,18.426260,3.049137,3.482464,-25.791496,-24.259626,10.000000,195.024323,0.000000,-50.000000,1.000000,500.000000,-33.396412,-33.596085,-512.650024,-479.053940,18.428232,18.267288,1.166218,-17.101070,18.428232,18.426260,18.084169,-0.342091
49,TmY14,0.991210,15.191222,3.049137,0.783679,-15.505524,-34.945412,16.635279,207.424133,0.000000,-50.000000,1.000000,500.000000,-109.674980,-107.164780,-87.893143,19.271637,15.169131,17.218033,26.881926,9.663893,15.169131,15.191221,15.470326,0.279105
50,TmY15,1.041455,86.510841,3.049137,4.894515,-14.219596,-35.822983,10.100672,208.595215,0.000000,-50.000000,1.000000,500.000000,36.509144,36.627338,30.769112,-5.858227,86.509132,86.627350,80.875488,-5.751862,86.509132,86.510849,86.471359,-0.039490
51,TmY3,0.978747,27.282154,3.049137,8.378516,1.395282,-51.199051,10.575330,196.489578,0.000000,-50.000000,1.000000,500.000000,-31.126619,-32.086243,-47.580978,-15.494736,27.287901,26.805080,17.377380,-9.427700,27.287901,27.282148,27.157879,-0.124269
52,TmY4,1.019408,30.441324,3.049137,8.356572,5.917766,-56.273281,24.249132,206.048111,0.000000,-50.000000,1.000000,500.000000,-107.622818,-102.531471,-73.803879,28.727592,30.378740,36.426403,63.584324,27.157921,30.378740,30.441324,31.300241,0.858917
53,TmY5a,1.010471,49.691406,3.049137,1.420831,-27.539051,-22.440716,11.614076,199.939606,0.000000,-50.000000,1.000000,500.000000,-0.568742,0.451412,-23.046715,-23.498127,49.679634,50.716118,32.654346,-18.061771,49.679634,49.691406,49.598438,-0.092968
54,TmY9q,0.981452,46.096790,3.049137,0.100000,-3.763285,-46.626446,11.332506,205.223770,0.000000,-50.000000,1.000000,500.000000,-4.225231,-4.243931,-4.399819,-0.155888,46.096687,46.105320,45.977905,-0.127415,46.096687,46.096779,46.095798,-0.000980
55,TmY9q__perp,0.964917,31.048573,3.049137,3.125980,-28.491344,-21.397022,24.550327,209.298447,0.000000,-50.000000,1.000000,500.000000,-18.962408,-17.926500,-14.933101,2.993400,31.037592,32.073498,35.066898,2.993401,31.037592,31.048573,31.170467,0.121895
