idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,R1,0.100000,0.499602,1.002477,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
1,R2,0.100000,0.382486,1.079990,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
2,R3,0.100000,0.371674,0.951783,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
3,R4,0.100000,0.501786,1.022065,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
4,R5,0.100000,0.435423,0.946457,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
5,R6,0.100000,0.343706,0.942382,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
6,R7,0.100000,1.177079,0.930610,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
7,R8,1.084969,0.100000,0.908284,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
8,L1,0.100000,0.154624,1.098704,51.075452,54.232349,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
9,L2,0.707332,1.362887,1.067546,52.980577,46.161712,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
10,L3,0.272972,0.906058,1.091494,0.423669,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
11,L4,1.063662,1.224326,1.073165,0.438954,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
12,L5,0.553263,0.542197,1.019699,46.850453,54.686481,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
13,Lawf1,1.491233,1.423273,0.986665,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
14,Lawf2,0.867239,0.916239,1.070321,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
15,Am,0.351696,0.222624,1.077366,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
16,C2,1.253113,1.207869,1.046186,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
17,C3,0.160310,0.174154,0.936091,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
18,CT1(Lo1),0.751433,0.880548,1.006682,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
19,CT1(M10),1.109734,0.930008,1.051732,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
20,Mi1,0.268558,0.261236,0.950177,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
21,Mi2,0.127959,0.141757,0.905992,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
22,Mi3,1.025239,0.927412,1.018945,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
23,Mi4,0.343984,0.489980,1.094032,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
24,Mi9,0.100000,0.104709,1.045921,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
25,Mi10,0.169579,0.225927,1.085026,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
26,Mi11,0.428718,0.546136,1.051132,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
27,Mi12,0.100000,0.141114,1.021333,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
28,Mi13,0.626781,0.605257,1.031476,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
29,Mi14,0.116142,0.123595,0.946733,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
30,Mi15,0.543393,0.407230,0.942663,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
31,T1,0.111768,0.111744,1.070936,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
32,T2,0.633295,0.619509,0.917122,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
33,T2a,0.329192,0.303621,1.048068,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
34,T3,0.162336,0.125430,0.949676,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
35,T4a,0.222474,0.478302,0.616605,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
36,T4b,0.172766,0.639383,0.467821,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
37,T4c,0.526102,0.219325,1.069643,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
38,T4d,0.957679,0.981958,1.024506,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
39,T5a,0.754553,0.684015,1.128820,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
40,T5b,0.717192,0.592985,1.073950,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
41,T5c,0.479030,0.634983,1.009277,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
42,T5d,0.528950,0.928940,1.018730,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
43,Tm1,1.026950,1.004118,0.981063,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
44,Tm2,1.024745,0.975115,1.064321,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
45,Tm3,0.229205,0.100000,0.926244,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
46,Tm4,0.879720,0.869147,1.050171,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
47,Tm5Y,0.100000,0.119280,0.900096,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
48,Tm5a,0.536067,0.453707,1.003331,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
49,Tm5b,0.548795,0.572385,0.996298,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
50,Tm5c,0.572013,0.562736,0.944983,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
51,Tm9,0.100000,0.100000,0.995003,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
52,Tm16,0.541025,0.568221,0.919801,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
53,Tm20,0.100000,0.100000,1.063006,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
54,Tm28,0.798269,1.144532,0.977441,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
55,Tm30,0.401778,0.557947,1.071049,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
56,TmY3,0.884561,0.884216,0.967035,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
57,TmY4,0.847692,1.231190,1.024592,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
58,TmY5a,0.865067,0.971055,0.950582,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
59,TmY9,1.170032,1.326937,0.978733,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
60,TmY10,0.100000,0.100000,1.086593,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
61,TmY13,0.100000,0.100000,1.055090,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
62,TmY14,0.912110,0.677329,1.052623,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
63,TmY15,0.100000,0.100000,0.999943,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
64,TmY18,0.241149,0.100000,0.969298,0.000000,0.000000,-49.983963,-0.200000,-51.499207,-50.608953,-0.307637,-47.100129
