cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp,a_h,v_th_ca,a_ca,tau_ca,v_pre,v_onset,v_spot_end,delta_v,v_ca_pre,v_ca_onset,v_ca_spot_end,delta_v_ca,ca_pre,ca_onset,ca_spot_end,delta_ca
10,Mi4,1.999985,0.319750,2.922276,2.562686,-20.640106,-29.670727,10.025075,209.492188,0.000000,-22.175282,0.425957,332.723297,-21.493721,-21.546011,-20.062244,1.483767,0.320075,0.303187,0.920148,0.616961,0.320075,0.319750,0.329826,0.010076
11,Mi9,2.000000,5.321362,2.922276,6.585848,-24.044729,-26.366407,17.751034,205.529251,0.000000,-53.553883,0.232477,335.737854,-30.666084,-30.544018,-30.711113,-0.167095,5.320883,5.349260,5.310414,-0.038846,5.320883,5.321362,5.323659,0.002298
12,T4a,0.999744,21.881060,2.922276,2.016659,-20.897127,-29.042936,10.000000,207.365570,0.000000,-50.000000,1.000000,350.000000,-28.120533,-28.027042,-27.688616,0.338427,21.879467,21.972956,22.318260,0.345304,21.879467,21.881058,21.894333,0.013275
13,T4b,0.965774,45.930317,2.922276,1.039289,-2.488247,-47.028790,10.002542,196.167496,0.000000,-50.000000,1.000000,350.000000,-4.078319,-3.550342,-2.895667,0.654674,45.921680,46.449657,47.104332,0.654675,45.921680,45.930317,45.991783,0.061466
14,T4c,0.977149,39.865887,2.922276,0.155056,-4.727044,-45.191330,10.622434,204.520798,0.000000,-50.000000,1.000000,350.000000,-10.134113,-10.145260,-10.366459,-0.221199,39.865887,39.854740,39.633541,-0.221199,39.865887,39.865883,39.859035,-0.006847
15,T4d,0.991362,72.997650,2.922276,8.243401,20.896648,-70.440048,10.000000,207.726868,0.000000,-50.000000,1.000000,350.000000,22.924044,22.914799,23.177616,0.262817,72.997734,72.987419,73.251015,0.263596,72.997734,72.997650,73.000359,0.002708
16,Tm1,2.000000,5.305197,2.922276,1.847814,-24.649000,-25.572542,13.152023,206.559647,0.000000,-45.585472,0.269855,342.515411,-25.926086,-25.925184,-26.232662,-0.307478,5.305193,5.305437,5.222462,-0.082975,5.305193,5.305197,5.303146,-0.002050
17,Tm2,2.000000,5.482826,2.922276,3.442750,-28.776905,-21.697554,10.009023,208.772751,0.000000,-45.591362,0.315015,338.881317,-28.185961,-28.210846,-28.472754,-0.261908,5.482967,5.475128,5.392622,-0.082505,5.482967,5.482826,5.479720,-0.003106
18,Tm4,2.000000,5.960124,2.922276,2.391336,-23.398214,-26.963570,10.000000,202.723007,0.000000,-47.645119,0.268302,340.314362,-25.430719,-25.439163,-26.035637,-0.596474,5.960163,5.957897,5.797863,-0.160034,5.960163,5.960124,5.955738,-0.004385
19,Tm9,1.642596,22.746153,2.922276,1.086591,0.557507,-50.849663,10.000000,201.108292,0.000000,-44.666130,0.518699,328.058380,-0.815166,-0.739865,-0.904087,-0.164222,22.745455,22.784510,22.699331,-0.085178,22.745455,22.746153,22.748583,0.002430
20,T5a,1.017617,95.887558,2.922276,2.667169,0.622719,-50.724247,27.720673,202.415436,0.000000,-50.000000,1.000000,350.000000,45.882969,46.167973,46.627357,0.459385,95.882973,96.167969,96.627350,0.459381,95.882973,95.887543,95.924011,0.036469
21,T5b,1.045348,200.000000,2.922276,8.317702,3.769264,-53.522606,12.418943,208.092834,0.000000,-50.000000,1.000000,350.000000,203.427399,227.102646,292.219940,65.117294,253.427399,277.102631,342.219940,65.117310,253.427399,253.794189,257.522736,3.728546
22,T5c,0.984794,66.785110,2.922276,4.745327,0.061212,-49.804417,10.000000,196.761261,0.000000,-50.000000,1.000000,350.000000,16.783167,16.895332,16.947083,0.051750,66.783165,66.895340,66.947083,0.051743,66.783165,66.785110,66.795502,0.010391
23,T5d,0.993723,73.832687,2.922276,7.093843,-0.673348,-49.029118,36.462811,204.044876,0.000000,-50.000000,1.000000,350.000000,23.832262,23.856779,23.811378,-0.045401,73.832268,73.856773,73.811378,-0.045395,73.832268,73.832687,73.833870,0.001183
24,T1,0.994281,1.350986,2.922276,0.939974,-9.286305,-40.824539,10.002326,209.349915,0.000000,-50.000000,1.000000,350.000000,-132.064255,-131.048248,-142.735031,-11.686783,1.350904,1.355640,1.339277,-0.016364,1.350904,1.350986,1.350831,-0.000155
25,T2,0.977948,36.944813,2.922276,0.890038,-7.234585,-42.370773,23.530001,203.537354,0.000000,-50.000000,1.000000,350.000000,-13.214673,-13.066474,-13.070496,-0.004022,36.942348,37.095467,37.096157,0.000690,36.942348,36.944809,36.959686,0.014877
26,T2a,0.969491,22.789444,2.922276,0.960364,-17.368654,-32.504929,17.192047,190.384354,0.000000,-50.000000,1.000000,350.000000,-29.138552,-29.218754,-29.280624,-0.061871,22.789717,22.769018,22.892546,0.123528,22.789717,22.789444,22.789167,-0.000277
27,T3,0.984678,39.135372,2.922276,0.906828,-9.548034,-40.096737,38.285637,196.119659,0.000000,-50.000000,1.000000,350.000000,-10.915005,-10.928158,-11.013060,-0.084902,39.135563,39.123611,39.040451,-0.083160,39.135563,39.135372,39.132729,-0.002644
28,C2,0.980805,21.598015,2.922276,2.554674,-2.426419,-47.725891,30.129385,195.208801,0.000000,-50.000000,1.000000,350.000000,-28.401943,-28.397594,-25.867964,2.529631,21.598053,21.602402,24.132038,2.529636,21.598053,21.598015,21.662542,0.064528
29,C3,1.002975,24.053350,2.922276,1.972382,-0.787120,-49.252708,10.993530,199.138229,0.000000,-50.000000,1.000000,350.000000,-25.946684,-25.928213,-21.752592,4.175621,24.053316,24.071783,28.247408,4.175625,24.053316,24.053352,24.174244,0.120892
30,Lawf1,1.036109,146.090591,2.922276,0.181873,-7.611129,-41.991165,10.145628,204.788956,0.000000,-50.000000,1.000000,350.000000,95.986427,102.496010,114.119080,11.623070,145.986450,152.495987,164.119064,11.623077,145.986450,146.090607,146.948227,0.857620
31,Lawf2,0.970982,32.041290,2.922276,0.786868,-4.286425,-46.069378,17.242020,209.818649,0.000000,-50.000000,1.000000,350.000000,-22.984777,-23.488426,-24.199619,-0.711193,32.045761,31.783861,31.381207,-0.402655,32.045761,32.041290,32.012817,-0.028473
32,Dm3v,0.988607,41.658630,2.922276,1.678245,-6.522570,-43.617538,10.094818,207.794098,0.000000,-50.000000,1.000000,350.000000,-8.343416,-8.221765,-8.476383,-0.254619,41.656586,41.778236,41.523617,-0.254620,41.656586,41.658623,41.666172,0.007549
33,Lai,0.966614,2.558343,2.922276,0.100000,-0.567841,-48.967079,10.213492,207.468842,0.000000,-50.000000,1.000000,350.000000,-136.585648,-137.923706,-146.393524,-8.469818,2.558644,2.541375,2.478064,-0.063310,2.558644,2.558343,2.555104,-0.003239
34,Mi10,1.003239,83.398537,2.922276,1.465921,-11.170583,-39.113102,10.020005,193.277664,0.000000,-50.000000,1.000000,350.000000,33.350639,36.344940,41.737923,5.392982,83.350639,86.344940,91.737915,5.392975,83.350639,83.398529,83.793541,0.395012
35,Mi13,0.996048,20.417332,2.922276,0.169508,-8.365758,-41.511089,10.866154,205.032852,0.000000,-50.000000,1.000000,350.000000,-46.958004,-48.626167,-50.075893,-1.449726,20.426161,19.946463,19.694820,-0.251642,20.426161,20.417330,20.378191,-0.039139
36,Mi14,1.020463,52.417465,2.922276,2.695118,-3.117724,-46.628590,24.736839,205.582642,0.000000,-50.000000,1.000000,350.000000,2.277503,2.295276,2.177187,-0.118089,52.417198,52.439842,52.329441,-0.110401,52.417198,52.417465,52.419197,0.001732
37,Mi15,0.989774,22.341761,2.922276,0.334242,-2.804028,-46.931145,37.505512,207.144653,0.000000,-50.000000,1.000000,350.000000,-27.681627,-27.712917,-27.742086,-0.029169,22.342281,22.311102,22.283377,-0.027725,22.342281,22.341759,22.337496,-0.004263
38,Mi2,1.032129,35.653290,2.922276,2.627299,-10.535493,-39.741779,10.147707,195.185211,0.000000,-50.000000,1.000000,350.000000,-14.347642,-14.286866,-11.869204,2.417663,35.652359,35.713135,38.130798,2.417664,35.652359,35.653290,35.702332,0.049042
39,Tm16,1.047037,19.249241,2.922276,0.444876,-7.790325,-42.487850,10.000000,197.628677,0.000000,-50.000000,1.000000,350.000000,-30.882797,-30.387861,-31.680817,-1.292955,19.240997,19.722197,18.590981,-1.131216,19.240997,19.249239,19.275736,0.026497
40,Tm20,1.022482,8.049799,2.922276,1.704763,-11.400906,-38.714321,10.000000,193.124329,0.000000,-50.000000,1.000000,350.000000,-46.357956,-46.560982,-48.486446,-1.925465,8.051061,7.980850,7.364694,-0.616156,8.051061,8.049798,8.028747,-0.021051
41,Tm21,0.978738,18.027889,2.922276,0.414904,-1.189701,-48.867310,10.092313,205.524323,0.000000,-50.000000,1.000000,350.000000,-37.981083,-37.873760,-38.130726,-0.256966,18.024572,18.217140,18.318094,0.100954,18.024572,18.027889,18.047171,0.019281
42,Tm27,0.960033,45.432610,2.922276,0.543547,-8.685016,-41.002502,10.000179,207.197418,0.000000,-50.000000,1.000000,350.000000,-4.613966,-4.502737,-4.180938,0.321799,45.430687,45.540485,45.860126,0.319641,45.430687,45.432606,45.448402,0.015797
43,Tm5a,1.049318,30.719667,2.922276,8.643042,7.154317,-57.547333,15.194976,192.369949,0.000000,-50.000000,1.000000,350.000000,-32.152832,-31.450727,-30.562023,0.888704,30.711880,31.213766,31.977482,0.763716,30.711880,30.719669,30.783033,0.063364
44,Tm5b,1.046301,42.071472,2.922276,4.050694,-0.409741,-49.405689,10.000000,203.026871,0.000000,-50.000000,1.000000,350.000000,-9.179872,-7.719969,-5.159400,2.560569,42.048782,43.448460,45.960796,2.512337,42.048782,42.071480,42.253155,0.181675
45,Tm5c,1.026258,41.698883,2.922276,6.015626,3.725751,-53.872345,10.098921,205.455734,0.000000,-50.000000,1.000000,350.000000,-8.298865,-8.416532,-9.227443,-0.810911,41.701138,41.587120,40.782520,-0.804600,41.701138,41.698883,41.669521,-0.029362
46,Tm5f,0.973461,71.112091,2.922276,4.728505,-2.615361,-47.034634,25.315145,196.048340,0.000000,-50.000000,1.000000,350.000000,20.776445,21.054583,21.733072,0.678490,71.107811,71.388054,72.071083,0.683029,71.107811,71.112091,71.154846,0.042755
47,TmY10,0.992746,48.828712,2.922276,0.292190,-10.239710,-39.595398,13.544819,197.926956,0.000000,-50.000000,1.000000,350.000000,-1.177078,-0.823812,-0.792536,0.031276,48.822929,49.176186,49.207466,0.031281,48.822929,48.828712,48.864876,0.036163
48,TmY11,1.010211,13.830668,2.922276,6.716108,1.314492,-51.727646,26.726194,200.544357,0.000000,-50.000000,1.000000,350.000000,-40.984097,-40.152386,-40.385868,-0.233482,13.822294,14.357257,14.432508,0.075252,13.822294,13.830666,13.892451,0.061786
49,TmY14,0.994142,82.559662,2.922276,2.732815,-11.180215,-38.424358,10.041803,203.382202,0.000000,-50.000000,1.000000,350.000000,29.723066,29.455147,32.038113,2.582966,82.556221,82.627281,85.518440,2.891159,82.556221,82.559662,82.595116,0.035454
50,TmY15,0.955659,75.789810,2.922276,0.791324,-12.421053,-37.228470,18.082443,191.676636,0.000000,-50.000000,1.000000,350.000000,25.668390,27.260994,29.895155,2.634161,75.764420,77.374718,80.050194,2.675476,75.764420,75.789803,76.008247,0.218445
51,TmY3,1.032210,24.055483,2.922276,4.345878,-8.977218,-40.668686,10.063629,207.139282,0.000000,-50.000000,1.000000,350.000000,-26.076916,-25.734922,-23.358408,2.376514,24.049818,24.385508,26.706533,2.321026,24.049818,24.055483,24.135227,0.079744
52,TmY4,0.965688,190.451950,2.922276,4.898682,-1.777928,-48.268017,12.220443,206.599579,0.000000,-50.000000,1.000000,350.000000,138.092484,268.134277,1350.687378,1082.553101,188.623322,318.703674,1401.290405,1082.586731,188.623322,190.451965,227.321350,36.869385
53,TmY5a,1.018122,55.895004,2.922276,4.946619,-10.002310,-40.475445,10.000000,194.934860,0.000000,-50.000000,1.000000,350.000000,5.618331,6.258309,8.380989,2.122680,55.884819,56.528038,58.674644,2.146606,55.884819,55.895000,56.000782,0.105782
54,TmY9q,1.033995,46.032272,2.922276,0.100000,-3.274766,-46.390812,10.000000,203.376984,0.000000,-50.000000,1.000000,350.000000,-4.166078,-4.134812,-4.104836,0.029976,46.032040,46.045898,46.062714,0.016815,46.032040,46.032272,46.033852,0.001579
55,TmY9q__perp,0.993971,100.977074,2.922276,3.694125,-15.257045,-34.246067,17.236691,206.436310,0.000000,-50.000000,1.000000,350.000000,50.910244,55.132870,63.649601,8.516731,100.910240,105.132874,113.649597,8.516724,100.910240,100.977074,101.562012,0.584938
