idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.439715,0.586230,49.466368,1.000000,-48.253598,-0.347346,-48.926622
1,R2,0.359978,0.625969,49.466368,1.000000,-48.253598,-0.347346,-48.926622
2,R3,0.480082,0.646682,49.466368,1.000000,-48.253598,-0.347346,-48.926622
3,R4,0.422050,0.619486,49.466368,1.000000,-48.253598,-0.347346,-48.926622
4,R5,0.416476,0.644721,49.466368,1.000000,-48.253598,-0.347346,-48.926622
5,R6,0.319335,0.571586,49.466368,1.000000,-48.253598,-0.347346,-48.926622
6,R7,0.378087,0.446720,54.690413,1.000000,-48.253598,-0.347346,-48.926622
7,R8,0.484910,0.545255,48.636330,1.000000,-48.253598,-0.347346,-48.926622
8,L1,0.567555,0.513379,48.089790,1.000000,-48.253598,-0.347346,-48.926622
9,L2,0.541703,0.338715,52.537714,1.000000,-48.253598,-0.347346,-48.926622
10,L3,0.634833,0.448108,0.100000,1.000000,-48.253598,-0.347346,-48.926622
11,L4,0.403176,0.499444,0.000000,1.000000,-48.253598,-0.347346,-48.926622
12,L5,0.528457,0.442980,47.911302,1.000000,-48.253598,-0.347346,-48.926622
13,Lawf1,0.380499,0.336683,0.000000,1.000000,-48.253598,-0.347346,-48.926622
14,Lawf2,0.481547,0.320691,0.000000,1.000000,-48.253598,-0.347346,-48.926622
15,Am,0.316906,0.308726,0.000000,1.000000,-48.253598,-0.347346,-48.926622
16,C2,0.352982,0.441814,0.000000,1.000000,-48.253598,-0.347346,-48.926622
17,C3,0.368257,0.447605,0.000000,1.000000,-48.253598,-0.347346,-48.926622
18,CT1(Lo1),0.579935,0.450055,0.000000,1.000000,-48.253598,-0.347346,-48.926622
19,CT1(M10),0.526685,0.663877,0.000000,1.000000,-48.253598,-0.347346,-48.926622
20,Mi1,0.673369,0.371179,0.000000,1.000000,-48.253598,-0.347346,-48.926622
21,Mi2,0.322129,0.472173,0.000000,1.000000,-48.253598,-0.347346,-48.926622
22,Mi3,0.500185,0.384605,0.000000,1.000000,-48.253598,-0.347346,-48.926622
23,Mi4,0.566360,0.470502,0.000000,1.000000,-48.253598,-0.347346,-48.926622
24,Mi9,0.468255,0.658589,0.000000,1.000000,-48.253598,-0.347346,-48.926622
25,Mi10,0.598558,0.572063,0.000000,1.000000,-48.253598,-0.347346,-48.926622
26,Mi11,0.597323,0.583454,0.000000,1.000000,-48.253598,-0.347346,-48.926622
27,Mi12,0.465799,0.325157,0.000000,1.000000,-48.253598,-0.347346,-48.926622
28,Mi13,0.442156,0.456632,0.000000,1.000000,-48.253598,-0.347346,-48.926622
29,Mi14,0.457485,0.398985,0.000000,1.000000,-48.253598,-0.347346,-48.926622
30,Mi15,0.464469,0.455302,0.000000,1.000000,-48.253598,-0.347346,-48.926622
31,T1,0.370497,0.456883,0.000000,1.000000,-48.253598,-0.347346,-48.926622
32,T2,0.624632,0.515932,0.000000,1.000000,-48.253598,-0.347346,-48.926622
33,T2a,0.587856,0.678590,0.000000,1.000000,-48.253598,-0.347346,-48.926622
34,T3,0.615921,0.498714,0.000000,1.000000,-48.253598,-0.347346,-48.926622
