cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,1.028111,9.161826,2.816463,1.691888,-10.426135,-14.269523,18.020084,206.855438,201.929886,0.000000,9.103906,9.161826,28.821577,19.659751
1,R7,0.974123,-6.108046,2.816463,4.767374,-6.621436,-17.916317,20.285246,197.340164,207.916382,0.428180,-5.971447,-6.108046,-0.563901,5.544145
2,R8,0.953540,11.449519,2.816463,5.635956,-6.886581,-18.471031,23.128366,191.291794,197.622269,0.000000,11.358261,11.449519,30.730404,19.280885
3,L1,1.445783,-3.477150,2.816463,1.594753,-2.391712,-22.134209,16.716173,210.274673,206.097290,0.977143,-3.400310,-3.477150,-28.124973,-24.647823
4,L2,1.996716,-17.018297,2.816463,2.924225,-8.848413,-16.399376,16.152395,214.571335,204.667770,0.838415,-17.077377,-17.018297,-48.962009,-31.943712
5,L3,2.000000,-19.575830,2.816463,1.373294,-7.033424,-18.197918,23.228716,206.945190,193.061050,0.450769,-21.642054,-19.575830,-30.963612,-11.387781
6,L4,0.969204,-0.297256,2.816463,1.269727,-0.215843,-24.558455,10.000000,191.184525,210.706482,0.750033,-0.296110,-0.297256,-0.644162,-0.346907
7,L5,0.971987,1.665451,2.816463,2.045787,1.670120,-26.351255,10.000000,210.785706,193.228683,1.000000,1.670120,1.665451,13.139744,11.474293
8,Mi1,2.000000,-30.457874,2.816463,2.157606,-2.977622,-21.706223,21.380814,205.031509,198.965485,0.134675,-31.218285,-30.457874,-4.625896,25.831978
9,Tm3,1.089920,-3.596928,2.816463,0.657758,-1.755935,-23.599308,13.763411,201.897736,206.258057,0.628585,-3.587808,-3.596928,13.308414,16.905342
10,Mi4,0.500000,2.347809,2.816463,0.823273,1.896650,-26.796328,100.000000,199.046066,211.415604,0.908118,2.273263,2.347809,1.780141,-0.567667
11,Mi9,2.000000,1.690944,2.816463,0.312007,3.433015,-28.551828,22.232325,198.530243,191.003830,0.000000,1.741507,1.690944,4.374506,2.683562
12,T4a,1.026021,-3.751819,2.816463,0.100000,-4.614399,-20.445461,11.537225,204.359299,194.756210,0.000000,-3.612546,-3.751819,11.983133,15.734952
13,T4b,1.043804,-3.781575,2.816463,2.371268,-4.661152,-20.090263,10.000000,225.550400,173.216690,1.000000,-4.661152,-3.781575,41.129356,44.910931
14,T4c,0.974166,-13.073001,2.816463,2.558632,-8.892161,-15.995356,10.000000,211.783890,189.736115,0.535877,-13.422576,-13.073001,25.932463,39.005464
15,T4d,1.014577,-4.623300,2.816463,4.470940,1.709739,-26.212708,10.765097,191.370331,208.573883,0.000000,-4.737795,-4.623300,38.981789,43.605089
16,Tm1,0.957403,-58.568359,2.816463,1.865638,-8.076120,-16.968504,23.414267,202.664413,201.167038,0.000000,-59.290512,-58.568359,-68.531990,-9.963631
17,Tm2,0.964141,-28.431799,2.816463,1.233831,-9.055546,-15.802350,23.451639,198.021881,195.617188,0.000000,-29.770046,-28.431799,-16.814013,11.617786
18,Tm4,1.028733,-5.176646,2.816463,3.241299,-1.563952,-22.940506,10.000000,191.514862,208.625870,1.000000,-1.563952,-5.176646,-23.894217,-18.717570
19,Tm9,1.047441,0.476330,2.816463,3.099850,-0.325774,-24.837870,20.404026,206.388306,196.675491,0.000000,0.673708,0.476330,0.360031,-0.116299
