idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.468908,0.522969,1.074401,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
1,C3,0.100000,0.100000,1.040733,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
2,L1,4.833710,7.794613,6.214281,53.683950,37.949946,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
3,L2,4.329718,1.419697,6.327275,50.668336,50.107913,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
4,L3,0.106103,0.241545,2.218888,0.000000,0.030964,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
5,L4,16.005368,0.437749,18.826865,47.166169,48.447048,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
6,L5,1.062097,1.018116,14.838207,53.143365,47.564449,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
7,Mi1,0.132317,1.121589,3.156682,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
8,Mi4,0.401932,0.567665,8.540934,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
9,Mi9,0.792753,5.423723,2.540020,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
10,R1-6,6.619419,1.264981,0.992869,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
11,R7,0.213810,2.131116,1.050790,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
12,R8,0.100000,0.321966,1.053300,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
13,T1,0.434934,0.124900,0.902950,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
14,T2,4.280163,1.269950,0.989652,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
15,T2a,0.915733,1.267949,1.096318,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
16,T3,0.100000,0.100000,1.097146,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
17,T4a,1.349821,1.334616,1.026787,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
18,T4b,2.663643,2.777346,0.941858,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
19,T4c,0.100046,0.100042,0.909679,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
20,T4d,0.531900,0.440506,0.973930,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
21,T5a,0.543215,0.530042,1.069628,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
22,T5b,0.427760,0.550333,0.911839,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
23,T5c,0.474081,0.454995,0.941643,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
24,T5d,0.408443,0.403110,1.017992,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
25,Tm1,0.551563,0.203424,1.419737,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
26,Tm2,0.799970,0.223721,0.886014,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
27,Tm20,1.983685,0.892101,1.085367,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
28,Tm21,6.954869,8.370660,1.066916,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
29,Tm3,0.443637,0.222382,5.685899,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
30,Tm4,0.445280,0.530352,4.025702,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
31,Tm9,3.054260,0.384347,2.764155,0.000000,0.000000,-47.210163,-0.200000,-51.851978,-47.065493,-0.200000,-51.609465
