idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.370464,1.036983,-3.864836,0.983761,0.000000,33.237832,204.278076,0.000000,0.000000,19.999936,20.000311
1,R7,1.370464,6.441594,-2.718025,0.991099,0.000000,31.679386,195.339826,0.000000,0.000000,15.069795,15.070062
2,R8,1.370464,3.786932,5.472437,1.031459,0.000000,31.475590,200.774518,0.000000,0.000000,12.414885,12.415895
3,L1,1.370464,2.905249,6.928988,0.211875,0.000000,35.388681,185.224196,0.000000,0.600000,-1.535363,-1.467397
4,L2,1.370464,5.061287,3.200693,0.103093,0.000000,33.363447,186.647010,0.000000,0.600000,-1.146868,-1.139139
5,L3,1.370464,3.084332,4.530139,0.249436,0.000000,32.307969,201.006146,0.000000,0.000000,-0.796152,-0.815270
6,L4,1.370464,0.100000,1.161979,0.110325,0.000000,27.110774,186.834921,0.000000,1.000000,0.000000,0.001436
7,L5,1.370464,3.101138,4.596628,0.273228,0.000000,33.336486,180.221030,0.000000,1.000000,0.000000,0.302585
8,Mi1,1.370464,4.163855,10.939586,1.003527,0.000000,53.129977,199.990351,0.000000,0.000000,-7.937698,-7.349057
9,Tm3,1.370464,2.236604,5.418614,1.019926,0.000000,53.009851,191.466704,0.000000,0.000000,-3.729889,-3.385832
10,Mi4,1.370464,2.778167,-1.437372,0.993951,0.000000,35.528408,207.391028,0.000000,0.000000,5.154747,5.193130
11,Mi9,1.370464,0.100000,-3.032009,1.027821,0.000000,51.219000,198.383813,0.000000,0.000000,-2.688520,-2.787744
12,T4a,1.370464,0.976606,-4.629324,1.020651,0.000000,51.476548,191.119420,0.000000,0.000000,-1.293219,-1.345540
13,T4b,1.370464,4.320987,0.522612,0.984077,0.000000,52.879044,202.269654,0.000000,0.000000,5.448545,5.073829
14,T4c,1.370464,6.197841,7.520183,0.984586,0.000000,55.154385,191.637688,0.000000,0.000000,9.789785,9.126506
15,T4d,1.370464,3.989872,3.721920,1.032769,0.000000,50.999790,196.299562,0.000000,0.000000,5.311424,4.948774
16,Tm1,1.370464,2.794052,0.891677,1.021584,0.000000,40.928070,198.029028,0.000000,0.000000,6.640305,6.738680
17,Tm2,1.370464,2.531462,-0.513620,1.000997,0.000000,39.693625,195.157291,0.000000,0.000000,6.183174,6.294556
18,Tm4,1.370464,5.627732,-1.113330,0.983838,0.000000,37.339910,201.403686,0.000000,0.000000,1.470942,1.804722
19,Tm9,1.370464,1.253683,-2.271060,0.981264,0.000000,55.013718,191.851601,0.000000,0.000000,0.197637,0.195828
20,T5a,1.370464,1.594551,0.746697,1.008961,0.000000,50.565844,203.020947,0.000000,0.000000,2.457214,2.464466
21,T5b,1.370464,1.761682,2.003065,1.046178,0.000000,52.348215,203.218551,0.000000,0.000000,0.009580,0.020318
22,T5c,1.370464,0.100000,-1.577644,0.970037,0.000000,52.130065,197.784329,0.000000,0.000000,0.075070,0.073503
23,T5d,1.370464,0.100000,-1.616550,1.020136,0.000000,50.409548,205.104129,0.000000,0.000000,-0.008022,-0.005648
24,T1,1.370464,3.393789,-3.955105,1.008758,0.000000,47.482639,198.269279,0.000000,0.000000,-3.262264,-3.201683
25,T2,1.370464,4.821813,2.279179,0.985975,0.000000,60.419417,206.760606,0.000000,0.000000,10.455931,8.012618
26,T2a,1.370464,4.313199,3.278568,1.023673,0.000000,53.683201,204.953777,0.000000,0.000000,3.960301,3.760452
27,T3,1.370464,0.100000,-1.789596,1.049776,0.000000,52.490212,193.440957,0.000000,0.000000,0.159975,0.153471
28,C2,1.370464,0.107217,-0.291921,0.981249,0.000000,53.939588,197.028588,0.000000,0.000000,0.353803,0.333163
29,C3,1.370464,3.361217,-0.102116,0.963738,0.000000,30.673012,197.080836,0.000000,0.000000,1.682092,1.690979
30,Lawf1,1.370464,3.800901,5.074273,1.045647,0.000000,47.311684,198.607809,0.000000,0.000000,1.311394,1.222534
31,Lawf2,1.370464,2.907064,0.203799,0.959704,0.000000,36.759269,191.576766,0.000000,0.000000,0.677488,0.765765
32,Dm3v,1.370464,0.233439,-1.587351,1.002374,0.000000,50.385669,192.199171,0.000000,0.000000,0.275576,0.259621
33,Lai,1.370464,0.388225,-1.138826,0.969193,0.000000,52.453352,208.088814,0.000000,0.000000,-8.744111,-8.760659
34,Mi10,1.370464,1.573669,2.137352,0.995184,0.000000,50.685293,196.167325,0.000000,0.000000,0.370600,0.302932
35,Mi13,1.370464,7.490031,1.019733,0.953056,0.000000,53.750179,196.236380,0.000000,0.000000,-2.048188,-1.956557
36,Mi14,1.370464,5.748735,-1.588121,1.011863,0.000000,38.852834,191.748752,0.000000,0.000000,4.013559,3.562473
37,Mi15,1.370464,10.000000,2.228198,0.961155,0.000000,40.335482,201.164390,0.000000,0.000000,-16.500691,-16.540412
38,Mi2,1.370464,3.347076,1.272566,0.957257,0.000000,29.037579,207.273909,0.000000,0.000000,4.612686,4.620408
39,Tm16,1.370464,0.100000,-2.421926,0.962193,0.000000,51.470429,199.759794,0.000000,0.000000,-2.110046,-2.410287
40,Tm20,1.370464,6.386041,2.353637,1.039465,0.000000,45.346776,201.089091,0.000000,0.000000,-5.530444,-5.644938
41,Tm21,1.370464,0.100000,-2.226602,1.043383,0.000000,50.341037,201.399495,0.000000,0.000000,-1.295793,-1.290635
42,Tm27,1.370464,3.674544,1.934457,0.954984,0.000000,48.903632,196.095112,0.000000,0.000000,3.942698,3.602299
43,Tm5a,1.370464,0.100000,-2.007988,1.004468,0.000000,52.256301,190.082553,0.000000,0.000000,-2.748743,-2.776223
44,Tm5b,1.370464,0.100000,-1.133863,1.008311,0.000000,49.096884,190.248692,0.000000,0.000000,-5.145165,-5.170968
45,Tm5c,1.370464,6.858295,3.590635,1.007262,0.000000,30.485182,204.941819,0.000000,0.000000,3.959400,3.993545
46,Tm5f,1.370464,0.101159,-0.351420,0.980693,0.000000,50.647115,209.795100,0.000000,0.000000,-0.406630,-0.463851
47,TmY10,1.370464,3.950705,3.361460,0.977208,0.000000,48.856737,190.259961,0.000000,0.000000,-2.676797,-2.997845
48,TmY11,1.370464,3.173400,3.278707,0.996979,0.000000,47.572032,192.547542,0.000000,0.000000,-7.109046,-8.672487
49,TmY14,1.370464,4.773414,-3.171348,1.032881,0.000000,40.117531,202.579502,0.000000,0.000000,14.604386,11.169893
50,TmY15,1.370464,2.783367,1.520843,1.025225,0.000000,46.409968,190.630732,0.000000,0.000000,11.692346,10.469597
51,TmY3,1.370464,6.480252,2.039988,0.954696,0.000000,53.191192,207.220003,0.000000,0.000000,5.361653,4.570218
52,TmY4,1.370464,0.497166,-1.091920,0.962372,0.000000,53.160723,194.184710,0.000000,0.000000,0.358097,0.320546
53,TmY5a,1.370464,7.480902,-3.077352,1.013990,0.000000,42.520398,196.742452,0.000000,0.000000,2.190415,2.086273
54,TmY9q,1.370464,5.604161,-5.942167,0.957909,0.000000,37.534467,193.249644,0.000000,0.000000,2.290105,2.288832
55,TmY9q__perp,1.370464,8.418504,-0.446493,0.970160,0.000000,30.026598,203.693825,0.000000,0.000000,2.453988,2.261890
