cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.992858,12.880710,2.751112,1.276222,-5.491278,-19.906878,18.201977,207.207840,189.959808,0.000000,11.307042,12.880710,15.839331,2.958621
1,R7,1.047917,20.993834,2.751112,4.451421,6.389233,-31.761862,28.623985,199.499100,194.372177,0.024195,21.039988,20.993834,23.129490,2.135656
2,R8,0.972598,6.611320,2.751112,2.591162,-6.859502,-18.094456,12.154972,196.110565,214.450912,0.071896,6.391995,6.611320,8.932811,2.321491
3,L1,1.037703,-12.207975,2.751112,2.693531,0.979526,-26.285046,17.998648,200.177292,203.732895,0.586613,-11.099210,-12.207975,-13.993693,-1.785718
4,L2,0.967150,-0.584309,2.751112,1.364103,0.607903,-25.125082,10.245996,197.735306,199.512405,0.993841,0.636818,-0.584309,0.535084,1.119393
5,L3,0.977765,34.754192,2.751112,0.429981,-1.232565,-23.580624,10.540105,185.719788,200.776169,0.766906,3.593961,34.754192,27.508310,-7.245882
6,L4,0.958841,0.970528,2.751112,2.847711,0.777913,-25.919651,26.403179,211.489838,217.247162,0.000000,1.310145,0.970528,-0.243301,-1.213828
7,L5,0.994080,-41.606430,2.751112,2.201550,-0.560174,-24.409229,13.859037,204.819733,202.562241,0.008281,-46.918575,-41.606430,-36.045113,5.561317
8,Mi1,1.019812,-39.937283,2.751112,1.573634,-1.519312,-23.904388,16.824772,209.860535,203.844482,0.000000,-44.621372,-39.937283,-30.663986,9.273296
9,Tm3,1.010925,-21.219282,2.751112,1.336957,-4.452739,-20.460522,24.764549,201.925278,194.446533,0.000000,-27.183582,-21.219282,-1.955610,19.263673
10,Mi4,1.009405,-14.311362,2.751112,2.509480,-10.244923,-15.131886,82.118340,225.171204,178.576096,1.000000,-10.244923,-14.311362,-13.506073,0.805289
11,Mi9,1.006062,-3.772699,2.751112,1.704450,-8.515319,-17.132874,10.000000,182.704407,214.830780,0.846348,-4.815986,-3.772699,-6.117618,-2.344919
12,T4a,1.000000,-3.221387,2.751112,0.986756,-2.584904,-22.105999,18.850672,199.672974,199.608154,0.000000,-3.363336,-3.221387,-0.508385,2.713003
13,T4b,1.000000,-2.604139,2.751112,1.611054,-2.427593,-22.513550,17.875908,206.494202,193.083282,0.000000,-2.679475,-2.604139,0.109622,2.713761
14,T4c,1.000000,4.217198,2.751112,6.470671,2.285685,-27.559938,10.000000,188.717010,197.937714,0.297068,2.622922,4.217198,16.196001,11.978803
15,T4d,1.000000,6.765286,2.751112,5.003142,5.376395,-30.360809,10.000000,184.978043,191.273132,1.000000,5.376395,6.765286,7.841027,1.075741
16,Tm1,0.979571,-7.861701,2.751112,1.555828,0.035861,-24.940390,10.000000,204.149734,197.070694,0.016525,-6.820971,-7.861701,-12.776595,-4.914894
17,Tm2,1.047017,16.635006,2.751112,1.420028,-0.229485,-24.614285,10.000000,205.425964,201.838013,0.118509,17.878689,16.635006,16.548939,-0.086067
18,Tm4,0.988692,-7.749343,2.751112,3.263648,-2.933414,-22.222399,10.666059,196.351776,222.877106,0.971049,-2.044585,-7.749343,-9.556109,-1.806766
19,Tm9,0.958086,35.698673,2.751112,4.046891,1.371096,-26.291365,10.000000,195.580307,201.670822,0.000000,27.117786,35.698673,30.082312,-5.616362
20,T5a,0.978403,-0.909867,2.751112,0.844827,-0.879609,-24.607222,13.164816,202.076187,205.038651,1.000000,-0.879609,-0.909867,-1.824925,-0.915058
21,T5b,0.968112,19.344639,2.751112,1.802851,0.488674,-25.679634,14.806220,199.626007,198.045471,0.589178,16.371861,19.344639,16.579552,-2.765087
22,T5c,0.974299,46.246304,2.751112,7.727426,6.501130,-31.662024,10.000000,207.824936,205.610184,0.848774,22.710554,46.246304,41.216305,-5.029999
23,T5d,0.997850,22.827663,2.751112,3.561580,2.956664,-28.161201,27.172686,203.701126,202.061676,0.062714,23.824606,22.827663,22.726799,-0.100864
24,T1,0.978317,19.752617,2.751112,2.694767,2.530890,-29.382809,10.704978,196.271942,196.181976,0.742190,15.640603,19.752617,20.978317,1.225700
25,T2,1.025024,6.495111,2.751112,2.855991,-2.268902,-23.601505,10.000000,205.240936,200.837158,0.026032,6.963158,6.495111,14.260382,7.765271
26,T2a,1.004553,1.208876,2.751112,3.675515,-0.392756,-24.750505,23.847485,195.631027,194.850510,0.000000,1.169332,1.208876,10.751003,9.542127
27,T3,1.011812,-16.678328,2.751112,8.667405,-16.411383,-10.541719,35.978836,202.937485,189.771164,0.000000,-18.537525,-16.678328,-1.639090,15.039238
28,C2,1.018160,-9.320122,2.751112,1.876639,-2.357748,-22.475605,23.687555,208.724380,197.433273,0.000000,-10.911021,-9.320122,-0.890064,8.430058
29,C3,1.002245,0.635278,2.751112,0.100000,-0.018327,-24.517113,10.081244,199.591446,184.985550,0.657352,0.412468,0.635278,0.655666,0.020388
30,Lawf1,1.047654,37.213570,2.751112,5.611829,-4.424756,-23.477690,23.871210,187.302094,202.174774,1.000000,-4.424755,37.213570,33.213268,-4.000301
31,Lawf2,0.997956,-1.277162,2.751112,1.928890,0.655768,-25.439186,10.036033,192.316635,200.770615,0.974023,1.004919,-1.277162,0.413675,1.690837
32,Dm3v,1.007106,8.122136,2.751112,8.533959,3.941206,-29.479128,27.625504,226.165604,199.893448,0.918028,7.028852,8.122136,8.122750,0.000614
33,Lai,0.969565,-28.365643,2.751112,8.890246,2.999680,-27.588430,23.456390,197.417313,201.997391,0.000000,-17.226423,-28.365643,-33.433765,-5.068123
34,Mi10,0.983413,2.971340,2.751112,1.351675,0.160393,-25.169655,15.368681,199.974136,213.908997,0.773521,3.305706,2.971340,3.618625,0.647285
35,Mi13,1.025174,7.965538,2.751112,2.097337,0.137339,-25.336498,16.794355,197.997696,201.898361,0.000000,9.030965,7.965538,8.317235,0.351697
36,Mi14,0.985445,1.751380,2.751112,10.000000,-1.450974,-26.007080,10.000000,221.455765,209.488907,0.831249,1.692367,1.751380,20.970858,19.219477
37,Mi15,0.976168,-73.920761,2.751112,0.143027,-1.353872,-23.376896,10.061250,198.995636,196.094360,0.000000,-68.490746,-73.920761,-73.513748,0.407013
38,Mi2,1.000822,1.490536,2.751112,2.710746,1.293077,-26.391388,10.245318,201.427994,207.108994,0.000000,0.600518,1.490536,1.211558,-0.278977
39,Tm16,1.035343,2.295271,2.751112,6.105365,5.044472,-29.558414,22.673166,192.962479,200.385269,0.166353,3.637141,2.295271,-1.891636,-4.186907
40,Tm20,1.036813,1.650141,2.751112,5.452765,-1.758096,-23.329145,25.776737,187.791702,201.690079,0.101557,-4.857424,1.650141,-3.452665,-5.102806
41,Tm21,1.032156,-11.990644,2.751112,6.698408,-4.445096,-19.866144,10.066858,210.584900,209.379501,0.874613,-7.529904,-11.990644,13.228300,25.218944
42,Tm27,1.048128,-3.030663,2.751112,6.754765,-0.187286,-24.613409,32.588360,189.115753,195.519470,0.000000,-2.183174,-3.030663,-0.051151,2.979512
43,Tm5a,0.985216,41.200413,2.751112,10.000000,6.658435,-33.197086,10.000000,188.689392,198.766281,0.163590,41.798210,41.200413,40.272396,-0.928017
44,Tm5b,1.039126,56.788780,2.751112,7.978350,9.452494,-32.691757,12.821128,210.094574,206.692825,0.000000,56.812706,56.788780,56.637638,-0.151142
45,Tm5c,0.984337,42.970661,2.751112,9.719696,8.034134,-33.007133,34.785400,203.588089,192.768311,0.000000,26.926081,42.970661,39.058414,-3.912247
46,Tm5f,1.032081,46.978191,2.751112,6.076270,-3.765341,-25.182585,14.134182,203.854004,205.542953,0.292236,44.423134,46.978191,44.580704,-2.397488
47,TmY10,1.018448,4.522625,2.751112,4.192684,-1.998551,-23.284111,19.337614,210.670700,189.012619,0.787612,1.208420,4.522625,0.618002,-3.904623
48,TmY11,0.994537,2.248231,2.751112,7.153986,3.564490,-29.721266,16.732597,194.825699,207.235077,0.000000,16.244169,2.248231,11.267309,9.019078
49,TmY14,0.951427,-3.320007,2.751112,1.990626,-6.997487,-19.144114,23.850927,215.036224,210.043137,0.005188,-0.461315,-3.320007,10.023708,13.343716
50,TmY15,1.010470,-8.686971,2.751112,1.934706,-9.892104,-15.391939,14.049286,197.977051,202.566803,1.000000,-9.892102,-8.686971,5.140583,13.827554
51,TmY3,1.042148,-15.345322,2.751112,3.021870,0.072251,-24.940565,17.085058,211.618179,206.724884,0.000000,-14.509225,-15.345322,-3.407686,11.937635
52,TmY4,1.025877,81.951584,2.751112,6.422290,6.935023,-30.727070,10.063409,192.545593,195.740234,0.000000,81.019539,81.951584,81.856300,-0.095284
53,TmY5a,0.972203,4.877543,2.751112,5.484035,0.871523,-28.500671,10.000000,202.197937,208.293457,0.979158,1.848037,4.877543,16.553068,11.675525
