,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,4.623574,,,2.469584,2.769890,0.195931,0.100000,,,,,,,,,,,,,,,,,,0.100000,,,,1.694731,0.202552,,,,2.648621,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.070390,9.206813,,0.397000,,,1.858496,,0.100000,5.854360,,,,,,,,,,,,,,,,,,0.100000,0.119883,,,8.899408,1.641300,,,10.000000,0.100000,,0.406176,,0.100000,5.412030,2.308027,10.000000,3.209714,,,,,,,,,
R8,,5.063586,8.743974,6.093214,0.100000,0.581962,,0.100000,0.100000,,0.100000,3.020692,,,,,,,,,,,,,6.184015,,,,8.226199,4.894234,0.100000,6.177233,,,0.100000,,0.100000,10.000000,0.100000,,3.917562,3.345515,,,1.502037,6.390193,,0.100000,,0.155181,,,,,0.964569,
L1,0.100000,10.000000,0.100000,6.690362,0.100000,1.128264,1.348269,4.025894,2.322215,5.113672,0.100000,,,,,,0.100000,0.100000,,,,,,,10.000000,1.827064,10.000000,,0.100000,2.063623,,10.000000,,0.748433,,,,1.217907,3.929130,,,,0.100000,,,,,,,,,5.705516,,,,
L2,10.000000,,10.000000,9.247720,10.000000,0.100000,7.746954,0.100000,0.100000,0.100000,4.739790,6.458563,,,,,1.782442,2.407896,4.366595,,,,,,0.100000,0.100000,10.000000,,3.262480,0.545325,,,,4.104881,,4.697969,0.100000,,10.000000,,0.100000,,,,0.100673,,,,,,,9.944651,,,,
L3,,0.100000,10.000000,10.000000,4.876183,,,,0.100000,,0.100000,4.685002,,,,,10.000000,10.000000,10.000000,7.797827,,,,,0.100000,,,,0.100000,0.100000,0.237575,,0.100000,,8.697288,0.100000,,10.000000,0.100000,10.000000,0.100000,1.044348,6.800920,3.790261,1.247006,5.292385,0.100000,4.626236,,,,,0.957541,,4.544379,8.479809
L4,4.718509,,,9.671830,10.000000,0.100000,2.179812,0.100000,8.121083,,,0.100000,,,,,0.100000,0.100000,2.143972,1.162254,,,,,,0.100000,,,,0.100000,1.250409,9.659093,,,,0.100000,0.100000,,,,,,0.100000,,,,,,,,,1.048310,,,,
L5,,,,0.100000,0.100000,,,0.100000,2.100172,3.156956,0.100000,0.100000,,,,,0.100000,2.540276,0.100000,,,,,,10.000000,2.008918,10.000000,,0.554481,0.100000,0.100000,0.100000,,0.168344,0.100000,10.000000,9.807954,10.000000,0.100000,,9.065268,5.695983,0.100000,,0.447144,,,,2.327628,0.100000,4.053055,0.100000,,10.000000,,
Mi1,,10.000000,0.100000,1.517001,4.915365,,,0.100000,0.100000,1.669467,0.100000,6.528872,1.199004,2.794672,5.304546,5.118852,0.100000,0.100000,1.500463,,,,,,1.631850,0.216522,0.354574,1.884766,0.910238,0.353836,10.000000,6.905569,9.130429,,0.100000,1.867779,10.000000,3.624753,2.729271,,0.100037,9.118228,0.100000,,,9.329984,,0.100000,0.961100,0.100000,4.159285,7.563905,6.399818,5.259051,0.100000,0.100000
Tm3,,,,0.254814,0.100000,,,,0.100000,0.100000,0.100000,7.954434,8.860700,0.259647,0.100000,10.000000,,,0.100000,,,1.047347,,1.011416,,1.637336,0.100000,2.400077,9.962242,10.000000,3.012000,0.657417,,,0.100000,0.100000,3.178482,,,10.000000,,,0.100000,,,,10.000000,,0.100000,8.705855,5.393660,0.747676,,10.000000,,
Mi4,,,,,10.000000,1.110271,,3.756282,10.000000,0.100000,0.100000,0.100000,0.100000,0.100000,2.462847,0.100000,10.000000,10.000000,0.100000,0.158716,,,,,9.349395,,10.000000,,0.100000,0.100000,0.100000,0.100000,0.100000,,5.578549,,0.100000,,0.100000,0.100000,0.100000,,9.823949,0.106508,0.944744,0.883676,9.860314,2.401053,1.929223,,4.198649,0.950951,1.047059,10.000000,,
Mi9,,,,,,0.100000,0.100000,,5.549309,0.100000,5.973351,,3.739152,9.627780,2.563272,0.100000,0.100000,0.100000,1.700131,0.674679,,,,,,10.000000,0.100000,5.656954,4.712091,,3.895569,6.641250,2.572070,,0.142798,,1.883769,4.431132,,5.184457,3.121484,5.668239,6.668990,0.100000,1.096412,,1.014317,,2.367973,0.965019,,2.453980,0.100000,10.000000,10.000000,
T4a,,,,,,,,,,,,4.013154,2.301432,1.019540,0.100000,1.004856,,,,,10.000000,,,,,,,,,0.100000,,,,,,7.269329,,,,,,,6.512293,,,,,,,2.454333,,,,,6.828920,0.406102
T4b,,,,,,,,,0.100000,,0.100000,3.715837,0.517797,0.745429,,1.042824,,,,,,0.100000,,,,,,,,,,,,,,0.100000,,,,,,,0.100000,,,,,,0.100000,0.100000,0.832963,,,,,
T4c,,,,,,,,,,,,3.484154,,,7.749859,,,,,,,,0.100000,0.109730,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.817427,,1.792133,0.100000,,
T4d,,,,,,,,,0.100000,,,,,,1.043310,1.909164,,,,,,,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,,9.674541,6.846313,,2.021810,0.100000,,
Tm1,,,,,0.908752,,,0.100000,0.100000,2.299889,7.554009,0.100000,,,1.049660,,0.100000,0.100000,0.484886,0.529690,5.645901,6.455571,3.036860,0.100000,2.005215,3.482605,0.100000,0.100000,9.895282,2.033261,,5.316385,4.383777,,10.000000,0.100000,,10.000000,0.100000,0.249512,0.100000,7.343060,2.975273,10.000000,,,0.100000,1.803839,,0.100000,,2.723974,2.414227,3.365874,4.117262,4.962182
Tm2,,,,10.000000,0.403275,,,0.100000,5.407541,1.597573,7.202744,0.100000,0.100000,,10.000000,,0.100000,,0.100000,0.100000,0.100000,5.703706,0.100000,0.100000,5.587302,0.100000,0.100000,0.100000,,1.808276,0.100000,10.000000,4.417974,,,6.577531,,,10.000000,,,1.627482,0.100000,,,,,,0.185222,5.821580,0.100000,7.883293,1.644326,0.335967,0.100000,2.623612
Tm4,,,,,7.049452,,,,7.093859,0.100000,0.100000,,,,,,0.100000,0.100000,0.100000,,1.659215,0.100000,0.100000,0.100000,6.309303,0.161555,1.886606,0.100000,6.491253,1.908448,,0.567435,,,9.911620,0.100000,3.960637,,0.100000,,,5.049877,3.636588,,,,,,0.100000,0.100000,0.190561,0.100000,,0.100000,,0.100000
Tm9,,,,,,0.100000,,,,,6.341606,5.410828,,,,,5.019587,2.579878,0.100000,0.100000,0.789032,9.515607,4.149775,0.100000,,0.100000,8.480481,,,,,,7.084721,,,,,,,,0.100000,0.100000,,,,0.100000,3.240645,,,7.882184,0.100000,,10.000000,,0.100000,6.714682
T5a,,,,,,,,,,,,,10.000000,,,,,0.100000,,,1.063639,0.100000,,,,0.100000,,,,,,,,,,,,,,,,,8.664281,,,,,,,0.100000,,,,0.100000,0.100000,0.364584
T5b,,,,,,,,,,,,,,0.100000,,,,,,,0.175874,0.102937,,,,9.065995,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.595994,6.940747,,,0.100000,,
T5c,,,,,,,,,,,,,,,10.000000,,,,,,,1.024121,0.420914,7.080960,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,1.259200,,1.255779,4.312019,,
T5d,,,,,,,,,,,,,,,7.360008,0.981753,,,,,,,,0.100000,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,3.561842,0.126910,,1.617137,3.078447,,
T1,0.100000,0.100000,10.000000,,3.253145,0.100000,,2.402297,,,,7.290447,,,,,7.676452,0.100000,10.000000,,,,,,,,,,,,,,,1.735689,,,,,,,0.100000,,,,,,,,,,,,0.966231,,,
T2,,,,,,,,1.105899,0.962739,1.326409,,0.100000,,,,,9.869143,7.537020,0.100000,,,,,,,8.922598,1.712010,0.100000,,,,1.070464,,,,,0.509388,,,,,9.667049,0.796199,,0.100000,3.354366,,,0.100000,10.000000,0.100000,0.100000,,0.100000,1.028987,2.893585
T2a,,,,,,,,,7.310318,0.100000,,,,,,,7.404944,,1.278923,,,,,,,0.976897,6.658124,10.000000,0.100000,,,5.978238,10.000000,,0.346620,0.100000,,,,,1.414226,0.100000,,5.484482,0.100000,,8.811310,,,10.000000,10.000000,,0.158907,0.100000,0.201081,0.100000
T3,,,,,,,,,,0.822733,,,,,,1.004448,0.100000,,,,,,,,,0.152366,10.000000,0.100000,,10.000000,,4.341299,,,,,,,2.994858,,,6.323133,,,,,0.100000,,,,,,,0.100000,,0.102648
C2,5.616360,10.000000,0.726477,3.041797,0.788821,0.233362,0.294509,2.972866,2.588329,,0.100000,,,,,,0.100000,,,1.586089,,,,,5.275895,0.100000,10.000000,0.100000,2.984537,10.000000,,,,5.008687,,,,10.000000,10.000000,7.151359,,,0.100000,,,,,,,,,,,,,
C3,10.000000,,,0.100000,6.166454,0.100000,10.000000,2.956130,8.157863,7.677639,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,1.712160,0.964362,1.831200,1.691427,,,,,0.100000,5.851711,10.000000,0.100000,0.100000,,,,,10.000000,,0.100000,,0.134254,1.731568,,0.100000,0.100000,0.100000,,,,,,,0.100000,,,,,,
Lawf1,0.100000,,,10.000000,2.378764,1.748708,,0.100000,,2.080567,,10.000000,,,,,,,,,,,,,0.100000,,,,,,0.100000,,,1.571197,,,,,,,,,,,,,,,,,,,,,,
Lawf2,0.100000,,,9.433872,0.100000,3.788275,,0.973021,,,,,,,,,9.008758,0.100000,,0.100000,,,,,6.942051,,,,3.728080,0.915113,5.627311,,,1.150477,,0.100000,10.000000,,,,,,,,,,,,,9.446000,,,,0.368731,,
Dm3v,,,,,,,,,,,3.979030,3.126097,,,,,3.085449,0.100000,,,,,,,,,0.100000,,,,,,5.816475,,,,,,,,9.086239,8.033896,,,,,9.810056,,,,,,2.008424,2.357244,9.908793,9.985934
Lai,1.051891,,,2.158210,2.822786,1.457845,,0.100000,,,,,,,,,,,,,,,,,10.000000,,,,,8.507227,,,,8.120782,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,1.146028,,,,,0.604677,2.213010,0.100000,,0.100000,1.000756,,10.000000,0.100000,,,,,,,4.713179,,,,,2.058252,,,,5.265961,,9.954730,0.100000,,1.971007,,,0.100000,,0.103039,,,,0.100000,,,,,,,
Mi13,,,,,,,0.100000,2.186729,1.247216,5.946081,,6.261116,,,,,0.855388,0.100000,0.531756,10.000000,,,,,0.100001,10.000000,0.570858,,,,,,,,,,,,,,9.999264,,,,0.100000,,,,,,,,,1.041444,,
Mi14,,,,,10.000000,,,3.527400,,,,9.916426,,,,,0.100644,0.100000,3.767069,,,,,,0.100000,10.000000,,3.922143,,,,,,,,9.304599,,,,,1.016797,,9.894724,,,,,,,,,0.100000,,5.687140,,
Mi15,,,,,,,,,,,8.851863,,,,,,,,10.000000,,,,,,0.100000,,10.000000,,,10.000000,0.100000,,,,0.100000,,0.100000,0.100000,0.100000,,,5.129580,1.034813,10.000000,,7.790964,,,,,,,,9.460089,,
Mi2,,,,,,,,,4.931496,,,,,,,,0.100000,,0.100000,,,,,,,2.047071,0.100000,9.627087,,,,,,,,,0.100000,,,,0.100000,0.100000,1.739884,,,,,9.151721,,,,,,0.986392,,
Tm16,,,,,,,,,0.100000,,10.000000,0.100000,,,,,0.889870,0.860941,0.100000,2.010178,,,,,,8.004480,,,,0.100000,7.538652,8.618282,,,2.543425,,,,,,6.076641,0.100000,10.000000,,,0.100000,9.187211,1.965034,0.194497,0.100000,0.695524,,,0.100000,,10.000000
Tm20,,,,,,,,,,,7.980338,6.489735,,,,,10.000000,0.689044,,1.644421,,,,,0.100000,10.000000,10.000000,,,0.100000,,,,,,,,,5.961254,2.692166,0.100000,10.000000,0.978465,8.814466,,0.100000,4.106826,0.100000,2.197673,,,10.000000,0.496887,1.160310,1.004344,
Tm21,,,,,,,,,9.842412,,,,,,,,3.532369,,,,,,,,,9.824648,0.100000,,,,,,,,,,0.969495,,0.100000,,,2.568787,,,,,,,,,0.100000,,,0.100000,,
Tm27,,,,,,,,,,,6.382448,10.000000,,,,,,,8.134840,,,,,,,0.100000,,,,,,,,,0.100000,,,,,,,10.000000,7.708343,,,,,,,,0.100000,,,7.609552,,
Tm5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.984513,,,3.162087,,9.754616,2.872791,,,,,,,6.998517,,
