idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.248636,0.100000,1.094139,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
1,C3,0.104900,1.155045,0.964242,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
2,L1,4.976317,4.878031,3.981661,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
3,L2,0.430206,0.513777,4.198396,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
4,L3,3.703833,2.985893,2.660489,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
5,L4,2.571531,0.529056,8.269773,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
6,L5,0.104900,1.155045,13.894368,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
7,Mi1,0.756162,0.327130,1.039287,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
8,Mi4,0.756162,0.327130,10.400387,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
9,Mi9,1.798010,1.167300,2.153932,48.300560,49.791564,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
10,R1-6,3.445620,0.466265,1.067750,55.073624,46.447827,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
11,R7,0.207101,0.201412,1.087054,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
12,R8,1.919334,0.699728,0.931045,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
13,T1,1.202562,3.627567,0.999282,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
14,T2,9.082160,2.444322,1.091327,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
15,T2a,0.908033,0.977112,0.962486,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
16,T3,0.908033,0.977112,1.022691,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
17,T4a,0.100000,0.100000,0.911340,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
18,T4b,0.441423,0.463128,0.975422,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
19,T4c,0.100000,0.130007,0.908539,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
20,T4d,0.100000,0.644064,0.979034,0.063914,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
21,T5a,0.207101,0.201412,1.020566,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
22,T5b,1.552349,5.166988,0.999143,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
23,T5c,3.445620,0.466265,1.040738,55.073624,46.447827,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
24,T5d,0.207101,0.201412,1.082521,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
25,Tm1,2.839732,0.100000,4.358768,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
26,Tm2,4.976317,4.878031,1.090671,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
27,Tm20,9.082160,2.444322,1.090614,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
28,Tm21,6.557897,1.897008,0.944282,1.407309,3.081576,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
29,Tm3,1.085786,2.187458,2.226920,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
30,Tm4,9.082160,2.444322,3.772733,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
31,Tm9,3.703833,2.985893,2.586508,0.000000,0.000000,-45.085997,-0.200000,-47.532678,-42.180048,-0.200000,-43.742583
