,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,5.586908,,,1.133748,2.028956,0.135876,0.130118,,,,,,,,,,,,,,,,,,2.871101,,,,2.626467,0.772774,,,,2.847064,,,,,,,,,,,,,,,,,,,,,,
R7,,,5.014657,2.925571,,0.100000,,,1.801434,,0.464775,0.100000,,,,,,,,,,,,,,,,,,3.315430,0.351805,,,8.904523,0.100000,,,1.940812,0.100000,,5.135915,,0.195138,1.936262,0.663988,10.000000,1.731714,,,,,,,,,
R8,,0.614500,10.000000,3.261822,2.358772,0.125476,,10.000000,0.100000,,4.817002,6.305827,,,,,,,,,,,,,0.119066,,,,0.100000,3.911747,4.476840,10.000000,,,0.100000,,9.288469,1.894639,0.100000,,1.982413,0.100000,,,0.570023,0.986203,,0.100000,,0.100000,,,,,1.038905,
L1,9.999625,0.100000,9.856645,0.751617,1.883912,4.910523,0.100000,3.315777,1.056636,8.134567,0.277264,,,,,,7.488402,0.100000,,,,,,,2.154196,1.371136,8.308161,,2.736706,2.770725,,0.100000,,1.229927,,,,0.219666,1.520585,,,,0.100000,,,,,,,,,0.100000,,,,
L2,0.638122,,0.165543,0.815854,1.832418,1.164712,0.100000,0.210951,1.669614,0.130483,0.123933,0.111006,,,,,0.100000,0.100000,0.326773,,,,,,0.100000,0.100000,0.896546,,0.134465,0.731647,,,,5.092800,,0.179298,0.100000,,1.800774,,0.827429,,,,0.290985,,,,,,,1.673986,,,,
L3,,0.100000,0.100000,7.500935,0.100000,,,,1.315031,,0.100000,5.328278,,,,,2.637244,0.100000,1.580502,2.232263,,,,,0.100000,,,,0.100000,8.721695,5.392211,,3.645741,,10.000000,0.100000,,1.037884,0.100000,0.536774,7.297575,0.959691,0.262412,0.119082,3.069558,6.000096,0.592335,1.443225,,,,,0.996724,,0.112707,0.100000
L4,0.100000,,,5.934533,0.100000,0.835732,5.114254,2.276276,0.100000,,,0.100000,,,,,5.175450,8.224219,0.100000,2.036351,,,,,,0.100000,,,,7.717242,10.000000,8.335222,,,,0.148450,5.549731,,,,,,2.167418,,,,,,,,,0.100000,,,,
L5,,,,0.373530,0.493804,,,8.002166,2.132122,2.233452,0.100000,3.472050,,,,,2.296404,5.593428,3.338432,,,,,,0.173873,2.390617,0.100000,,0.123625,0.884685,0.100000,0.100000,,8.102068,0.582218,0.100000,2.312446,0.143053,0.100000,,1.423799,0.105942,2.184506,,0.124410,,,,0.106421,2.349316,0.514928,1.577019,,1.882366,,
Mi1,,8.086647,7.347894,1.917904,0.100000,,,0.100000,0.100000,1.971953,1.066968,0.100000,2.025168,2.559986,1.987380,0.100000,0.174979,0.100000,0.100000,,,,,,1.940686,2.268215,4.112078,8.798587,0.100000,1.652834,10.000000,5.722229,1.313766,,0.725842,0.100000,5.086498,0.101165,0.100000,,2.463843,0.267164,0.511971,,,6.511855,,0.694220,0.958979,5.628589,0.105335,4.366809,1.943063,0.188050,10.000000,0.100000
Tm3,,,,0.100000,0.211959,,,,3.150593,3.411666,6.278414,2.892853,2.210602,9.750624,7.472398,1.433496,,,0.100000,,,1.037878,,0.955713,,4.159115,5.154342,8.792569,0.963137,7.137394,9.639003,0.352741,,,0.339697,0.100000,0.100000,,,0.100000,,,0.100000,,,,0.100000,,3.963100,1.324424,4.435905,3.429239,,0.100000,,
Mi4,,,,,3.286666,0.100000,,9.038631,10.000000,1.749342,0.100000,2.181336,3.471490,0.764176,5.157138,0.192460,0.159277,8.184004,0.100000,5.299634,,,,,4.850592,,0.100000,,0.100000,10.000000,0.100000,3.389265,0.121915,,0.100000,,3.949208,,0.100000,1.466027,2.616642,,1.592945,3.383098,2.941517,10.000000,2.136810,2.382810,0.100000,,9.971850,1.498116,0.967196,0.100000,,
Mi9,,,,,,9.999818,1.979522,,10.000000,0.100000,0.403934,,0.000000,1.859046,0.100000,3.690436,3.091420,0.100000,8.500429,5.808720,,,,,,9.051820,1.922136,9.828771,1.047895,,2.664370,0.425930,0.100000,,0.100000,,3.259543,2.143610,,0.118374,0.538404,0.100000,4.366302,1.645597,0.922891,,1.000511,,0.340772,0.967464,,0.100000,0.372966,8.506111,0.100000,
T4a,,,,,,,,,,,,0.100000,0.121025,0.964027,0.124616,1.041012,,,,,6.441115,,,,,,,,,2.024678,,,,,,0.100000,,,,,,,0.177874,,,,,,,2.686717,,,,,2.497636,0.350180
T4b,,,,,,,,,0.100000,,10.000000,1.946221,0.100000,10.000000,,0.966950,,,,,,2.578568,,,,,,,,,,,,,,0.100000,,,,,,,2.457083,,,,,,0.335448,5.006601,0.100000,,,,,
T4c,,,,,,,,,,,,0.100000,,,1.588534,,,,,,,,2.604730,0.100000,,0.556447,,,,,,,,,,,,,,,,,,,,,,,,0.928041,2.292016,,0.102775,0.100000,,
T4d,,,,,,,,,0.100000,,,,,,1.013962,0.100000,,,,,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,,,0.136191,0.100000,,0.108128,9.909807,,
Tm1,,,,,0.114971,,,0.100000,0.100000,5.883332,0.737487,1.214392,,,1.043506,,0.100000,0.195779,0.100000,1.274434,5.289211,2.951587,0.100000,0.108911,0.100000,0.417257,0.100000,0.111977,6.869471,4.564915,,6.720983,10.000000,,0.100000,3.056274,,1.992200,3.404963,3.368908,0.100000,0.107715,0.100000,0.249602,,,0.859958,0.100000,,7.404163,,1.230514,0.122311,0.404638,5.784074,0.100000
Tm2,,,,7.652350,0.100000,,,2.559116,1.838578,0.100000,0.100000,2.618648,0.100000,,0.174193,,1.598318,,0.100000,9.811599,8.256334,8.125467,6.617290,0.100000,3.272757,2.459466,0.100000,7.113018,,3.765342,0.100000,2.777479,6.349850,,,2.336624,,,1.614030,,,0.436018,0.100000,,,,,,10.000000,1.651847,0.292945,0.716042,0.133692,2.967504,0.100000,1.185836
Tm4,,,,,0.100000,,,,0.992456,0.125387,1.331975,,,,,,6.736447,2.711583,1.112655,,2.424996,5.713809,7.725836,3.514216,0.100000,1.037938,0.100000,0.875868,0.100000,8.656991,,3.954247,,,0.100000,0.646546,5.550812,,1.996161,,,0.104934,0.199224,,,,,,4.830484,3.796335,0.100000,0.195409,,2.158877,,1.038590
Tm9,,,,,,9.952160,,,,,1.426541,2.152194,,,,,6.621727,0.100000,0.100000,2.284508,1.523185,5.592617,6.131131,0.100000,,0.199318,0.100000,,,,,,4.738153,,,,,,,,3.248616,1.956461,,,,5.245216,0.100000,,,2.035285,0.100000,,1.863208,,10.000000,0.100000
