height_deg\width_deg,2.0,4.5,9.0,15.0,30.0,45.0,90.0
90.0,78.4,90.3,44.0,0.0,0.0,0.0,0.0
45.0,90.3,99.3,56.0,0.0,0.0,0.0,0.0
30.0,99.3,99.3,56.0,9.7,0.0,0.0,0.0
15.0,78.4,67.2,44.0,21.6,0.0,9.7,0.0
9.0,67.2,56.0,32.8,21.6,21.6,21.6,9.7
4.5,44.0,56.0,44.0,32.8,21.6,21.6,9.7
2.0,4.9,44.0,56.0,32.8,32.8,21.6,21.6
