height_deg\width_deg,2.0,4.5,9.0,15.0,30.0,45.0,90.0
90.0,78.4,78.4,44.0,0.0,0.0,0.0,0.0
45.0,90.3,78.4,44.0,0.0,0.0,0.0,0.0
30.0,78.4,67.2,32.8,0.0,0.0,0.0,0.0
15.0,32.8,21.6,0.0,0.0,0.0,0.0,0.0
9.0,9.7,0.0,0.0,0.0,0.0,0.0,9.7
4.5,0.0,0.0,0.0,9.7,44.0,56.0,67.2
2.0,0.0,0.0,9.7,32.8,67.2,78.4,78.4
