height_deg\width_deg,2.0,4.5,9.0,15.0,30.0,45.0,90.0
90.0,56.0,32.8,0.0,0.0,0.0,0.0,0.0
45.0,67.2,44.0,0.0,0.0,0.0,0.0,0.0
30.0,78.4,32.8,0.0,0.0,0.0,0.0,0.0
15.0,78.4,44.0,0.0,0.0,0.0,0.0,0.0
9.0,78.7,55.2,0.0,0.0,0.0,0.0,9.7
4.5,99.3,78.4,44.0,21.6,44.0,56.0,44.0
2.0,44.0,99.3,90.3,90.3,99.3,99.3,90.3
