idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.618978,0.381839,1.077433,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
1,C3,0.576829,0.622866,1.013117,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
2,L1,0.517833,0.497785,1.039033,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
3,L2,0.346047,0.340212,0.930336,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
4,L3,0.498905,0.443711,0.958876,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
5,L4,0.397627,0.301782,0.950136,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
6,L5,0.576829,0.622866,0.969868,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
7,Mi1,0.539859,0.341961,1.046758,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
8,Mi4,0.539859,0.341961,1.056195,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
9,Mi9,0.592465,0.548324,1.026522,50.711157,49.925349,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
10,R1-6,0.691460,0.433564,1.060885,50.376592,51.084091,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
11,R7,0.608050,0.483295,0.908194,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
12,R8,0.586426,0.424548,1.091670,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
13,T1,0.363774,0.580417,1.025099,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
14,T2,0.693959,0.331888,0.901963,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
15,T2a,0.627069,0.396749,1.032848,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
16,T3,0.627069,0.396749,1.046741,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
17,T4a,0.697260,0.626413,0.852664,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
18,T4b,0.322837,0.412899,0.811137,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
19,T4c,0.504410,0.473858,0.842595,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
20,T4d,0.304974,0.660780,0.835368,0.100000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
21,T5a,0.608050,0.483295,0.936000,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
22,T5b,0.538016,0.408755,0.919054,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
23,T5c,0.691460,0.433564,0.870823,50.376592,51.084091,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
24,T5d,0.608050,0.483295,0.960940,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
25,Tm1,0.352191,0.326665,1.086894,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
26,Tm2,0.517833,0.497785,1.078423,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
27,Tm20,0.693959,0.331888,1.080953,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
28,Tm21,0.521375,0.463684,1.020016,0.100000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
29,Tm3,0.304115,0.422235,1.048657,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
30,Tm4,0.693959,0.331888,1.059641,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
31,Tm9,0.498905,0.443711,1.046049,0.000000,0.000000,-48.484620,-0.200000,-52.379757,-52.582464,-0.200000,-49.296037
