,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,9.994722,,,4.183074,0.522469,1.157556,9.865582,,,,,,,,,,,,,,,,,,4.237504,,,,8.226973,2.934988,,,,0.129603,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.174612,6.295455,,4.422921,,,5.740703,,0.100000,2.950608,,,,,,,,,,,,,,,,,,0.977271,4.571955,,,0.216052,2.194777,,,10.000000,8.878061,,0.100000,,6.931957,0.161083,4.138436,10.000000,9.531531,,,,,,,,,
R8,,9.101961,0.100000,10.000000,6.218044,0.100000,,0.100000,0.100000,,1.906067,4.212401,,,,,,,,,,,,,0.100000,,,,6.647662,9.988487,4.609556,9.596762,,,10.000000,,0.100000,6.711554,0.102952,,3.154765,7.855955,,,0.106666,3.395527,,10.000000,,0.799591,,,,,0.995095,
L1,6.521554,9.945395,9.054802,0.100000,0.132777,9.272311,0.100000,1.022585,4.993883,2.908642,1.211748,,,,,,2.050232,5.872000,,,,,,,0.100000,0.100000,0.117806,,10.000000,2.243392,,10.000000,,10.000000,,,,10.000000,0.100000,,,,0.797418,,,,,,,,,5.604478,,,,
L2,5.576807,,0.100000,10.000000,0.100000,0.100000,6.448462,0.401931,0.100000,0.100000,0.646463,3.978144,,,,,0.100000,0.100000,0.590755,,,,,,0.100000,2.626684,0.798140,,10.000000,0.100000,,,,7.196941,,4.162447,5.936258,,0.640040,,4.148296,,,,0.100000,,,,,,,3.041116,,,,
L3,,9.993896,0.100000,9.987410,10.000000,,,,1.744696,,1.843520,0.283983,,,,,0.191029,0.100000,3.134485,2.504289,,,,,0.997080,,,,0.100000,1.830414,9.723785,,0.100000,,4.577464,0.100000,,0.628570,0.100000,10.000000,0.100000,1.005332,0.229597,4.538520,0.100000,5.045659,9.892435,7.777426,,,,,1.016736,,0.100000,10.000000
L4,0.100000,,,10.000000,0.100000,1.492682,3.659888,0.105215,0.100000,,,2.171897,,,,,1.777945,1.053450,0.100000,0.100000,,,,,,3.854321,,,,9.763793,0.354025,9.998569,,,,0.100000,0.100000,,,,,,0.137270,,,,,,,,,0.541023,,,,
L5,,,,5.583558,0.100000,,,0.100000,3.180351,0.102397,0.349303,5.265559,,,,,0.100000,1.720949,10.000000,,,,,,10.000000,0.100000,10.000000,,1.345685,0.687676,0.100000,0.100000,,0.100000,0.100000,4.124860,0.561336,0.685449,0.100000,,6.336360,7.776767,0.100000,,0.100000,,,,10.000000,9.573246,9.980571,0.100000,,0.126165,,
Mi1,,3.699939,0.100000,2.908062,5.418746,,,5.628535,0.100000,3.040722,9.944745,0.100000,0.761492,0.345859,0.100000,0.581059,4.014163,0.151429,10.000000,,,,,,5.399599,9.575825,1.625590,0.166026,0.100000,0.480594,0.623374,9.654676,0.100000,,10.000000,0.100000,0.100000,5.014349,0.100000,,0.100000,10.000000,1.378810,,,4.858634,,0.100000,0.983551,0.280105,2.134308,7.091052,4.282542,0.270993,10.000000,0.100000
Tm3,,,,0.100000,0.100000,,,,0.100000,1.277122,5.416052,1.353393,0.634072,0.419549,5.219646,0.337173,,,6.327820,,,1.030173,,0.951099,,3.831509,9.941518,0.100000,3.757250,2.093435,7.023901,3.039131,,,10.000000,0.100000,2.971944,,,0.100000,,,10.000000,,,,10.000000,,9.171242,0.263352,0.100000,7.591947,,0.128246,,
