,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,5.712543,0.736777,1.530419,10.000000,,,,,,,,,,,,,,,,,,1.115854,,,,0.394397,10.000000,,,,0.540103,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.263699,10.000000,,8.206211,,,6.654537,,0.100000,1.924828,,,,,,,,,,,,,,,,,,1.731916,8.288339,,,2.537230,0.314755,,,10.000000,10.000000,,9.990481,,1.950372,10.000000,0.998159,10.000000,10.000000,,,,,,,,,
R8,,9.691947,3.193548,10.000000,10.000000,0.100000,,0.100000,0.100000,,0.999931,3.418954,,,,,,,,,,,,,2.215159,,,,4.304228,5.164439,9.994681,9.861835,,,8.212459,,10.000000,4.898921,0.100000,,3.137740,8.184003,,,0.780779,2.581546,,0.171131,,5.762875,,,,,0.995095,
L1,0.261911,10.000000,0.100000,0.100000,2.283918,10.000000,9.585475,1.446261,5.477685,3.616535,7.682978,,,,,,10.000000,10.000000,,,,,,,0.100000,0.100000,0.100000,,10.000000,2.260978,,0.100000,,0.748551,,,,1.106578,6.426463,,,,1.420329,,,,,,,,,10.000000,,,,
L2,9.167806,,0.100000,10.000000,7.486679,3.289749,8.210402,1.910228,10.000000,0.816655,4.193848,3.260489,,,,,0.100000,0.100000,1.442147,,,,,,0.884890,0.100000,10.000000,,10.000000,0.100000,,,,0.100000,,10.000000,10.000000,,1.579909,,1.779011,,,,10.000000,,,,,,,0.104455,,,,
L3,,1.624477,0.100000,9.808563,3.007817,,,,3.502043,,2.438977,0.101423,,,,,1.771799,6.695469,2.840830,0.369735,,,,,10.000000,,,,0.100000,1.605467,5.469051,,0.275077,,2.136660,0.522483,,0.223004,0.100000,0.884577,1.120408,1.005332,2.509749,10.000000,7.246098,8.621470,6.270089,7.356761,,,,,1.016736,,4.286371,6.755742
L4,0.100000,,,10.000000,1.015504,10.000000,0.100000,9.641887,0.100000,,,1.809802,,,,,0.100000,3.924400,0.100000,9.125344,,,,,,0.201039,,,,10.000000,5.162079,10.000000,,,,0.100000,7.590719,,,,,,0.100000,,,,,,,,,0.152722,,,,
L5,,,,5.930893,0.100000,,,1.011090,3.062188,0.560457,1.494655,0.210330,,,,,0.100000,6.695184,10.000000,,,,,,6.708131,0.100000,10.000000,,1.044467,0.305402,9.997036,0.174940,,1.463800,0.100000,4.977778,0.100000,0.256578,0.100000,,10.000000,7.222041,1.958303,,7.649469,,,,0.100000,8.804952,9.980584,0.100000,,9.770939,,
Mi1,,3.158335,0.133934,4.003591,0.100000,,,7.874794,0.100000,3.424227,10.000000,0.186407,0.904980,0.329331,3.275112,2.491597,4.640458,0.100000,10.000000,,,,,,1.697076,4.776647,3.239543,0.100000,0.100000,2.448882,0.100000,1.369155,7.583762,,2.252841,0.100000,0.100000,0.100000,2.537027,,0.100000,10.000000,10.000000,,,10.000000,,0.100000,0.983551,1.752619,4.003605,8.049967,0.100000,0.100000,10.000000,0.100000
Tm3,,,,0.100000,0.102334,,,,0.100000,0.286370,9.987908,1.722653,1.272891,0.157040,5.403522,10.000000,,,0.100000,,,1.030173,,0.951099,,9.220323,10.000000,0.100000,3.208186,10.000000,0.100000,8.232288,,,3.566663,0.100000,7.014659,,,0.100000,,,10.000000,,,,2.267620,,3.917407,1.668008,0.314878,8.441566,,0.361114,,
