cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.968412,5.711894,3.064559,3.762469,-11.778524,-38.278221,17.750814,203.049866,186.944122,0.000000,5.687297,5.711894,8.643148,2.931255
1,R7,1.021988,-168.768570,3.064559,8.050100,4.393839,-54.704617,19.494835,206.681870,226.076416,0.320441,-168.212448,-168.768570,-180.588577,-11.820007
2,R8,1.013700,-5.614709,3.064559,10.000000,-5.643136,-44.536480,23.912249,348.589233,119.761139,0.998626,-5.616405,-5.614709,-3.445561,2.169147
3,L1,1.016014,-9.283000,3.064559,4.369584,-7.876537,-42.584381,10.000000,212.199142,273.319885,1.000000,-7.876536,-9.283000,1758.174438,1767.457438
4,L2,0.950820,-46.327869,3.064559,6.752403,14.383475,-64.506264,10.000000,205.123611,277.756683,0.030038,-46.040455,-46.327869,-52.364532,-6.036663
5,L3,0.987889,-64.415138,3.064559,3.184921,1.468646,-51.518108,11.979259,199.261841,191.963043,0.000000,-64.090714,-64.415138,-64.347801,0.067337
6,L4,1.026614,18.510624,3.064559,2.103678,-1.791566,-48.608212,70.883224,345.469604,225.255630,0.592162,18.864616,18.510624,13.016436,-5.494188
7,L5,1.043312,3.152569,3.064559,5.868786,3.817067,-53.606510,51.002213,119.744698,268.781708,1.000000,3.817067,3.152569,683.192505,680.039936
8,Mi1,0.993381,-75.656799,3.064559,1.654623,-2.544941,-47.505558,11.211504,243.226395,291.823975,0.453866,-78.628693,-75.656799,2988.789551,3064.446350
9,Tm3,1.030949,-92.931046,3.064559,3.166562,9.004910,-59.361076,100.000000,246.190140,242.724777,0.000000,-92.993805,-92.931046,-59.552109,33.378937
10,Mi4,1.011506,-62.088242,3.064559,4.962685,-12.340064,-38.109024,40.375793,232.246490,166.942886,0.000000,-60.947884,-62.088242,-32.998684,29.089558
11,Mi9,0.951710,-23.677797,3.064559,0.369454,-0.204389,-49.740227,33.965919,170.353088,281.893463,0.046346,-24.941811,-23.677797,-126.154587,-102.476789
12,T4a,1.984246,-23.515896,3.064559,0.836156,-23.314789,-26.821102,57.748184,248.785675,363.582062,0.831497,-23.493340,-23.515896,213.497513,237.013409
13,T4b,0.953980,11.328915,3.064559,6.234263,10.126321,-59.718906,18.270300,208.901031,100.000000,0.976748,11.381164,11.328915,316.669403,305.340488
