cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.968412,8.061917,2.361184,4.901693,-9.690730,-40.365963,22.426449,202.243286,191.226410,0.000000,8.052857,8.061917,11.148616,3.086699
1,R7,1.021988,-158.232071,2.361184,8.059678,4.311129,-54.621944,18.499359,205.696304,224.237167,0.187127,-157.692703,-158.232071,-166.749954,-8.517883
2,R8,1.013700,-5.594397,2.361184,10.000000,-5.595438,-44.584183,17.219534,294.544983,170.045197,1.000000,-5.595439,-5.594397,-3.616565,1.977831
3,L1,1.016014,-5.743416,2.361184,4.327113,-4.826249,-45.634632,12.222293,211.018494,243.393158,1.000000,-4.826249,-5.743416,177.955475,183.698891
4,L2,0.950820,-44.245262,2.361184,6.055010,12.343949,-62.466812,10.000000,210.026672,266.922516,0.310444,-43.903717,-44.245262,-47.493820,-3.248558
5,L3,0.987889,-44.110138,2.361184,1.078102,-0.429054,-49.620403,10.841790,200.364716,195.974960,0.387579,-43.964474,-44.110138,-48.234222,-4.124084
6,L4,1.026614,32.607231,2.361184,1.865100,-2.480021,-47.919731,55.120106,218.858719,216.284256,0.043704,33.349705,32.607231,26.294855,-6.312376
7,L5,1.043312,3.602748,2.361184,6.967243,4.101490,-53.890881,47.384995,128.844772,234.092621,1.000000,4.101490,3.602748,61.124619,57.521870
8,Mi1,0.993381,-72.444260,2.361184,2.190260,-2.006737,-48.043785,13.485671,231.598083,267.121521,0.484012,-73.391747,-72.444260,575.715637,648.159897
9,Tm3,1.030949,-79.286156,2.361184,2.341976,3.011925,-53.368111,60.505150,246.190140,242.724777,0.000000,-79.215378,-79.286156,-40.599731,38.686424
10,Mi4,1.011506,-24.343939,2.361184,5.711770,-5.606821,-44.842197,37.959999,232.230209,166.960846,0.000000,-24.189116,-24.343939,15.994402,40.338341
11,Mi9,0.951710,-70.868332,2.361184,0.124108,-1.698071,-48.246563,28.829159,173.565201,262.716888,0.618991,-71.169662,-70.868332,-230.681168,-159.812836
12,T4a,2.000000,-11.442848,2.361184,0.614142,-11.550601,-38.584270,48.881519,238.188690,309.294525,0.728696,-11.435001,-11.442848,21.390287,32.833136
13,T4b,0.953980,14.977952,2.361184,8.618017,11.706836,-61.299309,18.433874,213.909454,100.000000,0.945453,14.961508,14.977952,43.642624,28.664672
14,T4c,1.028173,3.832006,2.361184,2.602164,3.842353,-54.029247,10.000000,156.123825,184.259491,1.000000,3.842354,3.832006,147.929688,144.097681
15,T4d,0.980615,13.471227,2.361184,10.000000,11.674121,-61.730125,61.882328,213.639252,229.343430,0.491878,13.545504,13.471227,38.615902,25.144675
