cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.968412,6.416099,3.566162,2.877192,-11.603982,-38.452675,15.785808,209.829178,162.404251,0.000807,6.426956,6.416099,9.308131,2.892033
1,R7,1.021988,-200.000000,3.566162,7.907168,4.463651,-54.774464,21.534605,204.243179,233.904068,0.156694,-228.938980,-229.648254,-244.814804,-15.166550
2,R8,1.013700,-5.994600,3.566162,9.886382,-5.995936,-44.183651,33.142792,386.415497,100.000000,1.000000,-5.995937,-5.994600,-3.750206,2.244395
3,L1,1.016014,-11.672643,3.566162,4.221856,-10.481561,-39.979378,10.000000,205.739929,308.202789,1.000000,-10.481561,-11.672643,1589.812134,1601.484776
4,L2,0.950820,-49.400589,3.566162,6.549952,15.743670,-65.866364,10.000000,204.552124,277.343323,0.003045,-48.960438,-49.400589,-65.401695,-16.001106
5,L3,0.987889,-99.093124,3.566162,3.987911,3.370831,-53.420368,10.000000,198.906921,191.936905,0.008963,-98.238876,-99.093124,-99.827194,-0.734070
6,L4,1.026614,43.061768,3.566162,2.953413,-1.608406,-48.791355,81.695160,329.080780,235.974274,0.121142,43.809498,43.061768,35.629372,-7.432396
7,L5,1.043312,4.560656,3.566162,4.635392,3.617574,-53.407005,57.131386,108.251907,296.614380,0.989970,5.102991,4.560656,683.725952,679.165296
8,Mi1,0.993381,-73.686249,3.566162,1.417743,-1.622426,-48.428036,13.993615,264.907684,317.682556,0.445137,-75.921761,-73.686249,2985.372559,3059.058807
9,Tm3,1.030949,-88.005547,3.566162,3.303735,12.296972,-62.653156,100.000000,246.161102,242.735504,0.000000,-88.083435,-88.005547,-61.265831,26.739716
10,Mi4,1.011506,-66.302528,3.566162,3.982264,-11.576900,-38.872192,48.921570,232.248444,166.931747,0.000000,-64.732437,-66.302528,-44.161961,22.140568
11,Mi9,0.951710,0.063364,3.566162,1.051678,0.965746,-50.910332,34.908066,170.210297,282.813568,0.000000,-1.568766,0.063364,-21.645691,-21.709055
12,T4a,1.994932,-22.906555,3.566162,1.494844,-22.703993,-27.432039,65.207016,267.309509,413.024078,0.944441,-22.895319,-22.906555,218.471985,241.378540
13,T4b,0.953980,-6.758517,3.566162,4.884466,-6.714311,-42.878265,14.328351,213.154633,100.000000,1.000000,-6.714311,-6.758517,577.098572,583.857089
14,T4c,1.028173,2.481169,3.566162,2.128365,2.562940,-52.749775,10.000000,100.000000,131.800385,1.000000,2.562940,2.481169,52.389828,49.908659
15,T4d,0.980615,18.182730,3.566162,9.980759,29.628859,-79.684845,11.245985,171.574371,283.531189,0.438705,18.306263,18.182730,174.451538,156.268808
