,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,5.003676,0.629694,1.161334,5.962722,,,,,,,,,,,,,,,,,,0.915938,,,,4.347164,10.000000,,,,0.515631,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.190494,6.110309,,3.744272,,,7.376154,,0.100000,1.909010,,,,,,,,,,,,,,,,,,3.922483,9.886210,,,1.683694,0.295178,,,2.352791,10.000000,,9.436887,,8.536971,1.866161,2.984226,9.290161,9.643815,,,,,,,,,
R8,,9.436444,2.726129,10.000000,10.000000,0.100000,,0.100000,0.100000,,2.244695,3.406215,,,,,,,,,,,,,0.100000,,,,4.811325,7.538002,9.895193,0.100000,,,10.000000,,7.923285,9.147959,4.981515,,3.262882,8.184362,,,1.480617,2.540374,,0.100000,,0.100000,,,,,0.995095,
L1,0.633734,9.999615,3.594021,0.100000,0.549559,10.000000,8.619444,0.953494,5.141741,2.621204,1.766119,,,,,,4.745830,10.000000,,,,,,,4.780820,0.100000,0.100000,,10.000000,2.222194,,7.536107,,10.000000,,,,3.223025,10.000000,,,,0.100000,,,,,,,,,10.000000,,,,
L2,10.000000,,0.100000,10.000000,0.993473,0.100000,7.151751,0.517408,1.220527,4.489638,0.100000,3.251060,,,,,0.100000,0.192389,0.784952,,,,,,0.100000,0.100000,7.237874,,10.000000,0.100000,,,,0.809191,,3.903734,8.482800,,0.827975,,0.100000,,,,10.000000,,,,,,,0.203594,,,,
L3,,10.000000,0.100000,7.015906,5.463846,,,,3.857723,,1.923585,0.100000,,,,,3.504102,0.100000,2.875183,0.513049,,,,,5.201566,,,,0.100000,0.100000,10.000000,,0.100000,,2.869447,0.100000,,0.221918,0.100000,0.626246,1.048311,1.005332,2.201501,9.299989,9.165060,7.556552,10.000000,7.354678,,,,,1.016736,,0.100000,7.838801
L4,0.100000,,,10.000000,0.280701,9.777609,0.631050,0.100000,0.100000,,,1.792739,,,,,7.971187,1.967821,0.100000,0.100000,,,,,,1.711246,,,,10.000000,10.000000,10.000000,,,,0.100000,10.000000,,,,,,0.100000,,,,,,,,,0.220228,,,,
L5,,,,6.110644,0.437759,,,1.173636,2.979663,0.100000,0.123318,0.499395,,,,,0.100000,2.326226,10.000000,,,,,,10.000000,0.100000,10.000000,,1.368595,0.457293,9.214076,0.100000,,0.100000,0.100000,5.318082,0.100000,0.100000,0.100000,,9.618290,8.034616,0.100000,,6.906984,,,,10.000000,9.423810,9.980571,0.100000,,9.571742,,
Mi1,,10.000000,0.100000,4.085454,0.122820,,,6.808501,0.100000,3.678551,10.000000,0.219389,0.813977,0.272691,2.308678,1.005493,4.385471,0.100000,10.000000,,,,,,2.068141,6.052258,1.439176,0.100000,0.100000,1.896777,0.100184,10.000000,6.744923,,3.071522,0.100000,0.100000,6.993804,0.847259,,0.386966,10.000000,8.589927,,,5.265287,,0.100000,0.983551,0.100000,1.833198,7.306449,0.212738,0.100000,7.865650,0.100000
Tm3,,,,0.100000,1.002367,,,,0.100000,0.100000,9.974731,1.756709,0.874214,0.152351,6.347033,6.079648,,,0.100000,,,1.030173,,0.951099,,8.065039,10.000000,0.100000,3.210059,10.000000,0.100000,5.568720,,,10.000000,0.100000,4.659365,,,0.100000,,,10.000000,,,,10.000000,,10.000000,0.322040,0.248000,8.652691,,0.100000,,
