idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.238499,0.772022,0.000000,1.000000,-49.876966,-0.200000,-47.756751
1,R2,0.223559,0.659499,0.000000,1.000000,-49.876966,-0.200000,-47.756751
2,R3,0.212339,0.624008,0.000000,1.000000,-49.876966,-0.200000,-47.756751
3,R4,0.290848,0.732323,0.000000,1.000000,-49.876966,-0.200000,-47.756751
4,R5,0.250303,0.643620,0.000000,1.000000,-49.876966,-0.200000,-47.756751
5,R6,0.391263,0.752761,0.000000,1.000000,-49.876966,-0.200000,-47.756751
6,R7,0.223998,0.788242,0.000000,1.000000,-49.876966,-0.200000,-47.756751
7,R8,0.303932,0.749438,0.000000,1.000000,-49.876966,-0.200000,-47.756751
8,L1,0.703639,0.641192,52.357234,1.200007,-49.876966,-0.200000,-47.756751
9,L2,0.678008,0.257365,52.724026,1.199986,-49.876966,-0.200000,-47.756751
10,L3,0.628710,0.716046,0.000000,1.200051,-49.876966,-0.200000,-47.756751
11,L4,0.638213,0.328859,0.000000,1.200095,-49.876966,-0.200000,-47.756751
12,L5,0.782199,0.254719,45.650470,1.190759,-49.876966,-0.200000,-47.756751
13,Lawf1,0.391564,0.337844,0.000000,1.000000,-49.876966,-0.200000,-47.756751
14,Lawf2,0.524204,0.704978,0.000000,1.000000,-49.876966,-0.200000,-47.756751
15,Am,0.627655,0.736800,0.000000,1.000000,-49.876966,-0.200000,-47.756751
16,C2,0.385836,0.312008,0.000000,1.000000,-49.876966,-0.200000,-47.756751
17,C3,0.651747,0.705508,0.000000,1.000000,-49.876966,-0.200000,-47.756751
18,CT1(Lo1),0.386745,0.217042,0.000000,1.000000,-49.876966,-0.200000,-47.756751
19,CT1(M10),0.277962,0.316556,0.000000,1.000000,-49.876966,-0.200000,-47.756751
20,Mi1,0.612551,0.507347,0.000000,1.200136,-49.876966,-0.200000,-47.756751
21,Mi2,0.790699,0.667417,0.000000,1.000000,-49.876966,-0.200000,-47.756751
22,Mi3,0.613786,0.611929,0.000000,1.000000,-49.876966,-0.200000,-47.756751
23,Mi4,0.613258,0.654430,0.000000,1.199300,-49.876966,-0.200000,-47.756751
24,Mi9,0.786300,0.649922,0.000000,1.199187,-49.876966,-0.200000,-47.756751
25,Mi10,0.445476,0.586075,0.000000,1.000000,-49.876966,-0.200000,-47.756751
26,Mi11,0.415134,0.583801,0.000000,1.000000,-49.876966,-0.200000,-47.756751
27,Mi12,0.710407,0.761568,0.000000,1.000000,-49.876966,-0.200000,-47.756751
28,Mi13,0.725881,0.668976,0.000000,1.000000,-49.876966,-0.200000,-47.756751
29,Mi14,0.662851,0.709819,0.000000,1.000000,-49.876966,-0.200000,-47.756751
30,Mi15,0.662547,0.747050,0.000000,1.000000,-49.876966,-0.200000,-47.756751
31,T1,0.747326,0.620281,0.000000,1.000000,-49.876966,-0.200000,-47.756751
32,T2,0.201017,0.379409,0.000000,1.000000,-49.876966,-0.200000,-47.756751
33,T2a,0.338233,0.393108,0.000000,1.000000,-49.876966,-0.200000,-47.756751
34,T3,0.313772,0.251320,0.000000,1.000000,-49.876966,-0.200000,-47.756751
35,T4a,0.318680,0.299381,0.000000,1.000000,-49.876966,-0.200000,-47.756751
