,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.387167,,,1.668001,1.253135,0.929164,0.909546,,,,,,,,,,,,,,,,,,0.100000,,,,1.853529,1.976570,,,,1.740573,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.656221,1.982220,,1.940443,,,0.427687,,0.100000,1.923301,,,,,,,,,,,,,,,,,,0.140605,2.016826,,,1.702753,2.005181,,,0.164618,1.880367,,1.889573,,0.251128,1.788671,0.707810,1.934216,0.138366,,,,,,,,,
R8,,0.427916,1.637687,1.783643,0.497797,2.012665,,0.100000,0.212241,,0.268663,1.803399,,,,,,,,,,,,,0.100000,,,,0.301650,0.254874,1.981481,0.100000,,,1.948808,,1.941832,0.309510,1.716248,,1.740294,0.637360,,,0.601468,1.752204,,0.336666,,0.104415,,,,,0.999771,
L1,1.364355,1.910332,0.355862,1.406470,0.893875,0.100000,0.100000,1.983030,1.181060,0.615236,0.100000,,,,,,1.973467,1.999374,,,,,,,0.720760,1.400464,1.961703,,1.540762,1.179829,,1.922742,,1.527274,,,,0.164076,1.777165,,,,0.299651,,,,,,,,,1.823564,,,,
L2,0.459856,,0.337669,1.553098,1.449961,1.880648,1.981624,0.100000,0.176280,0.294874,0.374499,1.534174,,,,,0.100000,0.100000,0.340707,,,,,,1.511416,0.100000,1.280185,,0.297614,0.923685,,,,0.267467,,1.508137,1.920687,,1.770458,,1.566640,,,,0.100000,,,,,,,1.639642,,,,
L3,,1.820811,0.324317,1.723313,1.687465,,,,0.275706,,0.252481,1.816258,,,,,0.184043,0.174821,0.383779,2.001395,,,,,1.852442,,,,1.778135,0.418442,0.100000,,1.943105,,0.295391,0.643810,,0.950267,0.353794,1.864794,1.257721,1.005306,0.411554,1.705430,2.051028,1.805980,0.498461,0.349444,,,,,1.019083,,0.347470,1.591200
L4,0.146453,,,1.802439,0.207852,1.795233,0.100000,0.100000,0.440751,,,0.143281,,,,,1.637776,0.700489,0.377488,0.331479,,,,,,1.504541,,,,0.309894,0.100000,0.559229,,,,0.120540,0.289205,,,,,,0.414432,,,,,,,,,1.992520,,,,
L5,,,,0.830367,1.918127,,,1.262428,1.404929,0.725918,0.151037,1.743550,,,,,0.407558,1.790743,0.655464,,,,,,1.773456,1.857259,0.100000,,0.271163,0.126225,0.100000,1.954134,,0.319590,1.093958,0.162406,1.378300,0.333519,0.254955,,0.258680,1.498062,0.387725,,1.551989,,,,1.611985,1.835035,0.582002,1.871578,,1.562817,,
Mi1,,0.100000,1.709189,1.167473,1.943726,,,1.904153,1.060992,0.614795,0.108445,0.476412,0.432801,1.498884,0.285353,2.001287,1.492376,1.849893,1.164315,,,,,,1.944593,1.948884,1.974631,1.452690,0.308221,0.172940,0.372098,0.807047,1.484617,,1.168117,0.161808,0.887981,0.362483,0.302371,,1.002252,1.640097,0.383194,,,0.358419,,0.370480,1.046809,1.751914,0.414495,0.741347,0.118226,0.310014,0.393230,1.624762
Tm3,,,,0.563877,0.374920,,,,1.967816,0.599752,0.356890,0.281427,0.355080,1.450406,0.319805,2.000591,,,0.360104,,,1.007364,,0.954521,,1.957380,1.963237,1.345832,0.209369,1.763437,0.870214,0.738204,,,1.578607,0.179738,1.388180,,,0.115567,,,0.396817,,,,1.636937,,1.748556,1.838393,0.289117,1.970851,,0.184709,,
