idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,1.065391,1.377281,0.957378,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
1,C3,0.100000,1.805560,0.957357,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
2,L1,1.789845,0.122807,1.078368,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
3,L2,0.419130,0.529460,0.918457,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
4,L3,1.226227,0.100000,0.977202,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
5,L4,0.100000,2.164027,1.058072,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
6,L5,0.100000,1.805560,0.979141,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
7,Mi1,0.100000,1.765012,0.993754,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
8,Mi4,0.100000,1.765012,0.980752,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
9,Mi9,0.669438,1.600748,0.967247,53.341982,49.008854,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
10,R1-6,0.100000,1.386692,0.979507,51.325784,50.741965,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
11,R7,1.543710,1.478994,0.943065,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
12,R8,1.534683,1.776073,1.055154,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
13,T1,0.100000,1.845897,1.068415,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
14,T2,1.256568,0.100000,0.902124,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
15,T2a,1.512490,0.909868,1.030574,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
16,T3,1.512490,0.909868,0.987840,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
17,T4a,0.720098,2.024825,0.100000,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
18,T4b,0.434610,0.594497,0.100000,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
19,T4c,1.408740,0.100000,0.100000,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
20,T4d,0.100026,1.558834,0.100000,0.835828,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
21,T5a,1.543710,1.478994,0.903664,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
22,T5b,1.620648,1.791946,0.995031,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
23,T5c,0.100000,1.386692,0.928267,51.325784,50.741965,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
24,T5d,1.543710,1.478994,1.018298,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
25,Tm1,1.238176,1.490679,0.964519,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
26,Tm2,1.789845,0.122807,1.083788,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
27,Tm20,1.256568,0.100000,0.959696,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
28,Tm21,0.100000,1.800859,1.052082,0.733737,0.044681,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
29,Tm3,1.319104,0.100000,1.042628,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
30,Tm4,1.256568,0.100000,1.047567,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
31,Tm9,1.226227,0.100000,0.916682,0.000000,0.000000,-49.244296,-0.200000,-52.281809,-46.778350,-0.395416,-48.567645
