idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.879493,1.387673,6.410054,0.960690,0.000000,42.353307,183.445463,0.000000,0.827772,3.458436,3.458436
1,R7,1.879493,5.536009,2.596008,1.001633,0.000000,38.871929,189.272668,0.000000,0.803697,3.320475,3.320475
2,R8,1.879493,3.137014,6.308576,1.019024,0.000000,38.271884,182.730332,0.000000,0.684574,5.583989,5.583989
3,L1,1.879493,2.923329,5.108790,0.162838,0.000000,44.297591,192.606175,0.000000,0.789809,2.026679,2.026637
4,L2,1.879493,2.822987,4.522767,0.445780,0.000000,38.201957,185.073290,0.000000,1.000000,0.000000,-0.000011
5,L3,1.879493,0.197373,-0.640226,1.023743,0.000000,49.172348,190.968788,0.000000,0.000000,-3.570614,-3.570614
6,L4,1.879493,0.100020,2.728380,0.113264,0.000000,39.117898,187.738609,0.000000,1.000000,0.000000,-0.000001
7,L5,1.879493,4.477894,5.951025,0.140149,0.000000,39.906292,184.509854,0.000000,1.000000,0.000000,-0.000061
8,Mi1,1.879493,4.831839,4.568526,0.977481,0.000000,43.621879,189.950981,0.000000,0.448276,0.512335,0.512310
9,Tm3,1.879493,2.977254,4.516490,0.957547,0.000000,51.835744,195.474401,0.000000,1.000000,0.000000,-0.000003
10,Mi4,1.879493,1.280890,-0.807929,0.990870,0.000000,51.346317,196.642632,0.000000,0.112052,-5.244042,-5.223772
11,Mi9,1.879493,5.114824,1.946012,0.998044,0.000000,48.400201,192.777582,0.000000,0.018555,5.629199,5.619210
12,T4a,1.879493,1.387710,0.053135,1.041671,0.000000,45.017821,200.415594,0.000000,1.000000,0.000000,-0.000922
13,T4b,1.879493,0.206873,-0.809183,1.040290,0.000000,53.061226,197.735575,0.000000,0.786670,-0.019933,-0.020251
14,T4c,1.879493,8.413895,-1.914286,1.040563,0.000000,40.874118,198.121096,0.000000,1.000000,0.000000,-0.000729
15,T4d,1.879493,0.304283,-0.952922,0.953183,0.000000,52.062706,201.134728,0.000000,0.701449,0.025343,0.025012
16,Tm1,1.879493,1.705510,5.044385,1.044342,0.000000,50.192016,189.987533,0.000000,0.906170,-0.030110,-0.030954
17,Tm2,1.879493,1.913952,4.741065,1.027525,0.000000,50.776079,204.459964,0.000000,0.741514,0.775686,0.775286
18,Tm4,1.879493,2.534747,2.061413,1.039963,0.000000,50.246352,209.359918,0.000000,0.000000,4.843896,4.843691
19,Tm9,1.879493,3.164295,2.364398,1.038612,0.000000,44.999088,213.046863,0.000000,1.000000,0.000000,-0.000957
20,T5a,1.879493,1.124507,-2.157280,1.038334,0.000000,53.107232,201.870708,0.000000,1.000000,0.000000,-0.000093
21,T5b,1.879493,0.833647,-2.129659,0.978418,0.000000,47.743659,194.068671,0.000000,1.000000,0.000000,-0.000028
22,T5c,1.879493,0.100000,-0.578725,0.960075,0.000000,49.819211,202.758643,0.000000,0.385873,0.308022,0.307945
23,T5d,1.879493,0.100000,-1.262677,1.046564,0.000000,52.430191,208.689713,0.000000,1.000000,0.000000,-0.000004
24,T1,1.879493,0.139639,-0.719259,1.022432,0.000000,52.185022,208.018667,0.000000,0.000000,-0.450773,-0.450774
25,T2,1.879493,1.008063,3.235569,1.003922,0.000000,50.077131,192.349052,0.000000,0.637669,0.742052,0.741905
26,T2a,1.879493,5.764928,5.716673,0.971564,0.000000,49.050536,192.049681,0.000000,0.000000,4.424660,4.401439
