,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,4.879787,,,1.509627,1.314590,1.769531,1.802233,,,,,,,,,,,,,,,,,,0.100000,,,,10.000000,2.857388,,,,2.029626,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.678532,4.620693,,2.099166,,,0.749084,,3.025377,0.217095,,,,,,,,,,,,,,,,,,0.100000,9.372437,,,2.197151,3.922036,,,0.100000,0.100000,,0.883410,,1.605475,2.689986,6.472269,6.665872,2.454058,,,,,,,,,
R8,,1.343325,7.196446,4.538268,0.100000,2.463424,,0.100000,0.100000,,2.552659,0.493259,,,,,,,,,,,,,0.100000,,,,0.100000,0.100000,2.840938,0.100000,,,5.413703,,0.100000,2.991734,9.333713,,5.590825,0.100000,,,3.428323,0.100000,,0.868173,,0.100000,,,,,0.989420,
L1,0.100000,0.100000,0.100000,0.100000,0.100000,4.010471,0.100000,2.126797,1.427086,0.100000,1.155976,,,,,,0.100000,0.100000,,,,,,,0.117531,0.434497,0.100000,,3.609176,1.957448,,9.057054,,1.727753,,,,0.117465,0.100000,,,,0.505054,,,,,,,,,0.100000,,,,
L2,8.127339,,0.100000,0.100000,2.046473,0.100000,4.557295,0.100000,0.428990,0.100000,0.100000,0.562343,,,,,0.100000,0.295087,1.009265,,,,,,0.100000,0.100000,10.000000,,7.996241,2.808350,,,,0.122689,,5.733725,9.174891,,4.849218,,0.100000,,,,10.000000,,,,,,,6.525586,,,,
L3,,0.100000,7.439747,0.100000,2.038127,,,,2.101392,,0.100000,0.754268,,,,,0.100000,1.909438,0.730411,8.079469,,,,,0.100000,,,,3.073110,0.100000,2.368411,,0.113651,,8.449189,1.170794,,0.999259,0.100000,0.180474,0.100000,0.960205,2.570856,3.574188,8.047833,0.100000,9.114643,0.100000,,,,,0.990088,,0.100000,0.100000
L4,0.251804,,,1.297145,0.100000,0.413793,0.100000,0.100000,0.138423,,,0.100000,,,,,1.758977,0.189015,1.282002,0.115066,,,,,,1.330251,,,,0.100000,0.351230,1.547157,,,,4.614061,4.792879,,,,,,5.710954,,,,,,,,,3.643764,,,,
L5,,,,1.495287,6.376574,,,3.712422,0.100000,4.238702,1.031918,0.185249,,,,,0.144505,3.878833,2.145348,,,,,,10.000000,3.076762,6.400149,,0.222635,0.100000,0.100000,1.406275,,0.100000,4.546831,0.100000,1.462939,2.694275,4.595410,,4.876347,2.901845,7.301689,,0.100000,,,,0.359388,4.411466,3.645360,0.646978,,5.240688,,
Mi1,,2.042019,3.125135,1.069589,0.100000,,,4.803204,2.485953,3.985915,3.849812,4.488982,1.067008,3.356999,0.360950,0.895791,4.558108,4.698084,0.100000,,,,,,0.100000,1.664855,4.435028,8.722414,0.100000,0.100000,5.743205,2.831521,4.392117,,0.100000,0.100000,5.493798,0.100000,2.895354,,2.465082,0.100000,1.880456,,,10.000000,,0.245625,1.006586,6.025451,0.100000,0.119687,6.072170,3.393022,2.772748,2.404600
Tm3,,,,0.100000,1.288808,,,,0.100000,6.635519,9.352434,0.100000,0.100000,2.054240,1.771432,2.934050,,,0.100000,,,1.009739,,0.974685,,3.475905,4.334315,2.032194,0.100000,0.100000,7.603644,4.931103,,,5.631404,0.100000,10.000000,,,9.477547,,,6.315867,,,,4.988188,,1.998940,3.165386,0.130621,3.575895,,6.245072,,
Mi4,,,,,0.100000,0.100000,,9.906547,3.491174,0.100000,0.100000,0.100000,7.172292,0.100000,2.821972,2.956594,0.821474,0.178656,0.100000,0.100000,,,,,0.100000,,1.963460,,10.000000,5.162489,1.964416,1.494196,0.100000,,7.307226,,0.492748,,6.504483,1.597101,0.905500,,6.211064,1.217886,0.100000,6.877500,1.115118,2.366617,0.118417,,0.100000,0.678290,0.955598,0.100000,,
Mi9,,,,,,1.115090,0.100000,,7.391583,0.100000,2.979414,,0.000000,0.428192,5.067921,6.696658,0.349875,6.475031,6.585880,0.100000,,,,,,7.387646,0.283927,3.006978,8.065609,,4.098735,6.411326,1.529403,,1.968931,,0.233461,6.758036,,4.180431,10.000000,8.645239,0.100000,4.814821,0.350112,,0.990795,,0.101697,0.975761,,0.100000,0.100000,0.100000,0.100000,
T4a,,,,,,,,,,,,0.578609,0.100000,0.958614,0.100000,0.951827,,,,,1.138750,,,,,,,,,0.100000,,,,,,3.014636,,,,,,,0.191416,,,,,,,2.205192,,,,,6.376309,2.361458
T4b,,,,,,,,,0.100000,,7.459425,2.290762,0.100000,1.914122,,0.953265,,,,,,0.100000,,,,,,,,,,,,,,0.100000,,,,,,,3.620254,,,,,,0.100000,0.100000,1.869376,,,,,
T4c,,,,,,,,,,,,0.734216,,,0.249619,,,,,,,,0.100000,0.509088,,1.257547,,,,,,,,,,,,,,,,,,,,,,,,1.022567,2.740534,,3.035486,2.609505,,
T4d,,,,,,,,,0.100000,,,,,,1.006892,0.100000,,,,,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,,,2.739207,0.799819,,4.128841,7.391601,,
Tm1,,,,,2.684783,,,0.128414,0.100000,6.740911,0.100000,1.577839,,,1.005936,,0.100000,3.795887,3.630212,0.100000,3.266510,4.315442,3.193608,6.605352,1.629326,0.119943,6.705879,2.355180,1.193384,0.100000,,3.130859,0.100000,,0.121030,0.100000,,0.100000,0.100000,5.895242,0.100000,0.100000,6.488721,3.315639,,,10.000000,0.100000,,5.439738,,1.732596,4.526991,1.796065,1.079657,0.100000
Tm2,,,,4.665267,0.664902,,,0.100000,0.100000,4.991508,0.100000,3.247031,0.100000,,0.100000,,1.730067,,0.100000,6.026309,2.463802,4.854260,2.042011,6.792580,4.613554,2.767488,0.100000,7.227931,,0.100000,0.984632,3.063311,2.618412,,,0.100000,,,0.100000,,,0.100000,5.959049,,,,,,5.606568,2.067091,1.784214,3.141521,3.231666,3.042718,6.261345,0.100000
Tm4,,,,,5.850192,,,,3.502708,5.274497,0.100000,,,,,,8.197202,8.417197,1.781921,,1.364700,3.250471,0.100000,6.015234,6.565799,0.100000,0.100000,10.000000,0.100000,0.100000,,0.100000,,,0.100000,0.270833,2.669611,,0.100000,,,0.163626,10.000000,,,,,,8.500684,3.262760,0.100000,4.440659,,5.017013,,2.385005
Tm9,,,,,,0.507931,,,,,0.722239,4.413499,,,,,0.100000,3.186098,0.100000,0.244850,0.398839,3.208609,1.024043,6.676080,,4.032129,1.269763,,,,,,4.436666,,,,,,,,0.100000,3.856099,,,,4.405444,4.528874,,,0.314583,4.496614,,2.604233,,2.429706,0.100000
T5a,,,,,,,,,,,,,0.100000,,,,,4.805777,,,0.100000,0.100000,,,,0.100000,,,,,,,,,,,,,,,,,0.720295,,,,,,,0.144519,,,,1.541559,2.229239,0.297966
T5b,,,,,,,,,,,,,,0.100000,,,,,,,1.720121,4.261097,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,0.100000,2.445564,1.829605,,,0.436638,,
T5c,,,,,,,,,,,,,,,0.570000,,,,,,,0.974635,5.432846,1.353480,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,1.277114,,1.128951,6.020208,,
T5d,,,,,,,,,,,,,,,3.130662,1.041408,,,,,,,,2.864238,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,3.490922,,2.178523,6.933615,,
T1,0.100000,0.122683,7.505370,,0.447938,1.047997,,0.100000,,,,2.342128,,,,,4.785811,0.100000,0.181446,,,,,,,,,,,,,,,0.129411,,,,,,,1.563708,,,,,,,,,,,,1.020845,,,
T2,,,,,,,,0.100000,0.420473,2.849790,,0.954332,,,,,0.772268,0.100000,4.887215,,,,,,,2.750629,4.387600,0.100000,,,,1.722261,,,,,2.083545,,,,,0.100000,10.000000,,9.328152,0.100000,,,8.004143,0.100000,0.100000,0.100000,,4.038866,0.952948,2.560062
T2a,,,,,,,,,0.673290,1.347886,,,,,,,5.227410,,8.612777,,,,,,,3.268614,0.721480,0.100000,1.917627,,,9.800865,9.875971,,9.333682,0.100000,,,,,1.587845,1.904581,,8.512369,9.769191,,2.523482,,,2.557945,3.233607,,5.971349,4.938311,0.100000,1.845945
T3,,,,,,,,,,4.316309,,,,,,0.974758,10.000000,,,,,,,,,1.830179,1.591881,1.215494,,0.100000,,9.355567,,,,,,,2.841110,,,0.100000,,,,,0.247450,,,,,,,3.854950,,2.275721
C2,6.050746,0.100000,5.371594,1.493114,0.100000,1.512653,3.382037,0.204410,0.100000,,0.100000,,,,,,5.991607,,,2.497098,,,,,0.100000,6.052792,6.760228,8.183785,10.000000,10.000000,,,,1.937309,,,,2.150306,0.103361,7.734029,,,0.100000,,,,,,,,,,,,,
C3,10.000000,,,0.100000,1.667204,0.867413,8.352124,1.046998,9.233829,8.948404,0.100000,2.949049,6.224143,0.100000,3.189667,0.321125,4.936293,0.173022,9.246031,9.748777,,,,,0.773272,7.864129,8.879317,0.101371,6.443228,,,,,1.903533,,0.100000,,1.344869,2.631187,,1.535587,0.690675,2.032096,,,,,,,5.823503,,,,,,
Lawf1,0.100000,,,1.193367,1.777859,1.752620,,6.227254,,9.970825,,2.205985,,,,,,,,,,,,,1.994781,,,,,,0.100000,,,0.100000,,,,,,,,,,,,,,,,,,,,,,
Lawf2,0.100000,,,0.487292,4.746809,5.907189,,3.529128,,,,,,,,,0.100000,0.100000,,0.619501,,,,,9.275155,,,,0.100000,0.100000,5.654622,,,0.143591,,6.945979,1.339132,,,,,,,,,,,,,0.100000,,,,5.468888,,
Dm3v,,,,,,,,,,,8.041070,0.100000,,,,,3.786385,0.883924,,,,,,,,,0.241151,,,,,,0.100000,,,,,,,,5.639919,0.100000,,,,,0.100000,,,,,,0.493246,2.377639,4.729402,3.737550
Lai,1.210085,,,5.176182,1.162782,0.230058,,2.252747,,,,,,,,,,,,,,,,,0.427602,,,,,2.250568,,,,1.469141,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,3.893990,,,,,0.733908,1.001968,0.100000,,5.247035,1.039002,,10.000000,0.983245,,,,,,,8.245986,,,,,2.856407,,,,5.266429,,2.737569,0.100000,,5.388713,,,10.000000,,5.668533,,,,5.275251,,,,,,,
Mi13,,,,,,,0.100000,0.512931,3.480440,6.610400,,0.100000,,,,,5.859598,5.569783,8.427734,0.100000,,,,,0.100000,0.579168,4.267807,,,,,,,,,,,,,,2.115511,,,,3.883519,,,,,,,,,0.950111,,
Mi14,,,,,4.239433,,,0.100000,,,,0.100000,,,,,0.508388,0.391736,0.100000,,,,,,3.877231,0.100000,,0.100000,,,,,,,,9.189265,,,,,0.975411,,3.971574,,,,,,,,,0.106922,,0.100000,,
Mi15,,,,,,,,,,,0.323816,,,,,,,,2.105405,,,,,,2.044887,,0.520385,,,0.100000,1.321897,,,,0.100000,,1.748177,2.244580,1.766097,,,1.933060,1.011405,4.034630,,0.100000,,,,,,,,1.004766,,
Mi2,,,,,,,,,0.342272,,,,,,,,4.134887,,7.572557,,,,,,,0.132930,0.100000,3.462363,,,,,,,,,0.100000,,,,0.100000,3.266057,8.114243,,,,,2.338298,,,,,,1.018756,,
Tm16,,,,,,,,,0.100000,,0.799935,0.100000,,,,,1.235965,4.794989,0.100000,0.100000,,,,,,4.241010,,,,0.100000,3.548291,1.208990,,,0.100000,,,,,,0.103921,0.942020,1.369896,,,2.523431,4.108787,0.105096,0.100000,5.038944,1.998443,,,3.894069,,0.149471
Tm20,,,,,,,,,,,0.100000,2.959376,,,,,0.947787,1.844370,,1.958391,,,,,0.266104,0.100000,10.000000,,,0.100000,,,,,,,,,0.100000,0.669803,2.951752,1.068402,1.047915,7.193676,,7.810719,4.264034,1.471203,8.831381,,,10.000000,3.120773,0.100000,1.023272,
Tm21,,,,,,,,,0.100000,,,,,,,,9.464683,,,,,,,,,0.100000,3.838160,,,,,,,,,,1.044097,,0.100000,,,0.100000,,,,,,,,,0.107369,,,4.000493,,
Tm27,,,,,,,,,,,1.013961,0.100000,,,,,,,6.166199,,,,,,,3.262511,,,,,,,,,1.169865,,,,,,,2.757710,1.826624,,,,,,,,0.100000,,,4.934648,,
Tm5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,,,3.818838,,2.370079,4.305236,,,,,,,0.100000,,
Tm5b,,,,,,,,,,,0.713236,,,,,,10.000000,,,,,,,,,,,,,,,,,,4.589129,,,0.100000,,10.000000,1.165220,,,3.057640,5.930091,0.100000,7.460823,,5.266014,,,0.196464,,5.981530,,
Tm5c,,,,,,,,0.277003,,,5.354266,,,,,,5.373199,,,,,,,,,,0.100000,,,,,,,,,1.157940,1.024246,0.220507,1.264134,,3.277571,4.803142,5.998692,1.062705,1.354093,4.867937,0.100000,0.251104,,,,1.590523,3.448189,1.131055,3.519020,
Tm5f,,,,,,,,,,,0.100000,,,,,,,,8.878113,,,,,,,,,2.750437,,,,,,,9.910303,,,,,,0.140927,,,10.000000,4.371811,,5.547640,0.100000,0.100000,,3.629474,,0.998829,2.565125,,
TmY10,,,,,,,,,,,0.100000,,,,,,,,,0.100000,,,,,,,2.371454,,,,0.100000,0.435163,7.884777,,,,,,2.075932,0.251554,1.975856,,,3.901824,,0.104996,0.372795,0.118096,3.126589,,,,1.122393,,0.128483,0.108733
TmY11,,,,,,,,,,,0.100000,0.492440,,,,,,,,,,,,,,4.994797,4.673093,,,,,,,,5.857161,0.100000,4.525844,,,0.100000,,,,,,6.322616,2.367608,,8.979233,4.998516,0.613209,,3.673181,4.659931,6.000648,1.796167
TmY14,,,,,,,,,,,,,,,3.362387,,0.126796,,,5.365278,,,,,,8.851504,,,,1.399291,,0.100000,,,,6.301939,,,,0.100000,,,,,,,,,,,,,,0.467126,,
TmY15,,,,,,,,,,,3.772565,,0.000000,0.100000,0.135712,4.966798,,,0.100000,1.240882,1.062292,4.688365,4.449520,0.692226,,8.711930,0.100000,0.964526,0.100000,,,,,,,,4.560366,,,0.100000,,,1.071997,,,,,,4.774738,1.023324,,0.100000,,0.233922,,
TmY3,,,,,,,0.941176,,0.100000,2.755708,0.100000,1.149081,,,1.009820,,,,0.812375,,,,,,,3.270777,0.100000,,,,3.374053,,,,,,5.424962,,,,,,0.100000,,,,,0.100000,6.221295,1.272792,0.100000,0.100000,,6.909793,,6.352664
TmY4,,,,,,,,,,,,,,,,,,,0.100000,,,,,,,,,,,,,,4.206008,,,0.100000,,,,,6.874385,,,,,,,,,,3.488212,,4.898011,5.809089,0.100000,4.096448
TmY5a,,,,,,,,,2.650377,0.292935,4.996070,,,,,3.200597,5.285272,7.001050,0.100000,,,,,0.872115,,5.556934,3.317551,2.474509,,,,1.108218,,,0.797471,,,,0.100000,2.521638,,2.808417,0.100000,1.010176,,,0.100000,2.772277,2.074739,0.100000,1.390869,3.432228,,,,
TmY9q,,,,,,,,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,,5.655487,,,,,,0.107933,,,,,,,,1.597274,,,6.377100,8.559915,4.885880,1.437015
TmY9q__perp,,,,,,,,,,0.908151,0.146929,,,,,,,,,,,,,,,,,,,,,3.384084,9.257925,,,0.100000,,,2.081884,,,,,,,,,,,,,,2.845141,3.583483,,0.100000
