,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,2.220343,,,4.384555,2.997669,0.100000,0.100000,,,,,,,,,,,,,,,,,,0.100000,,,,0.100000,0.100000,,,,1.929863,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.643794,10.000000,,0.100000,,,0.490951,,0.124759,0.100000,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,2.052471,10.000000,,,0.100000,0.100000,,5.893637,,0.100000,3.421036,0.401413,0.100000,10.000000,,,,,,,,,
R8,,4.397337,8.603797,10.000000,0.100000,0.100000,,0.578341,0.100000,,0.100000,0.100000,,,,,,,,,,,,,8.191608,,,,0.100000,0.100000,0.100000,4.655713,,,0.100000,,10.000000,0.100000,0.100000,,7.765898,6.712870,,,10.000000,0.100000,,10.000000,,0.100000,,,,,0.974294,
L1,0.100000,0.100000,0.100000,0.100000,1.153244,0.100000,0.100000,1.943767,0.701482,1.284852,0.100000,,,,,,0.100000,0.100000,,,,,,,0.100000,4.490852,10.000000,,7.231882,5.574015,,10.000000,,2.091724,,,,0.100000,10.000000,,,,0.100000,,,,,,,,,1.017667,,,,
L2,7.763032,,0.100000,0.100000,0.100000,1.023707,5.817981,0.100000,0.100000,0.784723,0.100000,0.204759,,,,,0.239566,0.442935,0.165850,,,,,,0.100000,0.100000,10.000000,,0.100000,0.152921,,,,0.100000,,10.000000,0.100000,,0.100000,,7.043977,,,,10.000000,,,,,,,10.000000,,,,
L3,,0.100000,0.100000,9.469184,4.855986,,,,1.345470,,0.100000,0.100000,,,,,0.100000,7.933189,6.694679,0.194615,,,,,8.969832,,,,0.100000,0.100000,0.100000,,10.000000,,1.908053,7.529049,,1.012645,0.100000,2.222992,0.100000,1.011814,0.100000,10.000000,10.000000,8.394371,3.096245,1.885055,,,,,0.952868,,0.801490,10.000000
L4,0.100000,,,0.748625,0.194068,2.298523,10.000000,0.100000,0.100000,,,1.486225,,,,,0.100000,0.141270,0.116335,0.173582,,,,,,0.100000,,,,0.100000,0.100000,1.717192,,,,10.000000,0.100000,,,,,,10.000000,,,,,,,,,0.100000,,,,
L5,,,,2.244430,5.378301,,,0.813646,0.719241,0.963601,0.258843,0.100000,,,,,0.254814,0.100000,0.100000,,,,,,10.000000,0.100000,0.100000,,0.595875,5.328411,9.662179,0.100000,,0.100582,0.100000,10.000000,0.100000,0.100000,8.784988,,6.017807,0.644183,0.100000,,0.100000,,,,0.100000,0.100000,7.798363,0.100000,,8.644946,,
Mi1,,5.081081,10.000000,0.100000,0.100000,,,0.100000,0.100000,1.045694,1.649714,0.100000,0.100000,2.327206,0.100000,0.103377,0.312094,2.718785,0.100000,,,,,,10.000000,0.100000,0.100000,3.228095,1.915735,6.315793,10.000000,0.100000,0.100000,,0.100000,10.000000,10.000000,3.456691,4.030266,,8.588474,1.260142,3.195204,,,10.000000,,0.100000,1.004566,6.557435,0.100000,0.100000,0.100000,0.100000,0.100000,10.000000
Tm3,,,,0.100000,0.100000,,,,0.164286,0.100000,0.100000,0.100000,6.204472,0.100000,2.999630,0.100000,,,0.100000,,,0.974297,,1.005877,,0.100000,5.937704,0.100000,0.100000,1.566828,0.100000,4.734962,,,0.100000,10.000000,0.100000,,,9.963881,,,2.295191,,,,10.000000,,0.498280,0.100000,0.100000,10.000000,,0.100000,,
Mi4,,,,,3.150463,0.100000,,6.202742,7.679923,0.100000,0.100000,0.100000,1.174234,0.100000,0.100000,0.463384,0.100000,0.100000,4.492064,0.100000,,,,,10.000000,,10.000000,,9.861704,10.000000,10.000000,9.088293,5.864834,,0.100000,,1.391326,,10.000000,5.354321,7.617875,,3.741932,0.101033,6.500695,4.904744,0.100000,0.100000,1.469378,,2.858520,7.254910,0.973911,7.695297,,
Mi9,,,,,,0.100000,9.739534,,3.005519,4.514732,4.093728,,9.462403,1.953495,9.964753,0.100000,0.436242,0.300641,0.876800,0.223497,,,,,,3.672514,0.100000,0.100000,0.100000,,7.026514,6.313467,0.100000,,2.241158,,1.518520,1.483869,,0.100000,10.000000,1.305809,0.100000,5.178102,0.100000,,1.033311,,1.331939,0.972359,,2.151549,0.100000,9.999331,6.113585,
T4a,,,,,,,,,,,,0.100000,4.769738,0.969919,0.100000,0.950134,,,,,10.000000,,,,,,,,,0.100000,,,,,,0.100000,,,,,,,0.100000,,,,,,,10.000000,,,,,10.000000,0.100000
T4b,,,,,,,,,5.177254,,0.100000,0.858126,10.000000,0.100004,,1.041092,,,,,,0.100000,,,,,,,,,,,,,,6.469028,,,,,,,10.000000,,,,,,0.100000,0.100000,0.100000,,,,,
T4c,,,,,,,,,,,,1.163069,,,5.304373,,,,,,,,10.000000,0.100000,,8.896636,,,,,,,,,,,,,,,,,,,,,,,,0.145686,0.100000,,0.100000,0.100000,,
T4d,,,,,,,,,0.293365,,,,,,1.019965,0.288655,,,,,,,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.000000,10.000000,,0.115366,6.715158,,
Tm1,,,,,8.778421,,,0.100000,0.980342,10.000000,0.100000,0.142243,,,1.001437,,0.228594,0.100000,0.100000,0.100000,9.703207,4.663790,9.053755,8.719618,2.407910,0.100000,0.100000,0.100000,0.100000,3.678788,,3.461506,4.618288,,0.100000,0.100000,,0.100000,0.100000,10.000000,0.100000,1.484243,0.100000,10.000000,,,0.941797,0.100000,,10.000000,,0.100000,0.100000,0.100000,0.100000,9.493591
Tm2,,,,2.097329,2.644394,,,0.100000,8.950261,0.100000,0.100000,0.273762,5.905600,,0.100000,,0.313285,,0.100000,0.206120,10.000000,5.541528,9.022253,9.833323,4.343250,0.141194,0.100000,0.100000,,0.100000,10.000000,10.000000,5.540008,,,0.100000,,,0.100000,,,2.268070,0.162727,,,,,,0.100000,0.100000,0.100000,0.100000,10.000000,3.561117,0.100000,10.000000
Tm4,,,,,5.030623,,,,2.378082,1.065155,0.100000,,,,,,0.100000,0.100000,0.100000,,10.000000,0.100000,8.713081,10.000000,10.000000,0.100000,0.100000,0.100000,3.303180,2.785828,,0.100000,,,10.000000,0.100000,7.716856,,10.000000,,,0.100000,0.100000,,,,,,10.000000,1.793089,0.100000,5.454132,,0.100000,,1.138205
Tm9,,,,,,0.715187,,,,,0.100000,0.100000,,,,,0.100000,0.385389,0.100000,0.100000,8.849624,1.998422,8.070987,8.501235,,0.100000,0.100000,,,,,,0.100000,,,,,,,,10.000000,0.100000,,,,10.000000,0.100000,,,0.100000,10.000000,,0.100000,,0.100000,0.100000
T5a,,,,,,,,,,,,,10.000000,,,,,0.100000,,,5.565888,0.100000,,,,0.100000,,,,,,,,,,,,,,,,,10.000000,,,,,,,1.095393,,,,0.477967,8.220178,0.100000
T5b,,,,,,,,,,,,,,0.100000,,,,,,,0.100000,10.000000,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,0.100000,4.468880,5.462199,,,10.000000,,
T5c,,,,,,,,,,,,,,,0.100000,,,,,,,0.951114,10.000000,0.100000,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,0.159957,0.100000,,0.100000,8.099614,,
T5d,,,,,,,,,,,,,,,10.000000,0.950147,,,,,,,,0.100000,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,9.480495,0.628363,,2.917521,0.100000,,
T1,0.100000,10.000000,10.000000,,1.275273,2.883046,,0.100000,,,,0.100000,,,,,1.990267,3.740280,0.100000,,,,,,,,,,,,,,,0.100000,,,,,,,0.100000,,,,,,,,,,,,1.026356,,,
T2,,,,,,,,0.100000,0.100000,0.100000,,0.386593,,,,,0.100000,0.109212,0.100000,,,,,,,7.003603,0.100000,10.000000,,,,1.114596,,,,,10.000000,,,,,3.210964,0.100000,,0.323899,0.465570,,,0.100000,0.100000,0.100000,0.100000,,0.100000,1.004735,3.533357
T2a,,,,,,,,,0.100000,0.100000,,,,,,,0.100000,,10.000000,,,,,,,0.100000,10.000000,0.100000,3.174828,,,3.542647,1.752532,,10.000000,0.100000,,,,,0.100000,0.509151,,0.100000,0.100000,,10.000000,,,0.100000,10.000000,,0.116125,0.100000,0.100000,6.888895
T3,,,,,,,,,,0.100000,,,,,,0.961106,0.193087,,,,,,,,,1.483767,7.662025,0.100000,,10.000000,,9.991521,,,,,,,0.100000,,,6.218727,,,,,10.000000,,,,,,,3.645906,,0.100000
C2,0.100000,9.612271,0.100000,0.868495,0.100000,4.471418,0.747595,0.625832,0.100000,,0.100000,,,,,,0.710199,,,4.084879,,,,,0.100000,0.100000,2.876640,0.100000,0.100000,10.000000,,,,1.968045,,,,0.100000,10.000000,4.767270,,,7.284328,,,,,,,,,,,,,
C3,5.676545,,,0.100000,0.100000,8.605183,1.402637,1.222100,2.811421,8.399858,0.100000,3.112787,6.398489,0.100000,9.702963,0.100000,1.718632,0.327655,2.191942,5.428045,,,,,9.312090,0.100000,0.354979,0.100000,0.100000,,,,,2.059022,,0.731528,,2.237270,5.818681,,10.000000,7.380612,5.816524,,,,,,,0.100000,,,,,,
Lawf1,0.100000,,,0.210768,3.999291,0.759651,,0.100000,,1.635908,,1.112899,,,,,,,,,,,,,0.100000,,,,,,0.100000,,,0.100010,,,,,,,,,,,,,,,,,,,,,,
Lawf2,0.156755,,,2.839968,2.016238,0.100000,,3.431558,,,,,,,,,0.773934,0.100000,,0.100000,,,,,10.000000,,,,3.302978,0.757972,0.100000,,,0.100638,,1.318166,4.437137,,,,,,,,,,,,,7.174332,,,,0.100000,,
Dm3v,,,,,,,,,,,1.708404,4.426437,,,,,0.100000,2.073117,,,,,,,,,10.000000,,,,,,0.100000,,,,,,,,4.252609,0.100000,,,,,6.190777,,,,,,9.567209,0.100000,0.100000,0.112807
Lai,1.387129,,,0.712565,0.254125,0.100000,,0.215398,,,,,,,,,,,,,,,,,0.121931,,,,,1.883476,,,,1.627731,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,0.100000,,,,,1.024784,0.100000,10.000000,,10.000000,1.000215,,0.100000,6.542269,,,,,,,10.000000,,,,,0.100000,,,,0.100000,,10.000000,0.100000,,1.167863,,,0.100000,,0.100000,,,,3.060998,,,,,,,
Mi13,,,,,,,4.141630,0.803497,0.100000,0.794180,,0.100000,,,,,0.385771,2.813699,0.551689,10.000000,,,,,0.100000,5.291757,8.830782,,,,,,,,,,,,,,1.282962,,,,1.800535,,,,,,,,,0.994021,,
Mi14,,,,,3.729004,,,0.100000,,,,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,10.000000,0.100000,,7.596923,,,,,,,,10.000000,,,,,1.028910,,0.100000,,,,,,,,,10.000000,,9.715280,,
Mi15,,,,,,,,,,,0.100000,,,,,,,,10.000000,,,,,,0.153145,,10.000000,,,0.100000,1.854537,,,,10.000000,,0.100000,0.100000,9.969334,,,2.421264,0.964686,10.000000,,10.000000,,,,,,,,0.100000,,
Mi2,,,,,,,,,0.754971,,,,,,,,1.142779,,0.738356,,,,,,,0.561880,2.762951,4.392510,,,,,,,,,10.000000,,,,2.567323,2.859538,0.100000,,,,,10.000000,,,,,,0.955131,,
Tm16,,,,,,,,,0.100000,,0.100000,1.261430,,,,,1.786642,8.070125,0.100000,2.376903,,,,,,0.100000,,,,2.891527,7.451236,0.100000,,,10.000000,,,,,,10.000000,1.010315,6.146615,,,0.100000,3.752773,0.100000,0.100000,0.456672,0.100000,,,0.100000,,5.298171
Tm20,,,,,,,,,,,1.765429,0.194478,,,,,0.100000,0.100000,,1.115126,,,,,4.491469,1.491465,10.000000,,,10.000000,,,,,,,,,1.045627,5.160473,2.380272,3.101978,0.960756,2.057558,,6.033682,0.100000,0.100000,0.100000,,,0.100000,1.200442,0.100000,1.020090,
Tm21,,,,,,,,,0.873515,,,,,,,,0.905887,,,,,,,,,0.100000,0.100000,,,,,,,,,,0.967787,,10.000000,,,1.246963,,,,,,,,,0.100000,,,1.484666,,
Tm27,,,,,,,,,,,0.209909,5.496673,,,,,,,0.100000,,,,,,,1.235516,,,,,,,,,2.425029,,,,,,,0.100000,5.007645,,,,,,,,0.100000,,,0.763590,,
Tm5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.000000,,,5.434132,,0.100000,4.940607,,,,,,,0.209395,,
Tm5b,,,,,,,,,,,0.100000,,,,,,10.000000,,,,,,,,,,,,,,,,,,0.100000,,,0.100000,,0.100000,5.385231,,,6.385370,5.011961,9.517366,0.100000,,7.496093,,,0.100000,,7.036057,,
Tm5c,,,,,,,,0.763781,,,0.100000,,,,,,0.100000,,,,,,,,,,0.100000,,,,,,,,,0.100000,0.972382,1.939077,10.000000,,5.661682,1.420849,10.000000,10.000000,8.879582,7.479525,10.000000,10.000000,,,,0.100000,7.628149,7.148006,0.100000,
Tm5f,,,,,,,,,,,0.100000,,,,,,,,10.000000,,,,,,,,,0.100000,,,,,,,10.000000,,,,,,0.100000,,,4.256285,3.235698,,3.538242,3.022528,0.100000,,0.100000,,0.991785,10.000000,,
