idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.000000,3.242387,-20.000000,0.968613,0.464123,10.000000,199.171125,0.000000,0.000000,20.295366,20.298368
1,R7,1.000000,10.000000,-19.999197,1.041860,-0.181350,90.203697,209.483379,0.000000,0.000000,19.992400,19.993079
2,R8,1.000000,7.783703,-20.000000,1.025093,0.247527,10.000000,205.277127,0.000000,0.000000,20.015851,20.042329
3,L1,1.000000,3.294978,6.385587,1.280453,-0.061246,10.000000,254.472315,0.000000,0.600000,-0.230370,-0.386486
4,L2,1.000000,5.382989,8.002443,1.029073,-0.147463,10.000000,158.680934,0.000000,0.600000,-0.334860,-0.522370
5,L3,1.000000,2.528965,1.575882,1.481999,-2.027292,28.086075,204.645114,0.000000,0.000000,0.356768,2.812312
6,L4,1.000000,5.324165,0.527658,0.432072,0.449896,10.000000,282.359404,0.000000,1.000000,0.000000,-0.192491
7,L5,1.000000,9.425336,1.102399,0.822499,-0.970131,10.000000,170.513177,0.000000,1.000000,0.000000,0.625608
8,Mi1,1.000000,8.175042,0.975723,3.066697,-10.165150,11.265227,194.895554,0.000000,0.000000,-8.727441,-6.460265
9,Tm3,1.000000,2.496231,2.875675,1.172961,-1.870979,10.000000,202.086244,0.000000,0.000000,-0.868042,2.398538
10,Mi4,1.000000,10.000000,-0.312381,3.659559,2.123425,10.000000,200.360059,0.000000,0.000000,-0.838624,-1.267627
11,Mi9,1.000000,5.505817,-0.718609,2.325396,1.759541,19.906223,196.615098,0.000000,0.000000,0.830118,1.697644
12,T4a,1.000000,0.100000,-0.812835,1.013462,0.062806,88.036333,195.195679,0.000000,0.000000,-0.386559,-0.536656
13,T4b,1.000000,9.080399,-2.036257,0.964035,0.336741,34.839381,196.433270,0.000000,0.000000,0.537865,1.018293
14,T4c,1.000000,9.985781,-2.838451,1.011110,0.496040,10.000000,198.977258,0.000000,0.000000,0.867290,1.924884
15,T4d,1.000000,9.258521,-2.184575,1.038381,0.035649,10.000000,201.801034,0.000000,0.000000,0.079602,0.588070
16,Tm1,1.000000,4.256916,-6.837368,1.400277,7.623999,10.000000,192.381164,0.000000,0.000000,7.478799,6.574421
17,Tm2,1.000000,10.000000,-9.654274,0.894948,8.073550,10.000000,205.094209,0.000000,0.000000,7.792674,7.469251
