,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,1.784218,1.127198,2.535118,0.311107,,,,,,,,,,,,,,,,,,6.756066,,,,0.100000,0.100000,,,,2.309961,,,,,,,,,,,,,,,,,,,,,,
R7,,,6.267580,1.659278,,6.943515,,,1.440419,,0.100000,10.000000,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,0.956771,6.515831,,,0.100000,0.996977,,5.698678,,0.100000,9.301228,3.567423,9.896957,0.580441,,,,,,,,,
R8,,0.706075,8.213191,5.490770,0.100000,6.829468,,0.104367,0.100000,,0.100000,10.000000,,,,,,,,,,,,,5.978141,,,,5.043811,0.100000,0.100000,0.982805,,,8.449356,,2.892787,0.100000,0.970766,,9.877203,1.014505,,,0.100000,9.938528,,0.100000,,10.000000,,,,,1.032393,
L1,0.100000,0.100000,0.100000,0.100000,1.536122,4.315259,0.100000,4.901914,4.478285,3.667370,0.100000,,,,,,0.100000,1.466467,,,,,,,4.417685,9.971839,10.000000,,0.100000,2.537801,,0.993784,,1.019452,,,,8.877247,0.980313,,,,10.000000,,,,,,,,,5.558117,,,,
L2,10.000000,,0.472024,0.100000,1.573753,1.413624,9.819064,0.100000,0.100000,1.379731,0.103297,0.649024,,,,,1.012584,1.177327,0.907503,,,,,,0.224836,10.000000,0.100000,,10.000000,0.100000,,,,0.100000,,0.100000,0.100000,,1.040157,,0.685283,,,,0.100000,,,,,,,2.039736,,,,
L3,,0.100000,9.581516,0.100000,0.100000,,,,0.747591,,0.100000,2.292619,,,,,10.000000,10.000000,10.000000,1.630572,,,,,7.138028,,,,0.100000,8.153280,0.100000,,0.984001,,4.084693,3.306154,,1.047758,0.100000,0.953692,0.832841,1.028651,4.206082,6.582935,0.336604,1.309376,1.936084,0.262026,,,,,1.031199,,1.021129,1.037082
L4,10.000000,,,5.499875,0.100000,0.100000,0.100000,0.100000,0.100000,,,0.100000,,,,,0.100000,3.395814,8.995287,3.911329,,,,,,1.296933,,,,0.100000,0.100000,1.027586,,,,0.100000,7.696466,,,,,,7.747894,,,,,,,,,0.100000,,,,
L5,,,,0.100000,0.100000,,,6.779509,7.035966,9.247965,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,10.000000,3.852635,0.100000,,10.000000,3.604437,9.950655,0.968057,,0.100000,7.345977,0.100000,10.000000,0.389761,0.100000,,1.169635,0.100000,0.902044,,0.797149,,,,4.464941,8.329390,10.000000,3.654353,,10.000000,,
Mi1,,10.000000,5.053575,0.489330,2.235904,,,0.100000,2.547744,0.100000,10.000000,0.100000,0.100000,8.663478,10.000000,7.636878,0.100000,0.100000,0.241904,,,,,,2.023852,0.100000,0.705459,0.100000,0.100000,0.100000,9.748628,0.100000,10.000000,,0.100000,0.516621,2.319956,9.966731,0.100000,,0.100000,0.100000,7.416382,,,10.000000,,0.100000,1.013468,0.100000,7.506318,0.100000,2.104044,1.813578,0.100000,0.100000
Tm3,,,,0.100000,0.100000,,,,0.340870,7.880554,0.100000,3.597666,0.100000,4.545812,7.766001,0.458763,,,0.100000,,,0.962007,,1.026609,,0.100000,3.907995,0.100000,2.334440,10.000000,9.894944,0.995579,,,7.856421,2.598370,0.100000,,,0.985507,,,0.100000,,,,0.100000,,5.141130,6.512130,9.900933,0.115442,,5.196767,,
