idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.216795,0.626615,45.822044,1.000000,-48.008021,-0.400000,-47.798259
1,R2,0.383488,0.660830,45.822044,1.000000,-48.008021,-0.400000,-47.798259
2,R3,0.294827,0.691123,45.822044,1.000000,-48.008021,-0.400000,-47.798259
3,R4,0.336317,0.655987,45.822044,1.000000,-48.008021,-0.400000,-47.798259
4,R5,0.254686,0.694495,45.822044,1.000000,-48.008021,-0.400000,-47.798259
5,R6,0.217483,0.759613,45.822044,1.000000,-48.008021,-0.400000,-47.798259
6,R7,0.240959,0.205269,53.945775,1.000000,-48.008021,-0.400000,-47.798259
7,R8,0.361061,0.646376,49.615943,1.000000,-48.008021,-0.400000,-47.798259
8,L1,0.772448,0.719783,51.865522,1.000000,-48.008021,-0.400000,-47.798259
9,L2,0.758967,0.371963,46.825383,1.000000,-48.008021,-0.400000,-47.798259
10,L3,0.719725,0.291943,0.194666,1.000000,-48.008021,-0.400000,-47.798259
11,L4,0.458451,0.327978,0.000000,1.000000,-48.008021,-0.400000,-47.798259
12,L5,0.743054,0.370594,51.035862,1.000000,-48.008021,-0.400000,-47.798259
13,Lawf1,0.402607,0.418784,0.000000,1.000000,-48.008021,-0.400000,-47.798259
14,Lawf2,0.295204,0.434007,0.000000,1.000000,-48.008021,-0.400000,-47.798259
15,Am,0.296199,0.252154,0.000000,1.000000,-48.008021,-0.400000,-47.798259
16,C2,0.209086,0.283869,0.000000,1.000000,-48.008021,-0.400000,-47.798259
17,C3,0.271210,0.347114,0.000000,1.000000,-48.008021,-0.400000,-47.798259
18,CT1(Lo1),0.391505,0.274984,0.000000,1.000000,-48.008021,-0.400000,-47.798259
19,CT1(M10),0.725517,0.752646,0.000000,1.000000,-48.008021,-0.400000,-47.798259
20,Mi1,0.716063,0.364323,0.000000,1.000000,-48.008021,-0.400000,-47.798259
21,Mi2,0.267736,0.227883,0.000000,1.000000,-48.008021,-0.400000,-47.798259
22,Mi3,0.304051,0.301859,0.000000,1.000000,-48.008021,-0.400000,-47.798259
23,Mi4,0.266987,0.375923,0.000000,1.000000,-48.008021,-0.400000,-47.798259
24,Mi9,0.666959,0.763194,0.000000,1.000000,-48.008021,-0.400000,-47.798259
25,Mi10,0.535733,0.423864,0.000000,1.000000,-48.008021,-0.400000,-47.798259
26,Mi11,0.479396,0.555110,0.000000,1.000000,-48.008021,-0.400000,-47.798259
27,Mi12,0.281953,0.238936,0.000000,1.000000,-48.008021,-0.400000,-47.798259
28,Mi13,0.221391,0.328414,0.000000,1.000000,-48.008021,-0.400000,-47.798259
29,Mi14,0.242522,0.213684,0.000000,1.000000,-48.008021,-0.400000,-47.798259
30,Mi15,0.375736,0.252347,0.000000,1.000000,-48.008021,-0.400000,-47.798259
