idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,2.410282,1.008420,0.979358,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
1,C3,1.201809,0.393637,0.924579,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
2,L1,1.730856,0.335591,5.257531,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
3,L2,0.431514,0.519833,6.243699,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
4,L3,0.238801,0.226776,1.869260,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
5,L4,0.100000,0.100000,2.418902,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
6,L5,1.201809,0.393637,4.142025,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
7,Mi1,0.572916,0.100000,1.686088,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
8,Mi4,0.572916,0.100000,6.196929,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
9,Mi9,0.343977,3.034812,2.101809,46.583497,52.928655,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
10,R1-6,3.594149,0.974428,1.058082,52.965795,51.354020,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
11,R7,5.189173,6.469779,1.044140,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
12,R8,1.099566,0.787076,1.019111,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
13,T1,0.772346,4.245364,0.930432,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
14,T2,8.055617,1.567969,1.029273,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
15,T2a,0.134950,0.185800,1.057513,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
16,T3,0.134950,0.185800,1.034882,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
17,T4a,0.100000,0.100000,0.935173,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
18,T4b,0.434047,0.590309,1.029077,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
19,T4c,0.100000,0.139516,0.986531,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
20,T4d,0.128546,0.377834,1.043417,0.000000,0.051300,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
21,T5a,5.189173,6.469779,0.965400,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
22,T5b,2.455933,0.774492,1.070614,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
23,T5c,3.594149,0.974428,1.086052,52.965795,51.354020,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
24,T5d,5.189173,6.469779,1.036058,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
25,Tm1,1.248012,0.299028,1.078214,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
26,Tm2,1.730856,0.335591,0.966973,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
27,Tm20,8.055617,1.567969,0.952994,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
28,Tm21,5.228796,0.100000,0.954669,0.060537,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
29,Tm3,0.111307,0.111272,2.649980,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
30,Tm4,8.055617,1.567969,2.798539,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
31,Tm9,0.238801,0.226776,2.214782,0.000000,0.000000,-49.301067,-0.200000,-53.414210,-46.784579,-0.200000,-51.710567
