,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,2.121254,1.556455,0.604838,0.100000,,,,,,,,,,,,,,,,,,0.100000,,,,2.482875,8.001209,,,,0.277620,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.309650,10.000000,,0.370826,,,0.100000,,0.100000,2.510765,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,1.280961,10.000000,,,0.100000,0.100000,,0.609273,,0.771016,2.095612,0.100000,0.100000,0.100000,,,,,,,,,
R8,,1.847302,10.000000,10.000000,0.100000,1.691567,,0.100000,0.100000,,0.100000,3.344072,,,,,,,,,,,,,0.100000,,,,0.100000,0.100000,0.100000,0.100000,,,0.100000,,0.100000,0.100000,10.000000,,3.574291,0.100000,,,0.100000,2.286227,,2.436599,,3.266637,,,,,1.002005,
L1,0.100000,0.100000,0.100000,0.100000,3.425396,0.100000,0.100000,1.828934,0.546420,0.931592,1.246426,,,,,,0.100000,0.100000,,,,,,,10.000000,0.100000,10.000000,,1.617270,0.752966,,0.100000,,8.380176,,,,10.000000,10.000000,,,,10.000000,,,,,,,,,9.447724,,,,
L2,10.000000,,0.100000,0.100000,4.039395,0.100000,2.499257,0.100000,0.190233,0.100000,0.100000,0.262937,,,,,0.390214,0.556149,1.231043,,,,,,0.100000,10.000000,0.100000,,3.000925,1.285477,,,,2.127976,,6.885103,0.100000,,1.320032,,0.100000,,,,0.100000,,,,,,,0.861365,,,,
L3,,0.100000,3.873527,2.102136,0.100000,,,,0.100000,,0.100000,1.690514,,,,,6.533447,10.000000,10.000000,1.220165,,,,,5.670648,,,,0.100000,3.901358,1.647932,,0.100000,,10.000000,1.732264,,0.100868,0.100000,0.100000,0.100000,1.030215,0.100000,0.100000,0.100000,2.501166,0.678761,0.100000,,,,,0.977578,,1.218608,7.558082
L4,10.000000,,,0.100000,1.614728,0.100000,0.100000,10.000000,10.000000,,,0.100000,,,,,0.100000,0.100000,0.805358,0.923634,,,,,,5.151024,,,,0.100000,0.100000,0.100000,,,,0.100000,10.000000,,,,,,10.000000,,,,,,,,,3.534037,,,,
L5,,,,0.100000,0.100000,,,8.922517,0.356855,4.630996,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,10.000000,0.100000,10.000000,,0.100000,0.179368,0.100000,0.100000,,10.000000,8.531680,0.100000,10.000000,0.100000,2.477338,,4.630961,6.153782,0.100000,,10.000000,,,,0.100000,10.000000,0.100000,0.948363,,10.000000,,
Mi1,,10.000000,0.100000,0.100000,3.940707,,,0.100000,0.100000,0.100000,9.990127,0.100000,0.107995,0.100000,0.234225,0.962962,0.100000,10.000000,0.100000,,,,,,0.929436,0.100000,1.770416,0.380281,0.100000,1.003638,0.100000,0.100000,10.000000,,5.471166,3.974343,10.000000,0.100000,5.454636,,6.649471,10.000000,0.100000,,,10.000000,,1.672220,0.962039,0.100000,8.877286,3.818950,10.000000,0.100000,0.100000,0.100000
Tm3,,,,3.196348,0.100000,,,,0.100000,1.332339,1.224775,0.100000,9.900280,2.165749,5.293964,9.133824,,,0.100000,,,1.029784,,1.031873,,0.100000,0.100000,0.100000,0.100000,6.452109,7.152106,0.614461,,,8.684555,0.100000,1.124167,,,3.664389,,,0.100000,,,,0.100000,,0.100000,4.186208,5.767397,0.100000,,2.935286,,
