idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.744215,0.939814,0.000000,1.000000,-50.692892,-0.205519,-48.244370
1,R2,0.670696,1.016594,0.000000,1.000000,-50.692892,-0.205519,-48.244370
2,R3,0.733485,0.913548,0.000000,1.000000,-50.692892,-0.205519,-48.244370
3,R4,0.584783,0.930524,0.000000,1.000000,-50.692892,-0.205519,-48.244370
4,R5,0.590836,0.964680,0.000000,1.000000,-50.692892,-0.205519,-48.244370
5,R6,0.479147,0.914007,0.000000,1.000000,-50.692892,-0.205519,-48.244370
6,R7,0.104485,0.883458,0.000000,1.000000,-50.692892,-0.205519,-48.244370
7,R8,0.100000,1.015108,0.000000,1.000000,-50.692892,-0.205519,-48.244370
8,L1,0.627643,0.640734,46.397485,0.964718,-50.692892,-0.205519,-48.244370
9,L2,0.439982,0.175954,48.773042,0.940582,-50.692892,-0.205519,-48.244370
10,L3,0.824674,1.009243,0.000000,1.438144,-50.692892,-0.205519,-48.244370
11,L4,0.956741,0.517402,0.000000,1.475346,-50.692892,-0.205519,-48.244370
12,L5,0.862982,0.425137,51.910067,1.492385,-50.692892,-0.205519,-48.244370
13,Lawf1,0.874433,0.706374,0.000000,1.000000,-50.692892,-0.205519,-48.244370
14,Lawf2,0.124054,0.100000,0.000000,1.000000,-50.692892,-0.205519,-48.244370
15,Am,0.275148,0.111053,0.000000,1.000000,-50.692892,-0.205519,-48.244370
16,C2,0.459917,0.549679,0.000000,1.000000,-50.692892,-0.205519,-48.244370
17,C3,0.739276,0.884736,0.000000,1.000000,-50.692892,-0.205519,-48.244370
18,CT1(Lo1),0.346697,0.294715,0.000000,1.000000,-50.692892,-0.205519,-48.244370
19,CT1(M10),0.693018,0.729221,0.000000,1.000000,-50.692892,-0.205519,-48.244370
20,Mi1,0.922352,0.691388,0.000000,1.460165,-50.692892,-0.205519,-48.244370
21,Mi2,0.353851,0.391759,0.000000,1.000000,-50.692892,-0.205519,-48.244370
22,Mi3,0.684261,0.593900,0.000000,1.000000,-50.692892,-0.205519,-48.244370
23,Mi4,0.924535,0.856244,0.000000,1.491744,-50.692892,-0.205519,-48.244370
24,Mi9,0.959720,0.878124,0.000000,1.405080,-50.692892,-0.205519,-48.244370
25,Mi10,0.378418,0.391534,0.000000,1.000000,-50.692892,-0.205519,-48.244370
26,Mi11,0.556410,0.426860,0.000000,1.000000,-50.692892,-0.205519,-48.244370
27,Mi12,0.747942,0.592615,0.000000,1.000000,-50.692892,-0.205519,-48.244370
28,Mi13,0.323181,0.391985,0.000000,1.000000,-50.692892,-0.205519,-48.244370
29,Mi14,1.005272,1.002044,0.000000,1.000000,-50.692892,-0.205519,-48.244370
30,Mi15,0.903172,0.994335,0.000000,1.000000,-50.692892,-0.205519,-48.244370
31,T1,0.197655,0.100000,0.000000,1.000000,-50.692892,-0.205519,-48.244370
32,T2,0.478194,0.453928,0.000000,1.000000,-50.692892,-0.205519,-48.244370
33,T2a,0.407429,0.556303,0.000000,1.000000,-50.692892,-0.205519,-48.244370
34,T3,0.547297,0.709839,0.000000,1.000000,-50.692892,-0.205519,-48.244370
