,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,4.453058,,,2.812583,0.100000,0.200897,0.100000,,,,,,,,,,,,,,,,,,0.100000,,,,0.100000,10.000000,,,,1.586006,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.562926,3.087288,,0.100000,,,4.068938,,0.292045,0.622225,,,,,,,,,,,,,,,,,,9.989117,0.100000,,,5.748342,0.100000,,,9.699920,0.100000,,9.335715,,0.100000,0.100000,0.778789,5.779301,10.000000,,,,,,,,,
R8,,0.396992,10.000000,6.210548,0.100000,0.670454,,0.100000,0.100000,,0.100000,1.148388,,,,,,,,,,,,,3.578475,,,,8.062270,0.117804,10.000000,8.701042,,,0.100000,,10.000000,3.210979,10.000000,,9.746982,7.449150,,,10.000000,0.972548,,10.000000,,10.000000,,,,,0.987950,
L1,0.100000,0.100000,0.100000,0.100000,10.000000,3.672665,0.115506,5.276039,0.609224,2.540253,0.100000,,,,,,2.779186,4.081866,,,,,,,4.703877,10.000000,3.519460,,5.782802,0.100000,,10.000000,,9.996932,,,,0.100000,6.344656,,,,0.100000,,,,,,,,,0.100000,,,,
L2,8.527071,,0.100000,10.000000,10.000000,6.103384,8.442966,0.100000,0.100000,10.000000,0.100000,6.613073,,,,,0.787158,0.771763,1.200134,,,,,,3.291508,5.241004,5.389152,,7.121012,0.146178,,,,8.636952,,1.801867,2.517140,,0.100000,,0.271983,,,,10.000000,,,,,,,1.472370,,,,
L3,,0.723830,0.100000,10.000000,6.798166,,,,0.100000,,0.119233,0.669486,,,,,5.761189,10.000000,0.100000,9.046804,,,,,0.945013,,,,0.100000,0.100000,0.100000,,6.668290,,0.100000,0.700970,,10.000000,0.100000,10.000000,3.779882,1.022284,1.839573,10.000000,1.715529,4.238719,10.000000,6.034193,,,,,1.049072,,10.000000,0.613508
L4,0.100000,,,4.472402,8.704690,0.492618,0.100000,0.100000,0.100000,,,0.100000,,,,,1.241689,1.292027,0.352577,1.908682,,,,,,6.601526,,,,0.266250,9.770538,0.100000,,,,10.000000,0.100000,,,,,,7.799300,,,,,,,,,4.829700,,,,
L5,,,,0.100000,7.971612,,,10.000000,3.935006,3.265188,0.348401,1.283623,,,,,4.670164,2.717757,0.100000,,,,,,2.339319,0.243999,10.000000,,0.100000,0.100000,9.605479,0.100000,,9.438037,10.000000,0.100000,7.489582,6.304773,0.100000,,0.106347,0.100000,4.190472,,0.100000,,,,0.592369,0.791728,0.998613,8.509635,,1.721487,,
Mi1,,10.000000,10.000000,0.100000,9.683672,,,5.389696,5.311464,1.148190,5.416244,0.100000,3.106961,2.980345,2.291834,2.845909,1.408262,0.100000,0.100000,,,,,,3.851899,4.775165,10.000000,9.639695,0.100000,7.050944,0.100000,8.096084,9.999309,,10.000000,0.716921,0.100000,10.000000,0.557153,,0.100000,5.765071,9.340662,,,10.000000,,0.100000,1.025361,0.100000,0.100000,9.481765,5.191109,0.100000,0.100000,7.711666
Tm3,,,,0.100000,10.000000,,,,1.549036,2.317146,0.105438,0.100000,3.479341,4.996618,3.434108,4.278785,,,1.393435,,,1.008728,,0.971583,,2.211713,10.000000,6.757035,10.000000,6.801494,0.100000,4.697545,,,0.100000,0.100000,9.752948,,,10.000000,,,6.464788,,,,2.631593,,0.100000,3.351825,0.100000,5.013819,,0.100000,,
