idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.183496,0.290415,0.992279,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
1,C3,4.108267,0.100000,0.900914,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
2,L1,2.385777,7.923432,7.408091,51.014614,45.118401,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
3,L2,2.224622,2.495985,6.562385,54.369892,46.655727,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
4,L3,0.100000,0.108871,1.476283,0.000000,0.024497,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
5,L4,52.796326,0.614613,4.849526,22.908815,19.415451,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
6,L5,2.419895,3.842314,13.072691,52.857193,44.487164,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
7,Mi1,0.315910,1.075167,3.002964,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
8,Mi4,0.104914,0.100000,11.886017,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
9,Mi9,1.590551,9.691677,3.773870,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
10,R1-6,3.442268,1.413761,1.005337,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
11,R7,6.144056,0.354592,0.910488,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
12,R8,2.495006,0.170934,0.941173,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
13,T1,0.100000,0.100000,1.002142,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
14,T2,1.591471,0.410209,0.990375,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
15,T2a,0.174830,3.273915,0.944364,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
16,T3,0.100000,0.100000,0.998041,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
17,T4a,0.142197,3.345925,1.032917,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
18,T4b,1.447936,0.814848,1.004918,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
19,T4c,0.100000,6.390856,1.016987,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
20,T4d,2.536894,3.470036,0.907167,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
21,T5a,12.797675,13.241546,1.020419,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
22,T5b,0.100000,0.100000,0.913624,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
23,T5c,36.657898,15.642967,1.052254,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
24,T5d,15.441534,13.854906,1.011901,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
25,Tm1,0.209726,0.221517,2.698290,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
26,Tm2,1.023639,0.167637,1.732262,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
27,Tm20,4.315138,0.642393,1.016709,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
28,Tm21,27.717968,59.750957,1.025487,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
29,Tm3,1.101483,2.000431,5.854054,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
30,Tm4,0.100000,0.100000,9.232085,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
31,Tm9,2.852938,0.362908,4.434299,0.000000,0.000000,-30.000000,-0.200000,-41.077045,-49.378376,-0.400000,-44.002956
