cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,1.048704,17.197948,2.883451,1.495031,-1.903340,-22.973454,14.163866,206.185440,195.923645,0.043310,17.102640,17.197948,17.148478,-0.049471
1,R7,1.003470,12.042388,2.883451,7.338220,8.598098,-33.261223,27.758743,206.057327,198.190430,0.000000,12.310873,12.042388,12.608298,0.565910
2,R8,1.027532,-1.147413,2.883451,2.047266,-1.417507,-23.724390,10.000000,183.370590,204.474884,1.000000,-1.417506,-1.147413,-2.344561,-1.197149
3,L1,1.007938,-8.013807,2.883451,2.427583,0.693944,-25.622040,10.555458,206.341858,212.638763,0.774217,-7.666476,-8.013807,-7.420834,0.592974
4,L2,1.009220,0.894162,2.883451,3.679485,2.444748,-27.193106,10.780777,199.476730,209.418518,0.936368,2.048124,0.894162,2.461356,1.567193
5,L3,0.963125,-16.583931,2.883451,1.257138,-2.785476,-21.809175,10.000000,206.222992,189.805496,0.937373,-5.526124,-16.583931,-13.475258,3.108673
6,L4,0.978297,17.925123,2.883451,2.721227,-0.335310,-24.439037,10.000000,211.735046,208.766373,0.017545,19.812805,17.925123,19.911520,1.986397
7,L5,0.957848,-7.168709,2.883451,2.485631,0.112914,-25.393497,13.716840,194.925690,219.952896,0.104740,-7.048975,-7.168709,-7.763517,-0.594808
8,Mi1,0.950831,-29.252897,2.883451,1.619838,-1.183008,-24.246002,10.000000,202.136093,195.214874,0.079301,-34.418968,-29.252897,-33.140553,-3.887655
9,Tm3,1.002857,-1.393131,2.883451,2.143489,-2.564615,-22.494215,16.184750,204.469223,200.670547,0.064566,-13.199582,-1.393131,-6.790581,-5.397449
10,Mi4,1.030892,-11.906028,2.883451,3.449181,-7.499657,-17.860907,99.759804,212.246964,196.629135,0.000000,-17.090418,-11.906028,-15.710337,-3.804309
11,Mi9,0.978968,-2.893820,2.883451,2.303231,-5.486602,-20.279236,29.385065,198.954605,204.642700,0.313939,-6.357928,-2.893820,-2.434611,0.459209
12,T4a,0.929990,2.702761,2.883451,1.950211,4.593781,-29.344036,18.667025,199.853638,194.087646,0.003069,1.986696,2.702761,1.397669,-1.305092
13,T4b,0.868991,-15.059438,2.883451,0.857105,1.257947,-27.720469,16.269241,207.911713,190.973480,0.004145,-15.621993,-15.059438,-16.949640,-1.890203
14,T4c,1.272710,0.740293,2.883451,0.654663,-3.184992,-21.945614,14.327226,184.210785,232.884644,0.508815,-1.880694,0.740293,-0.732765,-1.473058
15,T4d,0.892569,10.050965,2.883451,4.906543,11.913836,-37.123798,19.973261,204.367310,201.004364,0.193004,8.655511,10.050965,9.277705,-0.773260
16,Tm1,0.962022,15.230959,2.883451,1.686867,0.492731,-25.668552,18.380384,185.442413,214.247604,0.000000,20.065369,15.230959,17.263870,2.032911
