,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,4.055731,0.260955,1.745475,9.523898,,,,,,,,,,,,,,,,,,9.585161,,,,10.000000,10.000000,,,,0.396373,,,,,,,,,,,,,,,,,,,,,,
R7,,,8.640647,10.000000,,3.050386,,,1.082410,,0.716562,2.760917,,,,,,,,,,,,,,,,,,0.100000,0.990126,,,0.331925,0.100000,,,0.100000,1.918844,,8.607557,,0.100000,2.046366,5.506239,10.000000,0.100000,,,,,,,,,
R8,,0.100000,10.000000,10.000000,0.100000,3.233173,,0.100000,0.100000,,0.100000,5.887064,,,,,,,,,,,,,10.000000,,,,2.179153,3.828881,4.278797,7.252179,,,4.308038,,10.000000,0.100000,1.081197,,10.000000,1.325804,,,0.100000,10.000000,,2.575957,,0.100000,,,,,0.986359,
L1,0.100000,8.000663,0.100000,5.037668,5.732127,4.147926,1.727984,0.100000,1.856467,2.548078,0.100000,,,,,,0.100000,0.100000,,,,,,,5.638974,0.100000,0.100000,,0.100000,0.100000,,0.100000,,10.000000,,,,0.100000,0.100000,,,,0.100000,,,,,,,,,0.100000,,,,
L2,0.839248,,10.000000,0.100000,5.770401,2.678954,10.000000,2.570055,2.425096,0.100000,2.584004,2.435753,,,,,1.900077,2.346372,4.080049,,,,,,0.435364,0.100000,10.000000,,0.100000,1.680486,,,,10.000000,,2.769035,4.043580,,0.100000,,0.100000,,,,5.214181,,,,,,,0.100000,,,,
L3,,0.100000,10.000000,4.040598,10.000000,,,,0.100000,,0.100000,10.000000,,,,,0.100000,0.977117,10.000000,10.000000,,,,,0.100000,,,,1.045906,2.746962,0.100000,,10.000000,,10.000000,10.000000,,0.962661,10.000000,1.015433,1.649025,0.997203,0.287218,0.837551,0.990251,10.000000,0.100000,0.960703,,,,,1.025803,,10.000000,0.100000
L4,10.000000,,,0.100000,0.100000,3.902199,0.100000,10.000000,5.180896,,,0.100000,,,,,8.253538,3.846298,0.100000,0.779240,,,,,,6.266295,,,,2.044052,0.100000,10.000000,,,,10.000000,10.000000,,,,,,0.100000,,,,,,,,,4.332043,,,,
L5,,,,0.100000,0.100000,,,9.831578,3.661347,8.328063,3.290940,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,10.000000,10.000000,0.100000,,7.959592,8.734850,0.100000,3.939237,,1.785259,10.000000,10.000000,1.423943,10.000000,7.747079,,0.100000,4.946134,6.784108,,10.000000,,,,0.100000,0.100000,0.918963,7.215486,,9.584014,,
Mi1,,10.000000,0.100000,8.658957,0.100000,,,0.100000,8.819705,3.755499,10.000000,0.100000,1.241725,6.174897,0.100000,6.277735,0.100000,0.100000,1.878639,,,,,,4.459796,0.100000,3.099545,0.992730,0.212126,0.100000,10.000000,10.000000,1.984260,,10.000000,0.100000,10.000000,1.873581,1.337984,,2.249384,4.981020,3.983161,,,0.985180,,0.100000,0.997492,6.292081,9.432646,0.100000,0.147847,0.100000,5.131806,8.705494
Tm3,,,,1.163593,0.100000,,,,4.195222,1.946958,10.000000,0.100000,6.600900,0.100000,3.142350,0.128609,,,8.491324,,,1.043353,,0.955762,,2.883059,0.317455,0.407303,10.000000,6.591149,0.100000,0.100000,,,10.000000,6.643192,0.100000,,,0.952260,,,0.100000,,,,10.000000,,10.000000,2.235190,0.100000,1.477983,,2.587965,,
Mi4,,,,,0.902920,6.045705,,0.100000,0.100000,4.039189,10.000000,1.297873,0.100000,10.000000,0.383253,4.367713,2.157987,0.100000,0.100000,3.548509,,,,,10.000000,,10.000000,,0.100000,0.100000,10.000000,7.064988,10.000000,,0.100000,,0.100000,,10.000000,1.174614,4.460667,,1.727933,3.667675,8.127085,0.101905,0.100000,0.207346,0.463707,,0.100000,4.460580,1.010994,3.525313,,
Mi9,,,,,,0.530187,0.100000,,10.000000,6.929001,0.101877,,10.000000,10.000000,0.100000,0.100000,10.000000,10.000000,0.539907,0.100000,,,,,,0.100000,10.000000,10.000000,10.000000,,1.294416,10.000000,0.682334,,0.112489,,0.100000,0.534305,,0.233314,10.000000,6.470678,0.100000,1.020055,0.100000,,0.971950,,0.794971,0.999437,,9.904046,10.000000,0.100000,0.999040,
T4a,,,,,,,,,,,,3.890855,0.100000,1.027816,1.028824,0.988060,,,,,7.927876,,,,,,,,,0.100000,,,,,,9.351733,,,,,,,0.100000,,,,,,,10.000000,,,,,0.100000,0.100000
T4b,,,,,,,,,2.077481,,0.100000,0.776530,0.100000,0.100000,,1.033326,,,,,,4.641151,,,,,,,,,,,,,,0.100000,,,,,,,9.857819,,,,,,0.100000,0.455097,0.100000,,,,,
T4c,,,,,,,,,,,,6.600673,,,1.592406,,,,,,,,2.892983,1.031907,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,9.977678,1.607713,,5.558072,0.100000,,
T4d,,,,,,,,,5.262104,,,,,,1.043654,1.063285,,,,,,,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.000000,0.764344,,0.100000,0.100000,,
Tm1,,,,,0.579440,,,4.549350,0.100000,0.100000,5.797226,0.100000,,,1.018216,,0.100000,2.836644,0.100000,0.100000,1.083764,8.905171,4.775243,4.691542,0.365190,1.170536,5.281668,6.201606,0.134746,0.305006,,6.839691,3.329821,,0.100000,1.180786,,0.100000,4.227464,0.100000,2.417523,5.603041,0.100000,0.100000,,,0.100000,0.100000,,10.000000,,0.100000,10.000000,0.100000,0.100000,0.100000
Tm2,,,,10.000000,0.414965,,,7.304812,0.100000,10.000000,3.813011,0.100000,10.000000,,0.283137,,0.231775,,0.646296,0.100000,3.739122,0.713047,0.100000,9.018543,2.111898,0.361786,9.695049,10.000000,,0.100000,0.100000,0.100000,6.479016,,,4.179425,,,5.779839,,,5.014976,1.675012,,,,,,2.051723,4.001005,0.546650,2.851142,8.375101,9.913381,0.100000,0.100000
