,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,8.504339,,,5.894152,3.400018,0.100000,0.100000,,,,,,,,,,,,,,,,,,0.100000,,,,0.100000,0.100000,,,,1.950208,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.603324,10.000000,,0.100000,,,0.480138,,0.103814,0.100000,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,1.998012,9.976013,,,0.100000,10.000000,,3.278078,,0.100000,0.135312,0.492274,3.834247,10.000000,,,,,,,,,
R8,,2.009664,7.825668,10.000000,0.100000,0.100000,,0.100000,0.100000,,0.100000,0.100000,,,,,,,,,,,,,8.543835,,,,0.100000,0.100000,1.450624,0.100000,,,0.100000,,10.000000,0.100000,0.100000,,5.712004,10.000000,,,10.000000,0.100000,,10.000000,,0.100000,,,,,0.964515,
L1,0.100000,0.100000,0.100000,0.100000,0.244631,0.100000,0.100000,1.704006,0.711666,1.159402,0.100000,,,,,,0.100000,0.100000,,,,,,,0.100000,0.494979,10.000000,,7.716288,5.446318,,10.000000,,2.080596,,,,0.100000,9.912846,,,,0.100000,,,,,,,,,0.100000,,,,
L2,7.512927,,0.100000,0.100000,0.100000,1.395821,5.783475,0.100000,0.100000,0.816294,0.100000,0.266609,,,,,0.219786,0.257176,0.161133,,,,,,0.100000,0.100000,6.925630,,0.100000,0.520684,,,,0.100000,,10.000000,0.100000,,3.057854,,9.941532,,,,9.974703,,,,,,,9.934697,,,,
L3,,0.100000,0.243182,10.000000,0.100000,,,,1.625925,,0.100000,0.100000,,,,,0.100000,7.689998,8.098635,0.171338,,,,,10.000000,,,,0.100000,0.100000,0.100000,,10.000000,,5.876812,8.858230,,10.000000,0.100000,10.000000,0.100000,0.961649,0.100000,10.000000,10.000000,4.652640,0.100000,0.100000,,,,,1.008767,,0.100000,10.000000
L4,4.351864,,,0.100000,0.100000,2.541535,10.000000,0.100000,0.100000,,,1.363560,,,,,0.100000,0.174675,0.100000,0.378623,,,,,,0.100000,,,,0.100000,0.100000,10.000000,,,,10.000000,0.100000,,,,,,10.000000,,,,,,,,,0.100000,,,,
L5,,,,4.425926,8.033670,,,0.247662,0.590433,0.749351,0.157468,0.100000,,,,,0.323418,0.100000,0.100000,,,,,,10.000000,0.571338,0.100000,,0.463361,4.930334,8.764100,0.100000,,0.100290,0.100000,10.000000,0.100000,0.100000,0.100000,,3.676826,0.820928,0.100000,,0.100000,,,,0.100000,0.100000,10.000000,0.100000,,5.070796,,
Mi1,,0.100000,10.000000,0.241311,0.100000,,,0.100000,0.100000,1.264425,2.652540,0.100000,0.100000,2.573502,0.100000,0.100000,0.334047,2.901700,0.100000,,,,,,10.000000,0.160462,0.100000,2.639429,2.803778,6.637535,9.652155,0.100000,0.100000,,0.100000,10.000000,10.000000,7.708583,0.100000,,5.895205,0.100000,5.308595,,,10.000000,,0.100000,0.971918,3.611596,0.100000,0.100000,0.100000,0.100000,0.100000,3.279035
Tm3,,,,0.100000,0.100000,,,,0.199779,0.100000,0.100000,0.100000,7.120689,0.100000,3.207502,0.100000,,,0.100000,,,0.962041,,1.033854,,2.300068,5.453182,0.100000,0.100000,1.502710,0.100000,0.100000,,,0.100000,10.000000,0.137093,,,10.000000,,,3.459619,,,,10.000000,,6.932507,2.243794,0.100000,9.926251,,0.100000,,
Mi4,,,,,0.287356,0.100000,,2.589406,7.808959,0.100000,0.100000,0.100000,1.329475,0.100000,0.107870,10.000000,0.100000,0.100000,5.555898,0.100000,,,,,9.795003,,10.000000,,0.100000,9.890401,10.000000,10.000000,7.427414,,0.100000,,0.100000,,10.000000,4.724938,10.000000,,4.388419,0.100000,5.039218,10.000000,0.100000,0.100000,1.731218,,0.100000,6.380437,1.011352,10.000000,,
