idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,2.728232,1.294674,-21.265159,0.955620,0.000000,49.338732,194.148056,0.000000,0.000000,20.009031,20.009031
1,R7,2.728232,2.385777,-20.626722,0.997588,0.000000,46.155485,207.873264,0.000000,0.000000,20.036608,20.036608
2,R8,2.728232,2.106639,-20.793412,1.027185,0.000000,46.192109,206.473423,0.000000,0.000000,20.126066,20.126066
3,L1,2.728232,3.045991,22.492118,0.751645,0.000000,48.593283,190.115365,0.000000,0.600000,0.050920,0.050920
4,L2,2.728232,3.167862,21.923823,0.819433,0.000000,46.083030,201.932093,0.000000,0.600000,-1.417862,-1.417862
5,L3,2.728232,2.191268,21.013592,0.976774,0.000000,49.265923,191.586525,0.000000,0.000000,25.680882,25.680882
6,L4,2.728232,2.264323,1.765235,0.350817,0.000000,46.744892,195.131860,0.000000,1.000000,0.000000,0.000000
7,L5,2.728232,2.235958,-0.024359,0.505001,0.000000,50.365669,197.798266,0.000000,1.000000,0.000000,0.000000
8,Mi1,2.728232,0.260689,-1.604899,1.004487,0.000000,49.524853,206.685907,0.000000,0.000000,-10.144016,-10.144016
9,Tm3,2.728232,0.440325,-0.158183,0.970742,0.000000,52.136371,193.179559,0.000000,0.000000,-23.066362,-23.066362
10,Mi4,2.728232,0.100000,-1.634590,1.027429,0.000000,47.566177,194.141320,0.000000,0.000000,0.420864,0.420864
11,Mi9,2.728232,0.100000,-2.031261,1.005850,0.000000,46.299313,193.074865,0.000000,0.000000,3.543003,3.543003
12,T4a,2.728232,0.103132,-0.631895,0.997333,0.000000,47.825945,191.810252,0.000000,0.000000,-0.145721,-0.145721
13,T4b,2.728232,0.875510,-0.206506,0.964807,0.000000,50.466530,201.016914,0.000000,0.000000,-0.067393,-0.067393
14,T4c,2.728232,0.100000,-0.738520,0.982616,0.000000,50.543350,201.861714,0.000000,0.000000,-0.121183,-0.121183
15,T4d,2.728232,0.996963,-0.302296,0.976885,0.000000,50.530953,197.034767,0.000000,0.000000,-0.047219,-0.047219
16,Tm1,2.728232,1.615834,-0.183486,0.955231,0.000000,50.628303,208.306078,0.000000,0.000000,66.918695,66.918695
17,Tm2,2.728232,1.943086,0.424886,1.023926,0.000000,51.771307,191.331608,0.000000,0.000000,59.489152,59.489152
18,Tm4,2.728232,2.292451,1.129798,1.000480,0.000000,49.228525,201.662872,0.000000,0.000000,53.823015,53.823015
19,Tm9,2.728232,3.207325,2.695719,1.047779,0.000000,49.463519,193.244515,0.000000,0.000000,30.295631,30.295631
20,T5a,2.728232,0.555833,-0.340455,1.014333,0.000000,46.027269,198.570009,0.000000,0.000000,14.869958,14.869958
21,T5b,2.728232,1.169994,-0.604421,0.961845,0.000000,48.222433,191.529748,0.000000,0.000000,24.362715,24.362715
22,T5c,2.728232,0.945724,-0.258007,1.045887,0.000000,50.371091,203.457964,0.000000,0.000000,24.489413,24.489413
23,T5d,2.728232,0.100000,-1.086000,1.027145,0.000000,47.651155,195.974174,0.000000,0.000000,2.100246,2.100246
24,T1,2.728232,2.620586,1.388245,0.967459,0.000000,49.351250,203.901495,0.000000,0.000000,80.240561,80.240561
