idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
46,Tm4,1.783883,3.191267,0.957743,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
47,Tm5Y,0.101452,0.100000,1.038976,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
48,Tm5a,0.491385,0.534892,0.998363,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
49,Tm5b,0.475132,0.499892,1.017487,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
50,Tm5c,0.108265,0.100000,1.029475,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
51,Tm9,0.100000,0.100000,1.027822,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
52,Tm16,0.230283,0.226882,0.997667,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
53,Tm20,0.100000,0.100000,1.075004,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
54,Tm28,0.100000,0.100000,0.958085,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
55,Tm30,0.547982,0.565975,1.062821,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
56,TmY3,2.407001,2.528490,1.001109,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
57,TmY4,1.572600,2.088832,0.949808,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
58,TmY5a,0.100000,0.100000,1.026272,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
59,TmY9,0.859464,1.175028,0.954357,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
60,TmY10,0.100000,0.100000,0.961759,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
61,TmY13,0.493779,0.513531,1.084212,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
62,TmY14,0.100389,0.100000,1.005344,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
63,TmY15,0.139218,0.100000,1.030555,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
64,TmY18,0.100000,0.100000,1.087893,0.000000,0.000000,-47.393477,-0.353767,-51.776586,-50.019769,-0.243518,-50.899708
