,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.100000,,,3.589611,0.749034,4.955369,9.638655,,,,,,,,,,,,,,,,,,0.100000,,,,1.980668,1.886169,,,,1.793733,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.490709,7.907451,,6.106490,,,0.100000,,0.100000,0.772289,,,,,,,,,,,,,,,,,,0.100000,0.980853,,,0.750331,1.029613,,,2.652244,2.869657,,0.100000,,0.100000,1.493372,1.362622,2.479193,0.617056,,,,,,,,,
R8,,0.100000,1.869633,2.598780,0.100000,2.880907,,0.100000,0.100000,,0.100000,2.383307,,,,,,,,,,,,,0.100000,,,,0.480999,0.100000,0.890277,1.095508,,,1.954465,,0.100000,0.111394,0.315537,,0.312291,0.100000,,,1.668541,1.523054,,1.919750,,2.222568,,,,,0.974255,
L1,3.003744,4.231339,3.242221,8.119799,0.100000,0.923036,1.561681,8.933775,1.116243,0.679599,5.621357,,,,,,0.100000,0.100000,,,,,,,3.236229,6.219317,2.653172,,0.326249,4.446576,,2.727756,,2.034988,,,,2.684330,6.901188,,,,2.603889,,,,,,,,,1.033452,,,,
L2,0.100000,,1.563407,0.100000,0.100000,0.226018,9.459999,0.100000,0.100000,0.100000,0.100000,2.917908,,,,,1.378376,3.153728,1.884825,,,,,,0.743104,0.100000,0.309656,,0.100000,2.273541,,,,0.100000,,4.271516,2.925225,,2.324953,,4.072572,,,,1.219331,,,,,,,0.100000,,,,
L3,,2.748283,1.700708,3.810586,0.100000,,,,0.100000,,0.172772,0.687152,,,,,0.222469,0.158535,4.270644,2.183944,,,,,0.291754,,,,5.238432,3.572595,0.100000,,2.093458,,1.565809,3.994220,,0.231411,4.142081,2.894289,2.538179,0.957277,0.100000,0.791707,0.375429,2.252598,1.928603,1.556794,,,,,0.960604,,1.671315,1.541910
L4,0.100000,,,5.565165,6.210894,0.956970,4.014974,1.231322,1.669917,,,10.000000,,,,,0.383543,0.100000,0.100000,10.000000,,,,,,0.100000,,,,0.100000,0.194304,0.368985,,,,3.592756,2.795572,,,,,,1.542185,,,,,,,,,0.100000,,,,
L5,,,,3.415664,0.100000,,,6.061809,0.100000,0.100000,3.099625,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,2.532272,0.100000,0.106904,,0.199673,0.141348,0.100000,0.192442,,0.100000,1.775912,6.746563,2.576338,0.124661,5.179224,,2.831541,1.197540,0.162961,,0.878708,,,,1.000769,0.800201,2.096096,0.126912,,0.590760,,
Mi1,,0.100000,1.224430,1.130916,0.152694,,,10.000000,4.374349,5.773824,1.022150,0.100000,0.100000,0.100000,0.100000,0.244869,0.100000,0.100000,0.100000,,,,,,0.100000,6.322500,1.821473,2.287814,0.100000,0.100000,0.100000,0.100000,2.597845,,0.100000,0.100000,0.100000,0.100000,0.100000,,0.100000,3.776158,0.100000,,,0.100000,,2.221412,1.044870,0.100000,1.279538,1.165192,0.100000,0.100000,0.100000,1.017550
Tm3,,,,1.248421,9.750575,,,,6.332736,2.986759,0.977628,0.100000,0.100000,0.100000,0.100000,0.100000,,,0.100000,,,0.992550,,1.005689,,3.178776,3.203543,2.409013,0.277273,2.166575,0.100000,0.243133,,,0.100000,1.112305,2.089097,,,0.100000,,,0.100000,,,,0.375856,,0.777792,0.127755,1.644356,0.949741,,0.611437,,
