cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,1.011083,16.403875,2.542716,1.942849,-2.752915,-47.322598,20.443249,199.831635,198.594345,0.000000,16.347931,16.403875,36.140217,19.736341
1,R7,0.967461,9.380550,2.542716,3.432836,-9.817779,-40.632370,20.640146,189.490677,198.040359,0.000000,9.322248,9.380550,29.020962,19.640411
2,R8,1.033865,3.540895,2.542716,2.903427,-9.234116,-40.459042,28.951326,203.342422,203.369232,0.000000,3.543043,3.540895,20.644457,17.103561
3,L1,0.971004,-8.863910,2.542716,3.179484,0.466744,-50.852959,24.496885,211.014008,206.634872,0.851280,-8.776857,-8.863910,-19.566145,-10.702235
4,L2,2.000000,-51.616882,2.542716,1.213605,-5.819317,-44.123844,16.283426,204.845932,210.617142,0.723826,-51.185516,-51.616882,-91.859291,-40.242409
5,L3,1.893907,-39.423431,2.542716,0.438370,-6.231040,-43.753857,27.285042,213.181000,201.255737,0.767981,-39.172272,-39.423431,-71.141548,-31.718117
6,L4,1.286520,-19.771566,2.542716,0.396520,0.152384,-50.024685,10.000000,206.332977,176.064407,0.034963,-19.678093,-19.771566,-67.984642,-48.213076
7,L5,2.000000,-57.813953,2.542716,1.498907,-14.133872,-36.121777,10.000000,191.564590,191.712494,0.715077,-58.168457,-57.813953,-27.382568,30.431385
8,Mi1,1.358989,-26.137146,2.542716,4.152946,0.338140,-50.705677,25.368353,208.754196,184.582260,0.776608,-26.287163,-26.137146,-1.461851,24.675295
9,Tm3,1.037329,-13.841727,2.542716,2.011414,4.423550,-53.934170,11.803886,201.333954,193.581696,0.746359,-14.005265,-13.841727,2.853519,16.695246
10,Mi4,2.000000,-9.332560,2.542716,2.410524,-6.956956,-43.539677,21.882662,219.120895,208.662964,0.751825,-9.827831,-9.332560,28.066240,37.398800
