cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp,a_h,v_th_ca,a_ca,tau_ca,v_pre,v_onset,v_spot_end,delta_v,v_ca_pre,v_ca_onset,v_ca_spot_end,delta_v_ca,ca_pre,ca_onset,ca_spot_end,delta_ca
23,T5d,0.993723,75.226677,2.940281,7.406834,-0.144046,-49.558418,36.468628,204.044876,0.000000,-50.000000,1.000000,350.000000,25.224531,25.285906,25.275732,-0.010174,75.224533,75.285896,75.275742,-0.010155,75.224533,75.226685,75.230621,0.003937
24,T1,0.994281,1.430452,2.940281,0.633106,-9.852973,-40.257870,10.000000,209.349915,0.000000,-50.000000,1.000000,350.000000,-118.674278,-117.537788,-143.288010,-25.750221,1.429893,1.444280,1.416268,-0.028012,1.429893,1.430452,1.430577,0.000125
25,T2,0.977948,37.992420,2.940281,1.010465,-7.184991,-42.420349,23.660503,203.537354,0.000000,-50.000000,1.000000,350.000000,-12.136815,-11.903976,-10.560887,1.343089,37.984894,38.224655,39.562126,1.337471,37.984894,37.992416,38.032806,0.040390
26,T2a,0.969491,22.274515,2.940281,0.832357,-17.553350,-32.320217,17.092730,190.384354,0.000000,-50.000000,1.000000,350.000000,-29.801790,-29.952208,-29.546001,0.406206,22.275520,22.243694,22.702587,0.458893,22.275520,22.274515,22.278227,0.003712
27,T3,0.984678,39.398045,2.940281,1.059513,-8.985103,-40.659641,39.431313,196.119659,0.000000,-50.000000,1.000000,350.000000,-10.661961,-10.671139,-10.539821,0.131318,39.398304,39.390919,39.522766,0.131847,39.398304,39.398041,39.399147,0.001106
28,C2,0.980805,19.771498,2.940281,1.609292,-3.342345,-46.809929,30.372187,195.208801,0.000000,-50.000000,1.000000,350.000000,-30.229887,-30.150507,-23.043444,7.107063,19.770113,19.849489,26.956560,7.107071,19.770113,19.771496,19.936119,0.164623
29,C3,1.002975,23.117170,2.940281,1.859828,-0.858832,-49.180965,11.505618,199.138229,0.000000,-50.000000,1.000000,350.000000,-26.885082,-26.750568,-15.073914,11.676655,23.114918,23.249432,34.926086,11.676655,23.114918,23.117170,23.412607,0.295437
30,Lawf1,1.036109,154.471939,2.940281,0.100000,-7.401007,-42.201286,10.251060,204.788956,0.000000,-50.000000,1.000000,350.000000,103.960526,119.829849,132.374664,12.544815,153.960541,169.829849,182.374664,12.544815,153.960541,154.471924,155.854691,1.382767
31,Lawf2,0.970982,35.062164,2.940281,0.401149,-4.283935,-46.071869,17.159052,209.818649,0.000000,-50.000000,1.000000,350.000000,-19.248571,-19.993294,-20.644600,-0.651306,35.080524,34.565617,34.093079,-0.472538,35.080524,35.062164,35.022259,-0.039906
32,Dm3v,0.988607,41.169609,2.940281,1.459930,-6.787332,-43.352757,10.565999,207.794098,0.000000,-50.000000,1.000000,350.000000,-8.835463,-8.693769,-8.969278,-0.275509,41.164536,41.306229,41.030720,-0.275509,41.164536,41.169601,41.176544,0.006943
33,Lai,0.966614,2.417603,2.940281,0.100000,-0.577456,-48.957443,10.221597,207.468842,0.000000,-50.000000,1.000000,350.000000,-146.674042,-148.773865,-169.313843,-20.539978,2.418513,2.395286,2.213339,-0.181946,2.418513,2.417602,2.411135,-0.006467
34,Mi10,1.003239,93.687469,2.940281,1.414689,-11.063075,-39.220600,10.000000,193.277664,0.000000,-50.000000,1.000000,350.000000,43.431774,51.318737,57.473129,6.154392,93.431770,101.318726,107.473137,6.154411,93.431770,93.687477,94.370392,0.682915
35,Mi13,0.996048,23.276976,2.940281,0.137103,-8.600649,-41.276211,11.207638,205.032852,0.000000,-50.000000,1.000000,350.000000,-42.283382,-44.823315,-46.390480,-1.567165,23.317196,22.229298,21.588085,-0.641212,23.317196,23.276974,23.198490,-0.078484
36,Mi14,1.020463,51.686890,2.940281,2.938367,-2.411378,-47.334938,23.660969,205.582642,0.000000,-50.000000,1.000000,350.000000,1.523371,1.693249,1.878779,0.185530,51.681393,51.874409,52.074684,0.200275,51.681393,51.686882,51.706074,0.019192
37,Mi15,0.989774,33.923466,2.940281,0.600637,-2.510937,-47.224216,37.713928,207.144653,0.000000,-50.000000,1.000000,350.000000,-16.077238,-16.050318,-15.832438,0.217879,33.922760,33.949680,34.167561,0.217880,33.922760,33.923466,33.927902,0.004436
38,Mi2,1.032129,35.786396,2.940281,2.380924,-11.233783,-39.043488,10.318758,195.185211,0.000000,-50.000000,1.000000,350.000000,-14.214738,-14.170648,-7.641888,6.528759,35.785259,35.829350,42.358112,6.528763,35.785259,35.786400,35.876511,0.090111
39,Tm16,1.047037,16.637093,2.940281,0.553698,-8.525160,-41.753017,10.000000,197.628677,0.000000,-50.000000,1.000000,350.000000,-33.817238,-33.247784,-35.221832,-1.974049,16.616636,17.175615,15.523597,-1.652019,16.616636,16.637091,16.658335,0.021244
40,Tm20,1.022482,7.015692,2.940281,1.472745,-11.756587,-38.358635,10.000000,193.124329,0.000000,-50.000000,1.000000,350.000000,-48.241440,-48.557240,-52.503616,-3.946377,7.019056,6.931586,5.878041,-1.053545,7.019056,7.015690,6.985954,-0.029736
41,Tm21,0.978738,19.937712,2.940281,0.232684,-1.489199,-48.567806,10.108443,205.524323,0.000000,-50.000000,1.000000,350.000000,-35.140903,-34.906548,-34.388638,0.517910,19.924400,20.279993,20.832190,0.552197,19.924400,19.937712,19.970232,0.032520
42,Tm27,0.960033,44.968639,2.940281,0.504996,-8.717580,-40.969948,10.000000,207.197418,0.000000,-50.000000,1.000000,350.000000,-5.043183,-4.867505,-4.135596,0.731909,44.962166,45.140499,45.870750,0.730251,44.962166,44.968636,44.993416,0.024780
43,Tm5a,1.049318,40.511665,2.940281,7.905744,7.101584,-57.494610,15.561462,192.369949,0.000000,-50.000000,1.000000,350.000000,-15.030101,-13.623496,-12.872242,0.751254,40.469612,41.689049,42.341549,0.652500,40.469612,40.511662,40.607933,0.096272
44,Tm5b,1.046301,54.354748,2.940281,4.063268,-0.269141,-49.546284,10.011922,203.026871,0.000000,-50.000000,1.000000,350.000000,4.093635,7.561015,10.480262,2.919247,54.239830,57.718403,60.648624,2.930222,54.239830,54.354744,54.656998,0.302254
45,Tm5c,1.026258,32.182266,2.940281,5.483660,2.815208,-52.961819,10.122403,205.455734,0.000000,-50.000000,1.000000,350.000000,-19.281481,-19.515112,-21.706879,-2.191767,32.187641,32.079937,30.720194,-1.359743,32.187641,32.182262,32.140556,-0.041706
46,Tm5f,0.973461,75.828789,2.940281,4.362956,-2.763260,-46.886749,26.289927,196.048340,0.000000,-50.000000,1.000000,350.000000,25.649979,26.833393,27.775166,0.941772,75.791077,76.975014,77.916885,0.941872,75.791077,75.828789,75.932121,0.103333
47,TmY10,0.992746,50.413612,2.940281,0.189307,-10.321834,-39.513271,13.518143,197.926956,0.000000,-50.000000,1.000000,350.000000,0.374613,1.519097,1.615903,0.096806,50.374611,51.519104,51.615902,0.096798,50.374611,50.413612,50.499039,0.085426
48,TmY11,1.010211,13.403865,2.940281,6.543274,1.021445,-51.434597,27.053265,200.544357,0.000000,-50.000000,1.000000,350.000000,-40.319328,-39.199516,-39.795547,-0.596031,13.380954,14.113579,13.995568,-0.118011,13.380954,13.403863,13.463589,0.059726
49,TmY14,0.994142,73.895973,2.940281,2.660359,-11.261660,-38.342926,10.210899,203.382202,0.000000,-50.000000,1.000000,350.000000,20.438314,20.608963,28.288155,7.679192,73.866592,74.444038,81.587746,7.143707,73.866592,73.895973,74.035728,0.139755
50,TmY15,0.955659,73.623489,2.940281,0.777715,-12.594829,-37.054703,18.406992,191.676636,0.000000,-50.000000,1.000000,350.000000,23.564007,25.470472,27.161619,1.691147,73.564011,75.470474,77.161621,1.691147,73.564011,73.623489,73.799355,0.175865
51,TmY3,1.032210,23.978308,2.940281,3.713495,-9.576993,-40.068890,10.008789,207.139282,0.000000,-50.000000,1.000000,350.000000,-26.205471,-25.712833,-16.454527,9.258307,23.961920,24.448120,33.590385,9.142265,23.961920,23.978308,24.160797,0.182489
52,TmY4,0.965688,96.714111,2.940281,4.297951,-1.829813,-48.216114,12.600243,206.599579,0.000000,-50.000000,1.000000,350.000000,45.332764,94.152847,211.838272,117.685425,95.362648,144.184387,261.869934,117.685547,95.362648,96.714104,103.076920,6.362816
53,TmY5a,1.018122,56.668480,2.940281,4.756016,-10.377760,-40.099987,10.000000,194.934860,0.000000,-50.000000,1.000000,350.000000,6.524386,7.312100,9.468305,2.156205,56.641922,57.428524,59.585453,2.156929,56.641922,56.668476,56.758366,0.089890
54,TmY9q,1.033995,46.157112,2.940281,0.100000,-3.422526,-46.243088,10.000000,203.376984,0.000000,-50.000000,1.000000,350.000000,-3.845449,-3.774204,-3.738620,0.035585,46.154552,46.225796,46.261383,0.035587,46.154552,46.157108,46.162441,0.005333
55,TmY9q__perp,0.993971,87.522873,2.940281,3.388037,-15.260387,-34.242722,18.398525,206.436310,0.000000,-50.000000,1.000000,350.000000,37.395321,41.327271,44.445271,3.118000,87.395325,91.327286,94.445274,3.117989,87.395325,87.522858,87.864273,0.341415
