cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,1.047503,-12.506874,3.478272,2.021749,-32.236168,-17.678408,10.000000,313.465851,100.000000,0.010054,-12.586681,-12.506874,7.237297,19.744171
1,R7,1.017861,-14.698438,3.478272,4.021641,-33.385353,-16.948666,100.000000,147.033783,186.677246,0.000000,-14.715875,-14.698438,1.048003,15.746440
2,R8,0.972778,-4.807569,3.478272,0.100000,-4.807018,-44.850090,100.000000,139.220245,100.000000,1.000000,-4.807018,-4.807569,1.025263,5.832832
3,L1,1.553364,-17.872393,3.478272,0.762053,0.939429,-50.591587,10.000000,197.176376,292.351410,0.270380,-16.753263,-17.872393,-87.773865,-69.901472
4,L2,2.000000,-49.064041,3.478272,1.469070,-17.696386,-32.739838,10.000000,135.852493,309.905823,0.275215,-47.147457,-49.064041,-203.836288,-154.772247
5,L3,0.746571,-28.836111,3.478272,0.747387,-20.249968,-29.913168,63.113495,273.898956,137.219788,0.451569,-28.607466,-28.836111,-73.197639,-44.361528
6,L4,0.500000,-24.383989,3.478272,0.117059,-24.245121,-25.582762,10.000000,416.291962,486.110382,0.711324,-24.350006,-24.383989,-25.556763,-1.172773
7,L5,1.216222,-25.599009,3.478272,0.497241,-21.824188,-27.883226,34.343891,127.277916,213.087280,0.911357,-26.093744,-25.599009,-11.917114,13.681894
8,Mi1,2.000000,-26.973104,3.478272,1.899791,-20.400080,-30.002302,52.267921,258.964325,370.122803,0.865411,-27.488546,-26.973104,7.896753,34.869857
9,Tm3,2.000000,-24.931242,3.478272,0.100000,-24.792694,-25.654011,51.240227,100.000000,100.000000,0.984317,-25.226261,-24.931242,7.228217,32.159459
10,Mi4,1.391573,-21.496359,3.478272,1.939718,-21.746037,-27.908171,44.698910,241.860138,376.263519,1.000000,-21.746035,-21.496359,0.612903,22.109262
11,Mi9,1.231735,-24.402569,3.478272,6.329925,-17.570587,-32.144604,10.000000,100.000000,482.798523,0.266288,-23.855465,-24.402569,-59.393932,-34.991364
12,T4a,1.550453,-17.146330,3.478272,0.100000,-16.356682,-33.914371,37.423813,308.965057,100.000000,0.763379,-17.479012,-17.146330,23.574430,40.720760
13,T4b,1.409061,-28.816641,3.478272,3.720929,-27.517593,-22.346827,29.894602,308.061462,100.000000,0.681831,-29.215004,-28.816641,12.465755,41.282396
14,T4c,1.410750,-31.295887,3.478272,1.032624,-30.575029,-19.735167,31.510334,309.840485,100.000000,0.692158,-31.675650,-31.295887,9.140869,40.436756
15,T4d,1.295772,-27.301657,3.478272,3.823547,-27.090912,-23.213169,33.613796,345.598907,100.000000,0.852207,-27.527042,-27.301657,7.132929,34.434586
16,Tm1,2.000000,-25.038752,3.478272,0.474290,-25.034536,-25.103201,59.671185,251.770218,120.158188,0.995327,-25.146618,-25.038752,-27.081194,-2.042442
17,Tm2,2.000000,-25.054878,3.478272,0.261913,-25.093489,-25.371798,10.000000,173.334518,116.637527,0.976308,-25.309334,-25.054878,-21.531296,3.523582
18,Tm4,1.776459,-25.101278,3.478272,1.661534,-24.913881,-25.039507,10.064143,285.922241,115.155472,0.979406,-25.136564,-25.101278,-30.803843,-5.702564
19,Tm9,0.500000,-27.353836,3.478272,1.132438,-24.468750,-25.740364,10.000000,210.042709,193.922562,0.000000,-27.061708,-27.353836,-41.991978,-14.638142
20,T5a,0.588356,-25.051409,3.478272,2.414803,-25.077751,-25.000364,10.000000,223.643021,172.226715,0.000000,-25.011095,-25.051409,-24.574272,0.477137
21,T5b,0.555526,-25.127859,3.478272,5.748997,-25.164705,-24.992950,10.000000,245.071365,176.841766,0.000000,-25.090002,-25.127859,-24.160549,0.967310
22,T5c,0.500000,-24.968288,3.478272,3.701113,-25.030954,-24.937435,10.000000,229.400879,176.974503,0.000000,-24.926291,-24.968288,-24.484556,0.483732
23,T5d,0.500000,-25.203526,3.478272,6.074727,-25.207396,-25.098690,10.000000,225.253494,178.544189,0.000000,-25.167061,-25.203526,-24.781904,0.421621
24,T1,1.049061,-50.411579,3.478272,1.181031,-49.998379,24.459332,44.888023,131.121918,163.929489,0.962947,-50.308155,-50.411579,-83.735252,-33.323673
25,T2,1.031933,-21.730244,3.478272,4.309007,-24.313019,-25.787851,10.000000,157.265198,431.355530,0.645469,-22.612896,-21.730244,-1.351142,20.379102
26,T2a,0.991188,-24.719437,3.478272,2.756746,-24.991608,-25.160404,10.000000,100.000000,395.047180,1.000000,-24.991610,-24.719437,-8.668365,16.051072
27,T3,1.000123,-49.949856,3.478272,0.100000,-50.000000,5.875758,100.000000,142.740967,187.198547,1.000000,-50.000000,-49.949856,-26.568785,23.381071
28,C2,0.995932,-20.753536,3.478272,0.811735,-20.830023,-29.545731,100.000000,500.000000,332.864532,1.000000,-20.830023,-20.753536,-0.200495,20.553041
29,C3,0.991063,-23.540318,3.478272,2.739883,-23.729893,-26.272018,54.717583,100.000000,488.378082,1.000000,-23.729891,-23.540318,-8.865586,14.674731
30,Lawf1,1.048544,-26.832949,3.478272,2.311855,-27.080269,-22.863665,10.000000,125.565216,100.000000,1.000000,-27.080267,-26.832949,-24.622408,2.210541
31,Lawf2,0.959730,-29.135424,3.478272,7.119335,-29.516735,-20.976728,10.000000,100.000000,465.338776,0.534455,-29.110519,-29.135424,-35.527184,-6.391760
32,Dm3v,0.956239,-23.630424,3.478272,0.100000,-23.627420,-26.223095,15.579933,100.000000,291.561432,1.000000,-23.627422,-23.630424,-25.362087,-1.731663
33,Lai,1.048460,-66.866730,3.478272,2.275540,-20.691807,-28.846708,96.076698,146.667191,241.060806,0.000000,-66.081879,-66.866730,-217.601929,-150.735199
34,Mi10,1.037027,-60.772320,3.478272,0.100000,-33.106632,-16.464640,46.106129,134.346130,157.664352,0.252979,-62.338085,-60.772320,-30.970554,29.801765
35,Mi13,1.035769,-23.728598,3.478272,10.000000,-22.794828,-27.076504,10.000000,100.000000,280.698914,0.011442,-23.438755,-23.728598,-41.849613,-18.121016
36,Mi14,0.977505,50.050999,3.478272,0.980404,50.000000,-100.000000,10.000000,100.000000,100.000000,1.000000,50.000000,50.050999,51.246655,1.195656
37,Mi15,1.018912,22.482979,3.478272,1.872920,22.227057,-72.692818,10.000000,100.000000,138.104309,1.000000,22.227053,22.482979,24.424368,1.941389
38,Mi2,1.006025,-23.319542,3.478272,8.205921,-23.444160,-26.664169,10.000000,100.000000,409.464417,1.000000,-23.444155,-23.319542,-16.771482,6.548059
